                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.7808143                       0                       0           1.7345562e-15  ./initial-2/
                     300               1.7810555                       0                       0           2.8589081e-16  ./initial-1/
                   299.9               1.7812969                       0                       0           2.3159294e-15  ./initial-0/
                278.3839               1.8350832             0.078178811           1.4081245e-05           9.0376107e-14   search-0/
               267.13847               1.8608319              0.11835484           1.7578582e-05           6.4291298e-14   search-1/
                255.7996               1.8827547              0.15810485           1.7664393e-05           4.7276605e-14   search-2/
               244.24919               1.9008211              0.19792003           1.5066638e-05           6.7252369e-15   search-3/
               232.50567               1.9154648              0.23791924           1.6223384e-05           1.0259839e-14   search-4/
                220.6221               1.9272826              0.27808301           1.8938892e-05           1.5815534e-14   search-5/
                210.5736               1.9355163              0.31189554           1.7475624e-05           2.2179094e-14   search-6/
               201.57926               1.9420376              0.34209943           1.6253251e-05           2.1408527e-14   search-7/
               192.56768                1.948447              0.37235282           1.9108444e-05           1.3935862e-14   search-8/
               185.25869               1.9543154              0.39693789           1.8219196e-05           1.7040902e-14   search-9/
               179.06656               1.9606474              0.41788228           1.7278839e-05           2.6706796e-14   search-10/
                173.7833               1.9682064              0.43599733           1.7036094e-05            2.776681e-14   search-11/
               169.41033               1.9777187              0.45152152           1.7524515e-05           9.0363057e-14   search-12/
               165.97047               1.9903225              0.46499567           1.8246133e-05           3.1914332e-16   search-13/
               163.51461               2.0096876              0.47860565           1.9105106e-05           9.9908051e-15   search-14/
               162.92751               2.0253326              0.48760512           5.6408386e-06           2.2121175e-14   search-16/
               163.22389               2.0445727              0.49845282            9.018098e-06           1.0741962e-14   search-17/
               164.61782               2.0683902              0.51260975           1.9786182e-05           1.9897972e-15   search-18/
               166.51249               2.0893809              0.52598081           1.9402024e-05           3.5603949e-16   search-19/
               168.96879               2.1110374              0.54063988           1.5066263e-05           9.7181701e-14   search-20/
               171.82162               2.1325065              0.55599342           1.0094121e-05           2.6096581e-14   search-21/
               175.84024               2.1590093              0.57601496           1.0694455e-05           2.8375153e-14   search-22/
               180.98406               2.1890261              0.60005711           1.1717105e-05           3.9323863e-14   search-23/
                187.2052               2.2215452              0.62768669           1.2255126e-05           5.3779353e-14   search-24/
                193.7576                2.252717              0.65567529           1.0047183e-05           1.4845663e-14   search-25/
               202.04682                2.288926              0.68997933           1.1295215e-05           3.3545689e-14   search-26/
               210.62051               2.3235692              0.72454954           1.0515641e-05           2.3282521e-14   search-27/
               220.71196               2.3615535              0.76437863           1.2057745e-05            3.458006e-15   search-28/
               231.03198               2.3978654              0.80436654           1.1614686e-05           3.9152004e-15   search-29/
               241.54072               2.4325574              0.84444702           1.0685705e-05           8.1994685e-15   search-30/
               253.72281               2.4701262              0.89020579           1.2102304e-05           3.6147424e-15   search-31/
               266.10166               2.5055643              0.93601541           1.2065677e-05           3.1222584e-15   search-32/
               278.66382               2.5388696                0.981875           1.1528198e-05           7.4249998e-15   search-33/
                291.3959               2.5700007               1.0277737           1.1051444e-05           7.1187515e-15   search-34/
               304.28724               2.5987286               1.0736723           1.1522738e-05           1.6637472e-14   search-35/
               317.33785               2.6244157               1.1195028           1.3915997e-05           5.3884473e-14   search-36/
               328.99931               2.6434897               1.1598226           1.6395567e-05           5.6378261e-14   search-37/
               338.71842               2.6554175               1.1929046           1.7868995e-05           5.4536807e-14   search-38/
               346.78288               2.6614877               1.2200013           1.7989218e-05           5.3819831e-14   search-39/
               353.66903               2.6631046               1.2429731           1.7331426e-05           2.2514287e-14   search-40/
               359.81467               2.6613808               1.2634815           1.6327129e-05           2.6803164e-14   search-41/
               365.95839               2.6568551               1.2841176           1.6771152e-05            2.241911e-14   search-42/
               372.06176               2.6504495               1.3047776           1.5661925e-05           7.4998586e-14   search-43/
               378.11764               2.6434341               1.3253446           1.2967902e-05           5.9776249e-14   search-44/
               384.15356               2.6367912               1.3458071           1.1297261e-05           3.2119087e-14   search-45/
               390.20025               2.6309722               1.3662258            1.085095e-05           1.4108365e-14   search-46/
               397.01705               2.6254356               1.3891601           1.2313705e-05           5.1072712e-15   search-47/
               403.86046               2.6205914                1.412133           1.1384312e-05           1.6449686e-14   search-48/
               410.71901               2.6158045               1.4351523           1.0128442e-05           3.0185762e-14   search-49/
