                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3479435                       0                       0            4.243254e-16  ./initial-2/
                     300               1.3479841                       0                       0            6.728422e-15  ./initial-1/
                   299.9               1.3480247                       0                       0           3.4761688e-16  ./initial-0/
               270.06571               1.3627417              0.10037984            9.391264e-06           5.2993368e-15   search-0/
               252.29155               1.3747409              0.16029201           1.7525179e-05           1.2034396e-14   search-1/
               237.54295               1.3873069              0.21033002           1.7778007e-05           2.6666886e-14   search-2/
                222.8819               1.4028983               0.2605503            1.827201e-05           7.8936805e-15   search-3/
               210.66697               1.4189056              0.30296305           1.7412537e-05           2.0370912e-14   search-4/
               199.94937               1.4357511              0.34081107           1.6333925e-05           6.9976351e-15   search-5/
               189.40405               1.4553901              0.37886177           1.8150741e-05           7.8896763e-15   search-6/
               180.49267               1.4747528              0.41185713           1.6904582e-05           6.4248446e-15   search-7/
               171.79763               1.4964737              0.44501871           1.8415186e-05           9.0352813e-15   search-8/
               164.43616               1.5174148              0.47406119           1.6708886e-05           6.1937716e-15   search-9/
               157.31144               1.5404309              0.50331104           1.8129238e-05             6.24013e-15   search-10/
               151.33242               1.5625384              0.52912156           1.6675597e-05            5.748748e-15   search-11/
               145.64211               1.5871541              0.55545101           1.8348724e-05           1.0882165e-14   search-12/
                141.0323                1.611418              0.57911792           1.6739382e-05           1.5610393e-14   search-13/
               136.90066               1.6396365               0.6041758           1.7683847e-05           3.6688412e-14   search-14/
               133.53952                1.673712              0.63182621           1.9186051e-05           1.1233731e-16   search-15/
                131.6647               1.7083304               0.6582572            1.710896e-05            1.968162e-14   search-16/
               131.09991               1.7321037              0.67599366           1.7611791e-05           9.6314204e-16   search-17/
               131.13213               1.7691108              0.70344749           1.2087548e-05           1.4614729e-15   search-18/
               132.00186               1.8054613              0.73056942           1.7779948e-05           5.3827348e-16   search-19/
               133.41308               1.8399183              0.75656053           1.7206607e-05           5.1901248e-14   search-20/
               135.38974                1.876258              0.78431264            1.559314e-05           1.3168959e-14   search-21/
               137.85163               1.9136753               0.8132582           1.4079569e-05           6.4625879e-15   search-22/
               140.72217               1.9516639              0.84302008           1.2526708e-05           3.9403895e-15   search-23/
               143.93664               1.9898844              0.87333097           1.0802658e-05           2.5848755e-15   search-24/
                148.0013               2.0339245              0.90870002           1.1981292e-05           3.1777471e-15   search-25/
               152.40389               2.0778236              0.94442034           1.1433996e-05           3.5779105e-15   search-26/
               157.10552               2.1214634              0.98038837           1.0212281e-05           5.0427561e-15   search-27/
               162.95185               2.1721217               1.0227214           1.1761714e-05           1.7603344e-15   search-28/
               169.13628               2.2222528               1.0652425            1.155899e-05           3.3551109e-15   search-29/
               175.63353               2.2718233               1.1079198           1.0598015e-05           5.7454357e-15   search-30/
               183.44396               2.3279796               1.1570454           1.2040516e-05           5.8407883e-15   search-31/
               191.60917               2.3833959               1.2063492           1.1995742e-05            4.217915e-15   search-32/
               200.10142               2.4380941               1.2558251           1.1341835e-05           2.7982297e-15   search-33/
               208.89272               2.4920934               1.3054587            1.046287e-05           9.8176423e-15   search-34/
               219.11747               2.5520993               1.3615232            1.230462e-05           3.0932726e-15   search-35/
               229.65452               2.6113259               1.4177738           1.3000076e-05            5.393596e-15   search-36/
               240.47038               2.6698632                1.474215           1.3054982e-05           4.4693997e-15   search-37/
               251.52977               2.7278127               1.5308465           1.2535056e-05           2.6040174e-15   search-38/
               262.79657               2.7852834               1.5876634           1.1775602e-05            4.251173e-15   search-39/
               274.23486               2.8423848               1.6446558           1.0749522e-05           6.2691708e-15   search-40/
               287.40384               2.9069962                1.709651           1.2147962e-05           4.4576296e-15   search-41/
               300.70556                2.971448                1.774859           1.1854539e-05           6.1984659e-15   search-42/
               314.09706               3.0358864               1.8402635           1.0915659e-05           7.3447148e-15   search-43/
               329.27023               3.1087196               1.9142732           1.2249745e-05           4.2862338e-15   search-44/
               344.46442               3.1817076               1.9884146           1.2321057e-05           4.8998408e-15   search-45/
               359.65262                3.254773               2.0625842           1.1890723e-05           8.8541715e-15   search-46/
               374.82903               3.3277217               2.1366638           1.1353351e-05            6.734804e-15   search-47/
               390.01209               3.4002575               2.2105351           1.1235928e-05           1.1660249e-14   search-48/
                405.2444               3.4719852               2.2840841           1.1511027e-05            1.050819e-14   search-49/
