                     %Lz                     obs                       s                guesserr                   error     directory
               4.2979379               2.0965915                       0                       0           7.6439001e-14  ./initial-2/
               4.3004379                2.090812                       0                       0           2.8934877e-16  ./initial-1/
               4.3029379               2.0850663                       0                       0           9.7783055e-14  ./initial-0/
               4.3534562               1.9683507             0.059854606           1.2351985e-05           5.9940615e-14   search-0/
               4.3822245               1.8818123              0.10178158            1.729852e-05           4.8380245e-15   search-1/
               4.3904359                1.832344              0.12551839            5.898576e-06           8.2016356e-16   search-3/
               4.3911035               1.8208429              0.13102133           4.6080612e-07           5.9730247e-15   search-7/
               4.3910428               1.8032836              0.13941965            6.418584e-07           5.7132823e-15   search-8/
               4.3870082               1.7708854              0.15494353           1.2230653e-06           1.6721936e-14   search-9/
               4.3678697               1.7198608              0.17975024           5.7082075e-06           7.0005309e-14   search-10/
               4.3301056               1.6707323              0.20483483           9.2465706e-06           3.1299495e-14   search-11/
               4.2731443               1.6255991              0.23016105            9.872779e-06           2.1452281e-14   search-12/
               4.1972594               1.5846503              0.25652302           1.0107531e-05           2.0041302e-15   search-13/
               4.1044478               1.5481842              0.28427138           1.1037317e-05           7.8488572e-15   search-14/
               3.9983688               1.5164523              0.31323338           1.1150313e-05           1.1334962e-14   search-15/
               3.8679179               1.4862819              0.34682499           1.2279005e-05           7.2487207e-15   search-16/
                3.729503               1.4614693              0.38112937           1.0900644e-05           4.7539343e-15   search-17/
                3.560993               1.4385952              0.42181236           1.1731557e-05           7.5841438e-15   search-18/
               3.3877542               1.4219023              0.46287989           1.0539712e-05           2.4685479e-15   search-19/
               3.2113647               1.4113866              0.50420374           1.0208185e-05           5.4776594e-15   search-20/
               3.0328993               1.4077239              0.54574005           1.2513191e-05           9.5418873e-15   search-21/
               2.8532619               1.4127907              0.58758218           1.9816326e-05            2.848731e-14   search-22/
               2.7377587               1.4225677              0.61484469           1.6590241e-05           3.3957519e-14   search-23/
               2.6370977               1.4374241              0.63930656           1.6496095e-05           4.8108792e-14   search-24/
               2.5524311                 1.45699              0.66110535           1.6815417e-05           3.0461828e-14   search-25/
               2.4832371               1.4806545              0.68077747           1.6874757e-05           2.8684977e-14   search-26/
               2.4208858               1.5117882              0.70156087           1.8761868e-05           1.0410649e-14   search-27/
