            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
     0.0929582      0.128304    0.00960044     0.0269871     0.0431768    0.00082047             0             0      0.185173     0.0925865    -0.0925865      0.150878
      0.080625      0.111311    0.00915778     0.0229535     0.0419371   0.000610726   4.48775e-12   1.45314e-14       0.12902     0.0645102    -0.0645102      0.122577
     0.0946894      0.130735     0.0116875     0.0265323     0.0523236    0.00084056   1.16114e-10  -4.12803e-14      0.166986     0.0834932    -0.0834932      0.175649
      0.108395      0.149674     0.0142251     0.0299075     0.0607234    0.00109681  -1.12947e-10  -1.07918e-14      0.221927      0.110964     -0.110964      0.227535
      0.120083      0.165797     0.0165695     0.0328135     0.0676222    0.00135128   4.71957e-11  -5.59143e-14      0.272065      0.136033     -0.136033      0.276283
      0.131518      0.181553     0.0189719     0.0356711     0.0737251    0.00163236  -2.36709e-11  -1.02551e-14      0.322465      0.161232     -0.161232      0.326432
      0.132569      0.182983     0.0193063     0.0359606     0.0739855     0.0016659   1.93699e-13  -1.06123e-14      0.329628      0.164814     -0.164814      0.329681
      0.132183      0.182452     0.0192244      0.035865     0.0737909    0.00165587  -1.80646e-12   2.47281e-15      0.327929      0.163964     -0.163964      0.327933
      0.132183      0.182452     0.0192246      0.035865     0.0737906    0.00165588   3.93719e-15             0      0.327932      0.163966     -0.163966      0.327932
      0.132183      0.182452     0.0192245      0.035865     0.0737906    0.00165588             0             0      0.327932      0.163966     -0.163966      0.327932
