                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.2986771                       0                       0           2.5941817e-16  ./initial-2/
                     300               1.2987302                       0                       0           3.7458408e-15  ./initial-1/
                   299.9               1.2987834                       0                       0           2.2852436e-16  ./initial-0/
               270.19805               1.3176486              0.10040227           1.0796933e-05           7.3222797e-15   search-0/
                 254.082               1.3311079              0.15511293           1.7240713e-05           6.8170567e-15   search-1/
               240.30709               1.3449998              0.20225875           1.7136587e-05           2.2281658e-14   search-2/
               226.63658               1.3614624              0.24955731           1.7232579e-05           1.6262965e-14   search-3/
               215.00724               1.3779762              0.29035394           1.6964889e-05           1.0501014e-14   search-4/
               203.52788               1.3969445              0.33131108           1.9937432e-05           1.2859592e-14   search-5/
                194.1953               1.4146497              0.36527571            1.784793e-05           1.1636224e-14   search-6/
               185.03221               1.4344402              0.39940957           1.9973175e-05           1.6205634e-14   search-7/
                177.6111               1.4527075              0.42786584           1.7801984e-05            8.603927e-15   search-8/
               171.20543               1.4707357              0.45333369           1.6411817e-05           1.0468433e-14   search-9/
               165.02277               1.4912239              0.47928736             1.88831e-05           5.3029166e-15   search-10/
               160.16518               1.5109769              0.50150241           1.7768029e-05           3.5682957e-15   search-11/
               156.20638                1.531627              0.52216519           1.6433668e-05            3.201033e-14   search-12/
                152.7867               1.5567987              0.54465053           1.7741263e-05           4.8549832e-14   search-13/
               150.29286               1.5887988              0.57065455           1.9395574e-05           1.6499387e-16   search-14/
               149.39229               1.6198996              0.59478903           1.6353596e-05           2.4300662e-16   search-15/
               149.72766               1.6567821              0.62320996           1.6682368e-05           4.1003046e-14   search-16/
               150.75166               1.6852666              0.64540653           1.6991827e-05           5.3673105e-16   search-17/
               152.44401               1.7163909              0.67002668           1.7430802e-05           1.7825406e-16   search-18/
               154.72173               1.7489875              0.69624871           1.6412027e-05           5.7235782e-14   search-19/
               157.48968               1.7824324              0.72360369           1.5509463e-05            1.557794e-14   search-20/
               160.65773               1.8162898              0.75173096            1.362119e-05            2.279278e-14   search-21/
               164.15222               1.8502875              0.78038321           1.1575804e-05           1.2031729e-14   search-22/
               168.42944               1.8887281              0.81323668            1.222165e-05           9.1686885e-15   search-23/
               172.99547               1.9270487              0.84643706           1.1331422e-05           5.5537757e-15   search-24/
               178.41937               1.9699101              0.88406742           1.2313893e-05           9.6828524e-15   search-25/
               184.10746               2.0125066              0.92195197           1.1408397e-05           1.1344821e-14   search-26/
               190.02386               2.0548147              0.96003296           1.0055182e-05           3.4473695e-15   search-27/
               197.25374               2.1043028               1.0051193           1.1662323e-05           6.1613792e-15   search-28/
               204.72769               2.1533707               1.0503753           1.1412958e-05           4.1415848e-15   search-29/
                212.4189                2.202014               1.0957637           1.0343564e-05            8.144914e-15   search-30/
               221.60647               2.2580286               1.1486611           1.1847889e-05           3.1401445e-15   search-31/
                231.0351               2.3134763               1.2016755           1.1717269e-05           6.8171413e-15   search-32/
                240.6847               2.3683878               1.2548007           1.0951915e-05           1.1767905e-14   search-33/
               250.53579               2.4228061               1.3080357           1.0013457e-05           3.2918574e-15   search-34/
               262.00105               2.4843605               1.3689204           1.2109389e-05           7.2459553e-15   search-35/
               273.67824                2.545293               1.4298817           1.3177333e-05           1.2322983e-14   search-36/
               285.55306               2.6054408               1.4908051           1.3730676e-05           1.5468638e-14   search-37/
                297.6327               2.6645923               1.5515975           1.3573844e-05           2.2277079e-14   search-38/
               309.94246               2.7226335               1.6122682           1.2897268e-05           2.1144183e-14   search-39/
               322.50626               2.7795913               1.6729087           1.1855992e-05           1.6538863e-14   search-40/
               335.33016               2.8355979               1.7336289           1.0788056e-05           1.0554612e-14   search-41/
               350.03909               2.8977062                1.802119           1.2323335e-05           1.4589053e-14   search-42/
               365.00673               2.9593676               1.8709914            1.280638e-05           2.2300712e-14   search-43/
               380.15148               3.0213519               1.9404632           1.3259565e-05           2.1955597e-14   search-44/
               395.34328               3.0849089               2.0108852           1.4447571e-05           6.5872806e-14   search-45/
                410.3739               3.1515917               2.0826242           1.7600183e-05            8.479865e-14   search-46/
               422.78431               3.2106898                2.144122           1.7256947e-05            3.146058e-16   search-47/
                434.7567               3.2701781               2.2048734           1.8002562e-05           2.5249733e-16   search-48/
               446.44343               3.3285619               2.2643584           1.5596712e-05           8.7278809e-14   search-49/
