                     %Lz                     obs                       s                guesserr                   error     directory
               2.5979835               1.4788042                       0                       0           2.1168097e-16  ./initial-2/
               2.5879835               1.4845207                       0                       0           3.6246743e-15  ./initial-1/
               2.5779835               1.4906139                       0                       0           1.1305764e-16  ./initial-0/
               2.5144675                 1.54192             0.048025685           1.2008005e-05           3.3153027e-15   search-0/
               2.4802252               1.5858734              0.08045539           1.9318732e-05           1.1779252e-14   search-1/
               2.4584239               1.6282936               0.1102463           1.8448218e-05           1.4858109e-16   search-2/
               2.4458679               1.6655156              0.13578473           1.3338075e-05           2.9328685e-16   search-3/
                2.438332               1.7010956              0.15992831           1.1634287e-05           4.0706321e-16   search-4/
               2.4348332               1.7304339              0.17973731           1.0568432e-05           5.3094051e-16   search-5/
               2.4347937               1.8044197              0.22957551           1.1997611e-05           9.0883944e-16   search-6/
               2.4415174                1.860437              0.26739911           1.6578179e-05           5.6434551e-16   search-7/
               2.4540693                 1.92128              0.30867004           1.8480849e-05           8.9547256e-14   search-8/
               2.4720637               1.9849755              0.35213621           1.7203732e-05             4.20249e-16   search-9/
               2.4949567               2.0505056              0.39715604           1.6820035e-05           4.4157584e-14   search-10/
               2.5221799               2.1170018               0.4431677           1.5583461e-05           1.9803553e-14   search-11/
               2.5532706               2.1837276              0.48969312           1.4053928e-05           7.5563541e-15   search-12/
               2.5879445               2.2500742              0.53635047           1.2572817e-05           2.6931138e-15   search-13/
               2.6261186               2.3155543              0.58286012           1.1372932e-05           2.8066265e-15   search-14/
               2.6678968                2.379782              0.62903864           1.0620863e-05             1.35813e-15   search-15/
                2.713537               2.4424465              0.67478638           1.0427839e-05           4.5341026e-15   search-16/
               2.7634091               2.5032898              0.72007588           1.0833895e-05           1.4677823e-15   search-17/
               2.8179467               2.5620918              0.76494288            1.181027e-05           8.2782632e-16   search-18/
               2.8775909               2.6186606              0.80947594           1.3306237e-05           1.8975079e-15   search-19/
