                     %Lz                     obs                       s                guesserr                   error     directory
                  3.6567               1.5414248                       0                       0           2.4861802e-14  ./initial-2/
                  3.6667               1.5444957                       0                       0           2.6531658e-14  ./initial-1/
                  3.6767                1.547647                       0                       0           2.3393265e-14  ./initial-0/
               3.8595659                1.626469             0.074762172           1.3155875e-05            1.674368e-14   search-0/
               3.9326918               1.6816983              0.11570636           1.7772703e-05           9.4021645e-14   search-1/
               3.9761731                1.737414              0.15367914           1.7554787e-05           1.0411261e-14   search-2/
                3.996233               1.7868473              0.18614949           1.7361903e-05           4.1035609e-16   search-3/
               4.0005094               1.8068726               0.1991674           1.0790179e-05           8.7215646e-16   search-4/
               3.9986869               1.9051427              0.26279538           1.0904471e-05            4.732463e-16   search-5/
               3.9802322               1.9829912              0.31344986           1.7070168e-05           1.2638171e-14   search-6/
               3.9548575               2.0625068              0.36539612           1.8889403e-05           3.6853122e-15   search-7/
               3.9285353               2.1439018              0.41858284           1.7489132e-05           5.3581512e-16   search-8/
               3.9069726               2.2253141               0.4716211           1.8281976e-05           5.9672497e-16   search-9/
               3.8937484               2.3126429              0.52827798           1.9932103e-05           5.7626917e-16   search-10/
                3.892741               2.3284312              0.53850397           2.7966923e-06           8.4427388e-16   search-13/
               3.8921554               2.3461465              0.54997503           9.8297656e-07           2.3881369e-16   search-15/
               3.8927114               2.3816142              0.57293945           2.4666633e-06           7.2085092e-16   search-16/
               3.8968939               2.4299087              0.60422903           7.5559161e-06           7.1752317e-15   search-17/
               3.9050268               2.4840143              0.63933045           1.2990852e-05           4.2110974e-16   search-18/
               3.9167982               2.5507849              0.68268077           1.9415916e-05           1.0036011e-15   search-19/
