                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.5094156                       0                       0           5.9267284e-16  ./initial-2/
                     300               1.5094744                       0                       0           1.0715365e-14  ./initial-1/
                   299.9               1.5095332                       0                       0           9.8792769e-16  ./initial-0/
               270.15522               1.5297308              0.10038367           1.2491826e-05           3.4901606e-15   search-0/
               255.00834               1.5427539              0.15160512           1.7675877e-05            5.799199e-15   search-1/
               241.83492               1.5562899              0.19642277           1.6795051e-05           3.5025823e-15   search-2/
               228.73597                1.572588              0.24140112           1.6318952e-05           5.6628689e-15   search-3/
               217.39415               1.5899354              0.28091533           1.6610188e-05           8.6940005e-15   search-4/
               207.42961               1.6087583               0.3163941            1.627231e-05           1.7818928e-14   search-5/
               197.67227               1.6320253              0.35238619           1.8906076e-05           2.7594167e-15   search-6/
               189.76414               1.6562923              0.38326215           1.7502648e-05           1.5936921e-14   search-7/
               182.28288                1.686629              0.41529014           1.9181016e-05           2.5084803e-14   search-8/
               176.39606               1.7195297              0.44461798           1.6796153e-05           9.3717371e-15   search-9/
               171.43055               1.7603657               0.4763328           1.6314574e-05           1.0379059e-14   search-10/
               167.92023               1.8098148              0.51111901           1.7168454e-05           1.2191098e-14   search-11/
               166.53812               1.8509546              0.53876001           1.7678144e-05           4.1413384e-16   search-12/
               166.40211               1.9125739              0.57958423           1.5664686e-05           9.7412932e-15   search-13/
               167.50204               1.9592974              0.61075412           1.7152945e-05           4.2199249e-16   search-14/
               169.64431               2.0101759              0.64520832           1.7696459e-05           4.9474474e-16   search-15/
                172.7594               2.0630876              0.68176703           1.6741473e-05           6.1282501e-14   search-16/
               176.74139               2.1168348              0.71976709           1.6479454e-05           6.5407707e-15   search-17/
               181.48187               2.1705426              0.75869856           1.5300455e-05            8.877612e-15   search-18/
               186.89122               2.2236172              0.79821336            1.379842e-05            1.230069e-14   search-19/
               192.90288               2.2756582              0.83809024           1.2290636e-05           3.9365224e-15   search-20/
               199.46979               2.3263859              0.87819681           1.0924578e-05           1.6883131e-15   search-21/
               207.52347               2.3819114              0.92373577           1.2250721e-05            5.107777e-15   search-22/
               216.21233               2.4352883              0.96944429            1.213236e-05           2.7836935e-15   search-23/
               225.50751               2.4863572               1.0153205           1.1387667e-05           3.4345526e-15   search-24/
               235.37819               2.5350165               1.0613825           1.0352378e-05           2.5147957e-15   search-25/
               247.30054               2.5875774               1.1142204           1.2131387e-05           2.3848221e-15   search-26/
               259.86365                2.637076               1.1674087           1.2302052e-05           4.1161185e-15   search-27/
                272.9903               2.6837409               1.2209835           1.1510662e-05           2.1236374e-15   search-28/
               286.59091               2.7278811               1.2749316            1.014721e-05           6.8345172e-15   search-29/
               302.90578               2.7765343               1.3381486           1.1822195e-05            4.115938e-15   search-30/
               319.62802               2.8226574               1.4017151           1.1858497e-05            4.181506e-15   search-31/
               336.66834               2.8664763               1.4655042           1.1434309e-05           3.6612571e-15   search-32/
               353.96859               2.9080449               1.5294097           1.1189462e-05           1.4256612e-15   search-33/
               371.49792               2.9474034               1.5933945           1.1737765e-05           4.4879695e-15   search-34/
               389.23496               2.9847821               1.6574943           1.2614151e-05           4.9601082e-15   search-35/
               407.14839               3.0207795               1.7217918            1.298807e-05           1.9761238e-14   search-36/
               425.18369                3.056335               1.7863593           1.2756262e-05           2.0630043e-14   search-37/
               443.26572               3.0923665               1.8511873           1.3505896e-05           1.7661525e-14   search-38/
               461.32166               3.1293551               1.9161709           1.4827228e-05           3.4168838e-14   search-39/
               479.30803               3.1672965               1.9811813           1.4335215e-05           2.0559653e-14   search-40/
               497.21739               3.2059446               2.0461381           1.2230311e-05           1.1843427e-14   search-41/
               517.30986               3.2499764               2.1191897           1.2274963e-05           1.2020367e-14   search-42/
               537.35073               3.2942819               2.1921565           1.0750924e-05            9.715628e-15   search-43/
               560.59159               3.3458627               2.2768276           1.1837162e-05           9.9315079e-15   search-44/
               583.81662               3.3974474               2.3614516           1.0849538e-05            1.210913e-14   search-45/
               610.34864               3.4562953               2.4581032           1.2054648e-05           1.4160133e-14   search-46/
               636.88707               3.5149554               2.5547242           1.1266781e-05           8.5687304e-15   search-47/
                663.4403               3.5732759               2.6513002           1.0001279e-05           8.9180838e-15   search-48/
               690.96357               3.6330362               2.7512221           9.1034648e-06           7.9131952e-15   search-49/
