            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.315318       0.42113     0.0708821      0.128358      0.146493        0.0215             0             0       1.35019      0.675096     -0.675096       1.46691
      0.302848      0.401896     0.0693567      0.130778      0.135126     0.0219133  -7.15657e-11  -7.57857e-13       1.27182      0.635909     -0.635909       1.42288
      0.284889      0.378297     0.0622202       0.12387      0.123065     0.0192151  -5.84772e-11  -3.53847e-13       1.19567      0.597837     -0.597837       1.30838
      0.288402      0.377259     0.0705242      0.138035      0.128145     0.0240273  -4.24001e-11  -1.35834e-12       1.24076       0.62038      -0.62038       1.41285
       0.27434      0.358263     0.0676832      0.132634      0.124151     0.0221727  -4.68543e-11  -5.01279e-13        1.1358        0.5679       -0.5679       1.40282
      0.272985      0.356058     0.0672927      0.133177      0.123778     0.0222644  -4.03551e-11  -7.37278e-13       1.13061      0.565304     -0.565304        1.3633
      0.275277        0.3583     0.0681252      0.136141      0.126304     0.0231753   -4.3284e-11  -3.64904e-13       1.14381      0.571907     -0.571907       1.37175
      0.270822      0.351713     0.0676224      0.135697      0.125845     0.0229864  -4.81017e-11   5.89921e-14       1.12417      0.562085     -0.562085       1.36251
      0.272049      0.352911     0.0679006       0.13735      0.127168     0.0234756  -4.51261e-11  -8.27234e-14       1.13066      0.565331     -0.565331        1.3722
      0.269613      0.349259     0.0674545      0.137296      0.126833     0.0234004  -3.73756e-11  -2.11555e-13       1.11966      0.559832     -0.559832       1.36439
      0.272063      0.352014     0.0681404      0.139568       0.12875     0.0241223   -5.3371e-11  -2.15998e-13       1.13007      0.565037     -0.565037         1.382
