                     %Lz                     obs                       s                guesserr                   error     directory
                3.140106                1.946118                       0                       0            1.256035e-16  ./initial-2/
                3.137606               1.9431461                       0                       0           7.5714005e-15  ./initial-1/
                3.135106               1.9401453                       0                       0           5.6615306e-14  ./initial-0/
               3.0733818               1.8540833             0.050200213           1.3056489e-05           6.3227975e-15   search-0/
               3.0459314               1.8034848              0.07767012           1.7374541e-05           2.2005687e-14   search-1/
                3.023934               1.7483917              0.10687661           1.9436121e-05           1.3481421e-16   search-2/
               3.0108777               1.6897532              0.13733921           1.6846031e-05            5.290658e-14   search-3/
               3.0095034               1.6742856              0.14531136           2.4992502e-06           1.9842602e-15   search-6/
               3.0092967               1.6513766              0.15710119           4.0840391e-06           9.0283633e-17   search-7/
               3.0141159               1.6148794               0.1759464           5.7051725e-06           1.6596333e-16   search-8/
                 3.02647                1.578676              0.19498925           9.1469112e-06           1.4526291e-16   search-9/
               3.0467576               1.5447861                 0.21359           9.7968177e-06           3.9268576e-14   search-10/
               3.0758245               1.5129658              0.23240447           9.7619067e-06           1.1818176e-14   search-11/
               3.1134863               1.4839577              0.25156013           1.1024152e-05           7.5830405e-16   search-12/
               3.1592885               1.4579415              0.27136804           1.3315725e-05           1.3220449e-15   search-13/
               3.2120634               1.4350462              0.29190449           1.4799296e-05           4.3300887e-15   search-14/
                3.270222               1.4152079              0.31306609           1.4352596e-05           1.1883247e-14   search-15/
               3.3322143               1.3981645              0.33468329           1.2311295e-05           6.8385991e-15   search-16/
                3.405509               1.3817762               0.3595192           1.2167644e-05           6.0506652e-15   search-17/
                3.481019               1.3679431              0.38461618           1.0049466e-05           5.7411459e-15   search-18/
               3.5755618               1.3537873              0.41561644           1.1073459e-05           8.6202752e-15   search-19/
               3.6862294               1.3404963              0.45154489           1.1932637e-05           4.2566997e-15   search-20/
               3.8123908                1.328519              0.49222403           1.2227695e-05           8.1233625e-15   search-21/
               3.9573058               1.3178754               0.5387342           1.2061607e-05           1.1008095e-14   search-22/
               4.1245474               1.3087395              0.59224345           1.1957687e-05           1.1877003e-14   search-23/
               4.3175123               1.3014696               0.6538578           1.1933079e-05           6.9402375e-15   search-24/
               4.5398144               1.2966173              0.72475268           1.1933829e-05           6.7257533e-15   search-25/
                4.794652               1.2950325              0.80597714           1.1992499e-05           3.7005933e-15   search-26/
               5.0819782               1.2979366              0.89756434           1.2237826e-05           7.2642325e-15   search-27/
               5.3692793               1.3057491              0.98921954           1.1219949e-05           2.9894895e-15   search-28/
               5.6563418               1.3185773               1.0809483           1.1144766e-05           3.1847134e-15   search-29/
               5.9429347               1.3364688               1.1727525           1.1756867e-05           3.9246395e-15   search-30/
                6.228822               1.3592888               1.2646226           1.2290237e-05           1.3424392e-14   search-31/
               6.5137975               1.3868603                 1.35655            1.286757e-05           6.9691434e-15   search-32/
               6.7976825               1.4193244               1.4485578           1.4976045e-05           1.1009551e-14   search-33/
               7.0802272                1.457438               1.5407202           1.9416122e-05           3.0187295e-14   search-34/
               7.3103125               1.4937956               1.6164011            1.800826e-05           1.3965874e-14   search-35/
