                     %Lx                     obs                       s                guesserr                   error     directory
               13.820875               2.3813451                       0                       0           1.1631182e-15  ./initial-2/
               13.815875               2.3902899                       0                       0           1.3007615e-14  ./initial-1/
               13.810875               2.4008355                       0                       0            5.591223e-14  ./initial-0/
               13.804228               2.4188667             0.011985504           1.2360056e-05            7.702753e-16   search-0/
               13.802056               2.4269943              0.01538938           5.0244765e-06           3.8020919e-16   search-2/
               13.800826               2.4339078             0.018283089           1.9480718e-06           8.5999794e-16   search-4/
               13.800463                2.438686             0.020282241           4.6062893e-07           6.8323279e-16   search-7/
               13.800926               2.4455157             0.023139717           2.5515874e-06           2.8344948e-14   search-8/
               13.804862                2.455935             0.027508021           5.4312081e-06           2.5783666e-15   search-9/
               13.815016               2.4668933             0.032151072           8.0267151e-06           1.0584808e-15   search-10/
               13.834184                2.478364             0.037146479           8.5768701e-06           2.6444315e-16   search-11/
               13.865497               2.4906683             0.042770968           8.8469129e-06           1.9864647e-14   search-12/
                13.90741               2.5029629             0.048742517           9.9249403e-06           1.6848215e-14   search-13/
               13.958252               2.5152125              0.05505163           1.1477834e-05           3.8829486e-14   search-14/
               14.015833               2.5273076             0.061607125            1.162648e-05           1.8238564e-14   search-15/
               14.078258               2.5391492              0.06831221           1.0678974e-05           7.5317125e-15   search-16/
               14.153597                2.552273             0.076050537           1.2129961e-05            1.162321e-14   search-17/
               14.232467               2.5650775             0.083878997           1.2290073e-05           5.6049074e-15   search-18/
               14.314005               2.5776888              0.09179529           1.2028919e-05            7.363306e-15   search-19/
               14.397337               2.5902865             0.099805072           1.1676685e-05           7.1166909e-15   search-20/
               14.481504               2.6031024              0.10792051           1.2147485e-05           1.3680584e-14   search-21/
               14.565405                2.616463               0.1161741           1.4905343e-05           4.5088469e-14   search-22/
               14.634151               2.6284537              0.12323976            1.756102e-05           1.5361998e-16   search-23/
               14.678742               2.6373578              0.12816861           1.6486981e-05           3.7448845e-16   search-24/
               14.711614               2.6454286               0.1322992           1.9272697e-05           2.7458837e-15   search-25/
               14.727751               2.6513896              0.13505301           1.8159426e-05           1.0524572e-15   search-26/
               14.729079               2.6522896              0.13544161           2.9384916e-06           2.3840301e-15   search-29/
               14.729973               2.6533973              0.13590951            1.683933e-06           2.1144218e-15   search-31/
               14.730015               2.6537072               0.1360392           8.0243177e-06            9.140379e-16   search-32/
               14.729831               2.6541521              0.13622581           1.5911145e-06           1.3471409e-15   search-33/
               14.728697               2.6547453              0.13648718           5.5122789e-06           1.6224319e-16   search-34/
               14.726541               2.6547389              0.13664325           1.4062344e-05           6.6994317e-14   search-35/
               14.726358               2.6546026               0.1367018           1.2605881e-06           6.1106052e-14   search-39/
