                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.4050118                       0                       0           8.8249396e-14  ./initial-2/
                     400               1.4050238                       0                       0           2.6234705e-14  ./initial-1/
                  399.98               1.4050359                       0                       0           2.0201764e-16  ./initial-0/
               367.33464               1.4305156             0.083654639           1.3968089e-05           8.5305219e-15   search-0/
                351.0814               1.4483445              0.12622304           1.7972576e-05           1.9171577e-14   search-1/
               336.79635               1.4680839              0.16459973           1.6384988e-05           1.3084776e-14   search-2/
                  322.86               1.4929399              0.20367468           1.5611584e-05           2.7044468e-14   search-3/
               311.10369               1.5214541              0.23939139           1.6502212e-05           7.1571087e-14   search-4/
               301.65458               1.5549522              0.27295418           1.6794175e-05           5.6773355e-14   search-5/
               294.70665               1.5956546              0.30673174           1.6766769e-05           3.8233365e-16   search-6/
                290.6891               1.6493911              0.34627456           1.6245771e-05           2.2113007e-16   search-7/
               290.78119                 1.69389              0.37794666           1.7080713e-05           1.0475334e-15   search-8/
               293.81745               1.7385671              0.41063822           1.6227547e-05           8.8304286e-14   search-9/
                299.8415               1.7828221              0.44555116           1.9619596e-05           1.3433746e-14   search-10/
               307.33832                1.820533              0.47828723           1.7111619e-05           2.9594847e-14   search-11/
               316.62404               1.8578482               0.5135612            1.454171e-05           2.4466841e-16   search-12/
               327.16253               1.8947883              0.55078168           1.0980913e-05           5.8709325e-14   search-13/
               341.14082               1.9390834              0.59784659           1.1136694e-05           4.3339392e-14   search-14/
               357.92712                 1.98472              0.65091393           1.2172688e-05           1.8476742e-14   search-15/
               375.80016               2.0190244              0.70183203           1.5084408e-05           2.5636186e-16   search-16/
               392.01135                2.031964              0.74339321            1.763413e-05           6.1270491e-16   search-17/
               403.22595               2.0297949              0.77147218            1.653487e-05           5.5680234e-14   search-18/
                 414.652               2.0199194              0.80088935           1.9591155e-05           3.7181388e-15   search-19/
               425.74753               2.0049987              0.83059149           1.5743923e-05            5.658852e-14   search-20/
               436.39971               1.9875336              0.85998022           1.0822094e-05           4.6568122e-14   search-21/
               448.91231               1.9666834              0.89460316           1.1340006e-05           2.9294824e-16   search-22/
               461.38513               1.9498996              0.92799505           1.0381175e-05           1.9546934e-15   search-23/
               474.25575               1.9381591               0.9612389           1.5270403e-05           8.3686551e-16   search-24/
               487.57845               1.9309501              0.99493854           1.6453571e-05            4.047628e-16   search-25/
               501.17864               1.9276126               1.0290219           1.2484075e-05           4.2958596e-16   search-26/
               517.43918               1.9280042               1.0696742           1.1536144e-05           4.3390714e-16   search-27/
               536.23153                1.933909               1.1168427           1.1940448e-05           3.5754814e-16   search-28/
               554.94375               1.9460041               1.1644087           1.0871789e-05           5.3519229e-16   search-29/
               573.41645               1.9655677               1.2126439           1.0666692e-05            1.983876e-14   search-30/
               591.38287               1.9946305                1.262094           1.2776647e-05           6.3131537e-16   search-31/
               608.36564                2.034753                1.313261           1.8386623e-05           6.1705784e-16   search-32/
               620.74777                  2.0734               1.3546715           1.8419761e-05           9.3771846e-15   search-33/
               631.91112               2.1140967               1.3948941           1.8721629e-05           1.1410622e-15   search-34/
               642.22344               2.1558552               1.4342384            1.346218e-05           1.2482153e-15   search-35/
                653.4173               2.2187326               1.4870198           1.1934494e-05           1.1454143e-15   search-36/
               654.92086               2.2355912               1.4995936           2.3504107e-06           5.6955158e-16   search-39/
               655.39317               2.2446394               1.5061408           6.0944334e-07            1.395287e-14   search-42/
               655.54956               2.2497693               1.5098128            1.194619e-07           4.6529514e-15   search-45/
               655.59851               2.2524852               1.5117497            2.313066e-08           4.0352312e-15   search-48/
