      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.144995      0.201625     0.0187413     0.0322984     0.0721071    0.00139442             0             0      0.405012      0.202506     -0.202506      0.405012
     400      0.144998      0.201629     0.0187425     0.0323001     0.0721096    0.00139458             0             0      0.405024      0.202512     -0.202512      0.405024
  399.98      0.145001      0.201633     0.0187437     0.0323018     0.0721121    0.00139473             0             0      0.405036      0.202518     -0.202518      0.405036
 367.335      0.151435      0.210127     0.0210369     0.0356214      0.076749    0.00171143             0             0      0.430516      0.215258     -0.215258      0.430516
 351.081      0.155706      0.215779     0.0225302     0.0376912     0.0795753    0.00192824             0             0      0.448344      0.224172     -0.224172      0.448344
 336.796      0.160271      0.221823     0.0241243     0.0398263     0.0824421    0.00216811             0             0      0.468084      0.234042     -0.234042      0.468084
  322.86      0.165804      0.229156     0.0260576     0.0423118     0.0857234    0.00246928             0             0       0.49294       0.24647      -0.24647       0.49294
 311.104      0.171882      0.237228     0.0281759     0.0448999     0.0890803    0.00280988             0             0      0.521454      0.260727     -0.260727      0.521454
 301.655      0.178694      0.246303      0.030527     0.0476014     0.0925168    0.00319779             0             0      0.554952      0.277476     -0.277476      0.554952
 294.707      0.186555      0.256822     0.0331991     0.0504557      0.096057    0.00364796             0             0      0.595655      0.297827     -0.297827      0.595655
 290.689      0.196345      0.269992     0.0364576     0.0536438     0.0998629    0.00420682             0             0      0.649391      0.324696     -0.324696      0.649391
 290.781      0.204005      0.280362     0.0389224     0.0558395      0.102353      0.004633             0             0       0.69389      0.346945     -0.346945       0.69389
 293.817      0.211315      0.290334     0.0411433     0.0576283      0.104244    0.00501379             0             0      0.738567      0.369284     -0.369284      0.738567
 299.841      0.218197      0.299816     0.0430467     0.0589681       0.10549    0.00533026             0             0      0.782822      0.391411     -0.391411      0.782822
 307.338      0.223802      0.307615     0.0444207     0.0597819      0.106074    0.00554708             0             0      0.820533      0.410266     -0.410266      0.820533
 316.624      0.229143      0.315109     0.0455776      0.060345      0.106291    0.00571884             0             0      0.857848      0.428924     -0.428924      0.857848
 327.163       0.23426       0.32233      0.046571     0.0607456      0.106261    0.00585889             0             0      0.894788      0.447394     -0.447394      0.894788
 341.141      0.240197      0.330743     0.0476054      0.061092      0.106002    0.00599851             0             0      0.939083      0.469542     -0.469542      0.939083
 357.927      0.246064       0.33912      0.048416     0.0612233      0.105392     0.0060924             0             0       0.98472       0.49236      -0.49236       0.98472
   375.8      0.250202      0.345175     0.0485374     0.0608264      0.104241    0.00605574             0             0       1.01902      0.509512     -0.509512       1.01902
