                     %Re                     obs                       s                guesserr                   error     directory
                   300.1                1.408921                       0                       0           3.4597448e-16  ./initial-2/
                     300                1.408977                       0                       0           2.6566057e-15  ./initial-1/
                   299.9               1.4090329                       0                       0           3.8222498e-16  ./initial-0/
               270.17008                1.428503              0.10039424           1.2126802e-05           5.9111956e-15   search-0/
               254.86263               1.4414749                0.152243            1.761165e-05           4.1452199e-15   search-1/
               241.64032               1.4550871              0.19736378           1.6933912e-05           1.8165671e-14   search-2/
               228.50998               1.4717127              0.24269428           1.6754759e-05           4.6100198e-15   search-3/
               217.30948                1.489384              0.28207961           1.6881153e-05           8.9323306e-15   search-4/
               207.55372               1.5085797              0.31733735           1.6389423e-05           1.8223895e-14   search-5/
               198.05391               1.5323594              0.35322021           1.8972959e-05           2.0122888e-14   search-6/
               190.42147               1.5570921              0.38412978           1.7511171e-05           1.9808637e-14   search-7/
               183.29873               1.5876914              0.41630658           1.8963698e-05           1.5118309e-14   search-8/
                177.7413               1.6206119              0.44612409           1.6540031e-05           2.3167529e-14   search-9/
               173.18722               1.6599565              0.47790776           1.5529085e-05           1.1534469e-14   search-10/
               170.04667               1.7043101              0.51108206           1.4950558e-05           5.3301587e-15   search-11/
               168.55342                1.744731              0.54019882           1.7095425e-05           7.7485978e-16   search-12/
               168.24108               1.7614953               0.5521425            1.367033e-05           6.5740156e-16   search-13/
               168.30955               1.8219601              0.59505706           1.0648596e-05           1.3087862e-16   search-14/
               169.70492               1.8779114               0.6350391           1.8584283e-05           3.1486165e-16   search-15/
               171.78609               1.9277436              0.67108071           1.8539282e-05           3.3461124e-16   search-16/
               174.64791               1.9797467              0.70920197           1.6191114e-05           3.7493036e-14   search-17/
               178.18881               2.0328362              0.74868678           1.4857289e-05           2.1515852e-14   search-18/
               182.31656               2.0863813              0.78910375           1.3783422e-05           3.3004913e-15   search-19/
               186.95344                2.139957              0.83014961           1.2409701e-05           3.6236879e-15   search-20/
               192.03866                2.193283              0.87161946            1.101969e-05           4.0293045e-15   search-21/
               198.27543               2.2530814              0.91887864           1.2226495e-05           3.2694335e-15   search-22/
               204.98265                2.312162              0.96639819           1.1886592e-05           2.1815579e-15   search-23/
               212.12717                2.370386                1.014093           1.0862612e-05           2.0978233e-15   search-24/
               220.76111               2.4354498               1.0685052           1.2145785e-05           3.8599595e-15   search-25/
               229.91001               2.4990595               1.1229863           1.1934142e-05           1.9125881e-15   search-26/
               239.56327               2.5610055               1.1774687           1.1143314e-05           8.7675989e-15   search-27/
               249.72067               2.6210403               1.2318919           1.0200232e-05           2.3213908e-15   search-28/
               261.88117               2.6865492               1.2935747           1.2196603e-05           5.8766882e-15   search-29/
               274.73036               2.7488131               1.3551157           1.3052609e-05           9.8505623e-15   search-30/
               288.29538               2.8075487               1.4166164             1.32186e-05           2.4916496e-15   search-31/
               302.58442               2.8627893               1.4783072           1.2678892e-05           5.5553574e-15   search-32/
               317.55658               2.9149645               1.5404521           1.1805803e-05            4.673356e-15   search-33/
               333.10881               2.9647788               1.6032011           1.0767368e-05           8.7866772e-15   search-34/
               351.07763               3.0187407               1.6742949            1.233837e-05           1.1103278e-14   search-35/
               369.41653               3.0712608                1.745893           1.2766754e-05           7.0620644e-15   search-36/
               387.99889               3.1224514               1.8177032           1.2203249e-05           3.8436156e-15   search-37/
               406.77066               3.1720034               1.8894818           1.0893221e-05           5.1581322e-15   search-38/
               428.17726               3.2251832               1.9702045           1.2260499e-05            4.356663e-15   search-39/
               449.89695               3.2743152               2.0505636           1.3007125e-05           1.6361913e-14   search-40/
               472.02523               3.3174456               2.1304242           1.4886727e-05           2.1678342e-14   search-41/
               492.07365               3.3475871               2.2005927           1.6324241e-05           5.1660789e-14   search-42/
               508.87595               3.3620287               2.2575306           1.8024148e-05           6.2775362e-16   search-43/
               521.93305                3.360418               2.3010693           1.9835873e-05           8.5118601e-16   search-44/
               530.09946                3.347788               2.3297285            1.709139e-05           2.8161562e-16   search-45/
               536.37109               3.3258475               2.3557962           1.8710438e-05           5.2906026e-16   search-46/
               540.56472               3.3028785               2.3772708           1.8712056e-05           5.4832274e-16   search-47/
               543.87939               3.2838329               2.3947292            1.677302e-05            7.869365e-16   search-48/
               547.10916               3.2696941               2.4094466           1.0702697e-05           3.3440881e-16   search-49/
