                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3586857                       0                       0           3.3968605e-16  ./initial-2/
                     300               1.3587318                       0                       0           6.6539119e-15  ./initial-1/
                   299.9               1.3587779                       0                       0           2.7191738e-16  ./initial-0/
               270.12516                1.376215              0.10041077           1.1085661e-05           6.4176264e-15   search-0/
               254.18267                1.389383               0.1544289           1.7343789e-05            1.590841e-14   search-1/
               240.52693               1.4034594              0.20111209           1.7090631e-05           1.2110525e-14   search-2/
               226.98428               1.4204386              0.24795198           1.6831208e-05           7.8138351e-15   search-3/
               215.23522                1.437869              0.28916303           1.6544038e-05            1.028125e-14   search-4/
               203.64168               1.4575914              0.33044425           1.8608948e-05           8.1698356e-15   search-5/
               193.73676               1.4763104              0.36621971           1.6806983e-05           2.4028179e-15   search-6/
               183.96404               1.4962542              0.40194967           1.8018227e-05           3.4604839e-15   search-7/
               175.52286               1.5144961              0.43312586           1.6633713e-05           5.3571854e-15   search-8/
               167.16184                1.533458              0.46429472           1.8898502e-05            5.359329e-15   search-9/
               160.19268               1.5501114              0.49056034           1.7440772e-05           4.5146399e-15   search-10/
               154.06538               1.5657673              0.51401071           1.6348722e-05           6.3595593e-15   search-11/
               148.02758               1.5828759              0.53775104           1.9014199e-05             1.70111e-14   search-12/
               143.17946               1.5989104              0.55776166           1.7884868e-05           1.0611852e-14   search-13/
               139.11155                1.615484              0.57600042           1.6599371e-05           1.0477587e-14   search-14/
               135.37831               1.6360616              0.59560191           1.8623068e-05           2.4240175e-14   search-15/
               132.68973               1.6589783              0.61470131           1.6828179e-05           5.9734257e-14   search-16/
               130.93785               1.6880999              0.63691554           1.6477616e-05            9.326472e-14   search-17/
               130.60294                1.700963               0.6464481           1.8636103e-05            1.659921e-16   search-18/
               130.62061               1.7339011              0.67068995           1.1718733e-05           1.0297023e-14   search-19/
               131.47632               1.7647949              0.69360543           1.9720446e-05           3.4953412e-15   search-20/
               132.75885               1.7929009              0.71472801           1.8732416e-05            1.847739e-16   search-21/
               134.51504               1.8226613              0.73739987           1.5461301e-05           5.0243663e-14   search-22/
               136.66425                1.853303              0.76106216           1.3143483e-05           2.3334619e-14   search-23/
               139.13651               1.8843936              0.78538297           1.1232839e-05           1.2143978e-14   search-24/
               142.29993               1.9202761              0.81381911           1.2029261e-05           1.0729819e-14   search-25/
               145.75744               1.9561842              0.84265051           1.1062619e-05           7.9853878e-15   search-26/
               150.00336                1.996959              0.87582997           1.2124363e-05              6.0844e-15   search-27/
               154.53497               2.0374538              0.90924274           1.1118404e-05           9.7439194e-15   search-28/
               159.97913               2.0828872              0.94728778           1.2204898e-05           1.5155027e-14   search-29/
               165.72601               2.1277636              0.98546925           1.1389832e-05           2.1492349e-15   search-30/
               171.75661               2.1720317               1.0237521           1.0166448e-05           2.1595516e-15   search-31/
                 179.133               2.2228872               1.0685346           1.1803025e-05           4.9871858e-15   search-32/
               186.85649               2.2728919               1.1134481           1.1812892e-05           4.1794179e-15   search-33/
               194.90597               2.3220861               1.1585126           1.1123812e-05           3.9935642e-15   search-34/
               203.25599               2.3705297               1.2037439           1.0166796e-05           2.6024113e-15   search-35/
               213.10029               2.4249152               1.2555022           1.2138266e-05           3.0225393e-15   search-36/
               223.25343               2.4785573               1.3075025            1.288134e-05            4.445979e-15   search-37/
               233.66998               2.5315548               1.3597233           1.2920362e-05           9.3224133e-15   search-38/
               244.30736               2.5839533               1.4121109           1.2344437e-05           4.9218345e-15   search-39/
               255.13259               2.6357546               1.4646043           1.1572156e-05            5.018116e-15   search-40/
               266.12435               2.6869422               1.5171561           1.0578245e-05           3.5480135e-15   search-41/
               278.86763               2.7446658               1.5772326           1.2092002e-05             8.31934e-15   search-42/
               291.80042               2.8016974               1.6374011           1.1838813e-05           6.0428886e-15   search-43/
               304.90334               2.8582315                1.697724           1.0915196e-05           4.7894939e-15   search-44/
               319.81596               2.9215673               1.7658695            1.229827e-05           8.4207734e-15   search-45/
               334.84581               2.9848685               1.8342833           1.2595234e-05           6.4107787e-15   search-46/
               349.93431               3.0483144               1.9029128           1.2437873e-05            1.172178e-14   search-47/
                365.0341               3.1119679               1.9716738            1.208773e-05           8.1882806e-15   search-48/
               380.11623               3.1758568               2.0405101           1.2127584e-05           7.9171512e-15   search-49/
