                     %Lz                     obs                       s                guesserr                   error     directory
               5.3490384               1.8602945                       0                       0           6.1150913e-14  ./initial-2/
               5.3590384               1.8346752                       0                       0           5.3986709e-14  ./initial-1/
               5.3690384                1.798981                       0                       0           2.4331941e-15  ./initial-0/
                5.372546               1.7751928              0.03252702           8.5235734e-07           1.3865089e-15   search-2/
                5.372054               1.7409742             0.051178282           3.9007805e-06            1.687278e-16   search-3/
               5.3578876               1.6940776             0.076875849           6.1839119e-06           2.3213071e-16   search-4/
                5.323056               1.6471218              0.10328182           8.7031584e-06           9.9794355e-14   search-5/
               5.2638158               1.6021119              0.13019015           9.3453649e-06           3.5938007e-16   search-6/
               5.1789351               1.5602148              0.15798156            9.789713e-06            4.219983e-15   search-7/
               5.0699754               1.5221726              0.18702177           1.1379721e-05           3.2791574e-15   search-8/
               4.9403055               1.4882745              0.21746591           1.2633102e-05           5.7401895e-15   search-9/
               4.7948286               1.4586872               0.2490409           1.2156951e-05            2.049873e-14   search-10/
               4.6381608               1.4333033              0.28138391           1.0357758e-05           2.2390492e-14   search-11/
                4.441354               1.4081508              0.32058369           1.1488673e-05           1.7817376e-14   search-12/
               4.2369581               1.3881167              0.36025649            1.052139e-05           5.4532487e-15   search-13/
               3.9954906               1.3710398              0.40626582           1.2004239e-05           7.4640592e-15   search-14/
               3.7492703               1.3603032              0.45258188           1.2454862e-05           3.4376135e-15   search-15/
               3.4998965               1.3564587              0.49916234           1.4932219e-05            4.043176e-15   search-16/
               3.2841111               1.3598568              0.53947061           1.6808567e-05           3.5528551e-14   search-17/
               3.1070261               1.3688963              0.57288009           1.7821369e-05           8.2582944e-15   search-18/
               2.9632449               1.3823008              0.60068676           1.7929783e-05           3.3820963e-14   search-19/
