Lx,Lz,id,min_Re
5.0,2.4210526315789473,2,220.71289295201964
5.0,2.8421052631578947,2,173.14424434961586
5.0,3.263157894736842,2,149.72709273789292
5.0,3.6842105263157894,2,139.9847652277269
5.0,4.105263157894737,2,142.62509542284235
5.0,4.526315789473684,2,161.37284834921837
5.0,4.947368421052632,2,188.15448841313867
5.0,5.368421052631579,2,226.57116157991734
5.0,5.7894736842105265,2,259.27084370939303
5.0,6.2105263157894735,2,275.3128362586053
5.0,6.631578947368421,2,286.42229952445774
5.0,7.052631578947368,2,295.7437119894211
5.526315789473684,2.4210526315789473,2,228.71743221199387
5.526315789473684,2.8421052631578947,2,175.4009873262983
5.526315789473684,3.263157894736842,2,147.33781844017187
5.526315789473684,3.6842105263157894,2,132.3880691639312
5.526315789473684,4.105263157894737,2,126.10894550919097
5.526315789473684,4.526315789473684,2,128.02958060447042
5.526315789473684,4.947368421052632,2,140.48822362850098
5.526315789473684,5.368421052631579,2,160.90236377250602
5.526315789473684,5.7894736842105265,2,183.19926713233846
5.526315789473684,6.2105263157894735,2,219.18863521036252
5.526315789473684,6.631578947368421,2,253.99287760363774
5.526315789473684,7.052631578947368,2,271.629751271164
5.526315789473684,7.473684210526316,2,284.71593244396695
5.526315789473684,7.894736842105263,2,295.9971942452037
6.052631578947368,2.4210526315789473,2,238.7528778751909
6.052631578947368,2.8421052631578947,2,180.20272002622423
6.052631578947368,3.263157894736842,2,148.5507800971308
6.052631578947368,3.6842105263157894,2,130.5425254641776
6.052631578947368,4.105263157894737,2,120.67416262485132
6.052631578947368,4.526315789473684,2,116.70473768906422
6.052631578947368,4.947368421052632,2,118.4323678874397
6.052631578947368,5.368421052631579,2,127.3334617071466
6.052631578947368,5.7894736842105265,2,143.75807262761438
6.052631578947368,6.2105263157894735,2,163.2073269157657
6.052631578947368,6.631578947368421,2,185.34091268882452
6.052631578947368,7.052631578947368,2,225.49955149207236
6.052631578947368,7.473684210526316,2,260.47488522949914
6.052631578947368,7.894736842105263,2,278.27015332780695
6.052631578947368,8.31578947368421,2,292.30228360778943
6.578947368421052,2.4210526315789473,2,250.1085353488755
6.578947368421052,2.8421052631578947,2,186.54276300007572
6.578947368421052,3.263157894736842,2,151.7406632483716
6.578947368421052,3.6842105263157894,2,131.42841774447055
6.578947368421052,4.105263157894737,2,119.43970051989105
6.578947368421052,4.526315789473684,2,112.8634625877076
6.578947368421052,4.947368421052632,2,110.49499443726012
6.578947368421052,5.368421052631579,2,112.29406417064438
6.578947368421052,5.7894736842105265,2,119.25125556304101
6.578947368421052,6.2105263157894735,2,132.4926759811223
6.578947368421052,6.631578947368421,2,150.31862218078817
6.578947368421052,7.052631578947368,2,170.34906726172204
6.578947368421052,7.473684210526316,2,194.87537123623676
6.578947368421052,7.894736842105263,2,246.74589905843305
6.578947368421052,8.31578947368421,2,274.6433257767064
6.578947368421052,8.736842105263158,2,291.73936179940665
7.105263157894737,2.4210526315789473,2,262.3826809955738
7.105263157894737,2.8421052631578947,2,193.90136253237839
7.105263157894737,3.263157894736842,2,156.1570756387234
7.105263157894737,3.6842105263157894,2,133.86756658306044
7.105263157894737,4.105263157894737,2,120.3031266034483
7.105263157894737,4.526315789473684,2,112.14564865650199
7.105263157894737,4.947368421052632,2,107.77337111644589
7.105263157894737,5.368421052631579,2,106.54472244019044
7.105263157894737,5.7894736842105265,2,108.52334870778053
7.105263157894737,6.2105263157894735,2,114.43291331752218
7.105263157894737,6.631578947368421,2,125.39501074298738
7.105263157894737,7.052631578947368,2,141.38553649673995
7.105263157894737,7.473684210526316,2,160.5261405175691
7.105263157894737,7.894736842105263,2,182.46421031042334
7.105263157894737,8.31578947368421,2,211.50865825715383
7.105263157894737,8.736842105263158,2,271.78504277385133
7.105263157894737,9.157894736842104,2,293.22022796693517
