physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,1,300.02,2.1073932
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,2,300.0,2.1072452
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,3,299.98,2.1070972
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,4,293.30615,2.0480397
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,5,290.6671,2.0113609
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,6,289.84018,1.9940759
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,7,289.43572,1.9819547
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,8,289.2021,1.9695692
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,9,289.17823,1.9663944
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,10,289.1738,1.9624997
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,11,289.24691,1.9557699
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,12,289.70046,1.9455203
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,13,290.57935,1.9398955
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,14,291.94056,1.9397884
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,15,293.88435,1.9456927
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,16,295.17219,1.9508984
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,17,297.35323,1.959732
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,18,301.32041,1.9707503
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,19,305.62906,1.9614958
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,20,305.99876,1.9559676
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,21,306.10324,1.9525399
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,22,306.07655,1.945119
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,23,305.1668,1.9303163
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,24,303.06823,1.914246
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,25,299.97145,1.898239
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,26,296.75021,1.885116
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,27,293.31055,1.8727087
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,28,289.77427,1.8573475
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,29,286.40628,1.8316683
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,30,284.82086,1.814338
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,31,283.32618,1.7948416
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,32,281.77708,1.7710775
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,33,280.4609,1.747182
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,34,279.34508,1.722465
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,35,278.44675,1.6951833
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,36,278.17641,1.6824323
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,37,278.05262,1.6729521
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,38,278.0196,1.668275
re300_lx10_lz6_023,re300_lx10_lz6,E,minus,39,278.00869,1.6616838
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,1,299.98,2.1070972
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,2,300.0,2.1072452
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,3,300.02,2.1073932
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,4,307.77104,2.1602882
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,5,312.59435,2.1911166
re300_lx10_lz6_023,re300_lx10_lz6,E,plus,6,317.52757,2.2218766
