                     %Lz                     obs                       s                guesserr                   error     directory
               2.5829835               1.4875176                       0                       0           7.9301531e-14  ./initial-2/
               2.5779835               1.4906139                       0                       0           2.4233307e-16  ./initial-1/
               2.5729835               1.4938152                       0                       0           3.2271705e-14  ./initial-0/
               2.5063445                1.550813              0.04904916           1.2694128e-05           3.1495342e-15   search-0/
               2.4773494               1.5905569             0.077987048           1.6514131e-05           1.3628527e-14   search-1/
               2.4582082               1.6288191              0.10470809           1.4161971e-05            6.148002e-14   search-2/
               2.4453784                1.667359              0.13103775           1.2225658e-05           2.4318012e-16   search-3/
               2.4379895               1.7032991              0.15531841           1.1873518e-05           5.3505347e-16   search-4/
               2.4347507               1.7314585              0.17425133           1.0684202e-05           2.7671966e-15   search-5/
               2.4348344               1.8049742               0.2235704           1.1876709e-05           7.4149072e-16   search-6/
               2.4416445               1.8612082              0.26138816           1.6472914e-05           4.3656972e-16   search-7/
               2.4543101               1.9222571              0.30263737            1.857968e-05           8.7618641e-14   search-8/
               2.4724405               1.9861614              0.34608152           1.7352602e-05           1.5494009e-16   search-9/
                2.495486               2.0518956              0.39107717           1.6954326e-05           4.4256653e-14   search-10/
                2.522874               2.1185844              0.43706041           1.5698802e-05           1.9309546e-14   search-11/
               2.5541403               2.1854856              0.48355182           1.4150368e-05           7.8115093e-15   search-12/
               2.5890018               2.2519867              0.53016952           1.2654668e-05           4.6051563e-15   search-13/
               2.6273785               2.3175982              0.57663507           1.1447151e-05           2.6495911e-15   search-14/
               2.6693781               2.3819324              0.62276706           1.0695561e-05           1.5699315e-15   search-15/
               2.7152621               2.4446771               0.6684685            1.051037e-05           4.6196186e-15   search-16/
               2.7654024               2.5055731              0.71371501           1.0929013e-05           1.4867385e-15   search-17/
               2.8202322               2.5643993              0.75854568           1.1919804e-05           8.3635455e-16   search-18/
               2.8801886               2.6209627              0.80305207           1.3430698e-05            2.025945e-15   search-19/
               2.9456481               2.6750788              0.84735517           1.5452288e-05             6.93172e-15   search-20/
               3.0168713               2.7265159              0.89155962           1.8049918e-05           9.3303829e-15   search-21/
               3.0838607               2.7689148              0.93008604           1.6685979e-05            1.259747e-14   search-22/
               3.1554275               2.8084797              0.96849406           1.7663002e-05           1.0130961e-14   search-23/
               3.2229905               2.8405958               1.0024213           1.6323236e-05           8.7492667e-15   search-24/
               3.2946298               2.8690242               1.0361251           1.8016015e-05            1.476557e-14   search-25/
               3.3604581               2.8900136                1.065285           1.6778561e-05           2.2711104e-14   search-26/
               3.4298557               2.9072165               1.0945739           1.8314059e-05           1.5364211e-14   search-27/
               3.5025387               2.9209634               1.1242377           1.9475198e-05           1.5679694e-14   search-28/
               3.5776341               2.9322685               1.1543383           1.8381024e-05           3.9405096e-14   search-29/
               3.6540813               2.9422298               1.1847359           1.7505957e-05            1.995534e-14   search-30/
               3.7311425               2.9515057               1.2152688           1.8690372e-05           2.5422175e-14   search-31/
               3.8084779               2.9603105               1.2458432           1.7765105e-05            9.725638e-15   search-32/
               3.8859829               2.9686301               1.2764211           1.4762784e-05           5.5608517e-15   search-33/
               3.9636487               2.9763783               1.3069928            1.153424e-05           4.0042968e-15   search-34/
               4.0539396               2.9845123               1.3424392            1.184357e-05           2.1817579e-15   search-35/
               4.1444895               2.9915462                1.377879           1.0783396e-05           1.5513597e-15   search-36/
               4.2476723               2.9978749               1.4181282           1.2156148e-05           2.1011708e-15   search-37/
               4.3512221               3.0019957               1.4583902           1.1902825e-05           5.1148025e-15   search-38/
               4.4551061               3.0034563               1.4986987           1.1286312e-05            3.438984e-15   search-39/
