branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
1,347.42999999999995,347.43999999999994,0.053553746293495574,-0.026664690063156755,347.4366759898005,0.014271752558699334,440.25324019156125
9,347.42999999999995,347.43999999999994,-0.033404387618648404,0.017861939602828336,347.43651585347124,0.393512794097985,15.966914929874092
10,347.42999999999995,347.43999999999994,0.0178585377319347,-0.20009263368204352,347.4308193825073,0.47620183586559356,13.194374389083613
