step,Re,rank,eig_real,eig_imag
1,347.4,1,0.05355315744562672,-0.0009735704666771153
1,347.4,2,0.05355315744562672,0.0009735704666771153
1,347.4,3,0.0178483316157457,-0.4647471668595653
1,347.4,4,0.0178483316157457,0.4647471668595653
1,347.4,5,-0.001004480026712969,-0.15922798695986717
1,347.4,6,-0.001004480026712969,0.15922798695986717
1,347.4,7,-0.02666716254000847,-0.02126057558411923
1,347.4,8,-0.02666716254000847,0.02126057558411923
1,347.4,9,-0.03340876700068018,-0.26032355343746266
1,347.4,10,-0.03340876700068018,0.26032355343746266
1,347.4,11,-0.08442707937002963,-0.08088565790037981
1,347.4,12,-0.08442707937002963,0.08088565790037981
1,347.4,13,-0.0938524855900471,-0.20503075162316028
1,347.4,14,-0.0938524855900471,0.20503075162316028
1,347.4,15,-0.10509198774251746,-0.01833395144263811
1,347.4,16,-0.10509198774251746,0.01833395144263811
1,347.4,17,-0.11648411603668304,-0.03554240706068391
1,347.4,18,-0.11648411603668304,0.03554240706068391
1,347.4,19,-0.15338591322672518,-0.7278674580371983
1,347.4,20,-0.15338591322672518,0.7278674580371983
1,347.4,21,-0.20010471669083063,-0.604650169904142
1,347.4,22,-0.20010471669083063,0.604650169904142
1,347.4,23,-0.2053657575321188,-0.18002128128110953
1,347.4,24,-0.2053657575321188,0.18002128128110953
2,347.40999999999997,1,0.05355335365162127,-0.0008061682633373331
2,347.40999999999997,2,0.05355335365162127,0.0008061682633373331
2,347.40999999999997,3,0.017851733759325167,-0.46474421986496944
2,347.40999999999997,4,0.017851733759325167,0.46474421986496944
2,347.40999999999997,5,-0.0010002359614607343,-0.15922992450543094
2,347.40999999999997,6,-0.0010002359614607343,0.15922992450543094
2,347.40999999999997,7,-0.026666544202496055,-0.02126091584876712
2,347.40999999999997,8,-0.026666544202496055,0.02126091584876712
2,347.40999999999997,9,-0.03340730694362124,-0.260321153108439
2,347.40999999999997,10,-0.03340730694362124,0.260321153108439
2,347.40999999999997,11,-0.08442348151481371,-0.08088603688982848
2,347.40999999999997,12,-0.08442348151481371,0.08088603688982848
2,347.40999999999997,13,-0.09385272852019708,-0.2050288067341747
2,347.40999999999997,14,-0.09385272852019708,0.2050288067341747
2,347.40999999999997,15,-0.10508835160718732,-0.0183324986643811
2,347.40999999999997,16,-0.10508835160718732,0.0183324986643811
2,347.40999999999997,17,-0.11648110639718653,-0.03554363008089537
2,347.40999999999997,18,-0.11648110639718653,0.03554363008089537
2,347.40999999999997,19,-0.15337808198790054,-0.7278680918650563
2,347.40999999999997,20,-0.15337808198790054,0.7278680918650563
2,347.40999999999997,21,-0.2001016950597016,-0.604648274606692
2,347.40999999999997,22,-0.2001016950597016,0.604648274606692
2,347.40999999999997,23,-0.20536178956551304,-0.18002314823661153
2,347.40999999999997,24,-0.20536178956551304,0.18002314823661153
3,347.41999999999996,1,0.0535535499179752,-0.0005932897620164854
3,347.41999999999996,2,0.0535535499179752,0.0005932897620164854
3,347.41999999999996,3,0.017855135784105122,-0.4647412728265267
3,347.41999999999996,4,0.017855135784105122,0.4647412728265267
3,347.41999999999996,5,-0.0009959921256443797,-0.15923186194453234
3,347.41999999999996,6,-0.0009959921256443797,0.15923186194453234
3,347.41999999999996,7,-0.02666592596006611,-0.021261256053003233
3,347.41999999999996,8,-0.02666592596006611,0.021261256053003233
3,347.41999999999996,9,-0.03340584712278051,-0.26031875265605303
3,347.41999999999996,10,-0.03340584712278051,0.26031875265605303
3,347.41999999999996,11,-0.08441988387970077,-0.08088641589637072
3,347.41999999999996,12,-0.08441988387970077,0.08088641589637072
3,347.41999999999996,13,-0.09385297173804019,-0.20502686209801665
3,347.41999999999996,14,-0.09385297173804019,0.20502686209801665
3,347.41999999999996,15,-0.10508471536611269,-0.018331046060649222
3,347.41999999999996,16,-0.10508471536611269,0.018331046060649222
3,347.41999999999996,17,-0.1164780972607496,-0.035544853128212345
3,347.41999999999996,18,-0.1164780972607496,0.035544853128212345
3,347.41999999999996,19,-0.15337025120261844,-0.7278687254852667
3,347.41999999999996,20,-0.15337025120261844,0.7278687254852667
3,347.41999999999996,21,-0.20009867398601455,-0.6046463787468332
3,347.41999999999996,22,-0.20009867398601455,0.6046463787468332
3,347.41999999999996,23,-0.20535782166605804,-0.18002501513134328
3,347.41999999999996,24,-0.20535782166605804,0.18002501513134328
4,347.42999999999995,1,0.053553746293495574,-0.00023256755376473699
4,347.42999999999995,2,0.053553746293495574,0.00023256755376473699
4,347.42999999999995,3,0.0178585377319347,-0.4647383255936905
4,347.42999999999995,4,0.0178585377319347,0.4647383255936905
4,347.42999999999995,5,-0.0009917484271481179,-0.159233799042925
4,347.42999999999995,6,-0.0009917484271481179,0.159233799042925
4,347.42999999999995,7,-0.026665307913618833,-0.021261596142866705
4,347.42999999999995,8,-0.026665307913618833,0.021261596142866705
4,347.42999999999995,9,-0.033404387618648404,-0.260316351923889
4,347.42999999999995,10,-0.033404387618648404,0.260316351923889
4,347.42999999999995,11,-0.08441628657423436,-0.08088679499755481
4,347.42999999999995,12,-0.08441628657423436,0.08088679499755481
4,347.42999999999995,13,-0.09385321512245334,-0.20502491787387941
4,347.42999999999995,14,-0.09385321512245334,0.20502491787387941
4,347.42999999999995,15,-0.10508107917862741,-0.018329593743631658
4,347.42999999999995,16,-0.10508107917862741,0.018329593743631658
4,347.42999999999995,17,-0.11647508852955743,-0.03554607628561042
4,347.42999999999995,18,-0.11647508852955743,0.03554607628561042
4,347.42999999999995,19,-0.15336242083380303,-0.7278693588096352
4,347.42999999999995,20,-0.15336242083380303,0.7278693588096352
4,347.42999999999995,21,-0.20009565352680514,-0.6046444821518403
4,347.42999999999995,22,-0.20009565352680514,0.6046444821518403
4,347.42999999999995,23,-0.20535385382464866,-0.18002688165907854
4,347.42999999999995,24,-0.20535385382464866,0.18002688165907854
5,347.43999999999994,1,0.05404771190287105,0.0
5,347.43999999999994,2,0.053060173653556114,0.0
5,347.43999999999994,3,0.017861939602828336,-0.4647353781664662
5,347.43999999999994,4,0.017861939602828336,0.4647353781664662
5,347.43999999999994,5,-0.0009875048660861543,-0.15923573580055297
5,347.43999999999994,6,-0.0009875048660861543,0.15923573580055297
5,347.43999999999994,7,-0.026664690063156755,-0.02126193611830151
5,347.43999999999994,8,-0.026664690063156755,0.02126193611830151
5,347.43999999999994,9,-0.03340292843118699,-0.26031395091187987
5,347.43999999999994,10,-0.03340292843118699,0.26031395091187987
5,347.43999999999994,11,-0.08441268959846233,-0.0808871741934093
5,347.43999999999994,12,-0.08441268959846233,0.0808871741934093
5,347.43999999999994,13,-0.09385345867327782,-0.2050229740617359
5,347.43999999999994,14,-0.09385345867327782,0.2050229740617359
5,347.43999999999994,15,-0.10507744304493924,-0.0183281417133247
5,347.43999999999994,16,-0.10507744304493924,0.0183281417133247
5,347.43999999999994,17,-0.11647208020336738,-0.035547299553156136
5,347.43999999999994,18,-0.11647208020336738,0.035547299553156136
5,347.43999999999994,19,-0.1533545908814099,-0.7278699918381825
5,347.43999999999994,20,-0.1533545908814099,0.7278699918381825
5,347.43999999999994,21,-0.20009263368204352,-0.604642584821457
5,347.43999999999994,22,-0.20009263368204352,0.604642584821457
5,347.43999999999994,23,-0.20534988604117535,-0.18002874781988557
5,347.43999999999994,24,-0.20534988604117535,0.18002874781988557
6,347.44999999999993,1,0.05429013808008396,0.0
