step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
1,347.4,true,3.210516223671595e-16,0.2552086067332485,1.7079847213690758,1.7079847213690758,4,0.05355315744562672,0.05355315744562672,-0.0009735704666771153,6453.755041095967,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0001_Re347.40000000.asc
2,347.40999999999997,true,8.25156052688016e-12,0.2552071689031966,1.7079878604980046,1.7079878604980046,4,0.05355335365162127,0.05355335365162127,-0.0008061682633373331,7793.888190498576,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0002_Re347.41000000.asc
3,347.41999999999996,true,8.251015555286832e-12,0.25520573106402966,1.7079910001390397,1.7079910001390397,4,0.0535535499179752,0.0535535499179752,-0.0005932897620164854,10590.415863277613,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0003_Re347.42000000.asc
4,347.42999999999995,true,8.250585469031131e-12,0.25520429335511424,1.7079941410190083,1.7079941410190083,4,0.053553746293495574,0.053553746293495574,-0.00023256755376473699,27016.603156670742,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0004_Re347.43000000.asc
5,347.43999999999994,true,8.249874001650459e-12,0.2552028557765132,1.7079972831380823,1.7079972831380823,4,0.05404771190287105,0.017861939602828336,-0.4647353781664662,13.51992037268352,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0005_Re347.44000000.asc
6,347.44999999999993,true,8.249349705697321e-12,0.25520141832827503,1.7080004264963866,1.7080004264963866,4,0.05429013808008396,0.017865341396798226,-0.46473243054485935,13.52000612441246,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0006_Re347.45000000.asc
7,347.4599999999999,true,8.248550575019899e-12,0.25519998101044544,1.7080035710940533,1.7080035710940533,4,0.05447061702313937,0.017868743113858263,-0.46472948272888104,13.520091882883918,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0007_Re347.46000000.asc
8,347.4699999999999,true,8.248036095071197e-12,0.25519854382307167,1.708006716931186,1.708006716931186,4,0.05462104025916036,0.017872144754018812,-0.4647265347185406,13.52017764809786,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0008_Re347.47000000.asc
9,347.4799999999999,true,8.247372810930555e-12,0.25519710676619883,1.7080098640079189,1.7080098640079189,4,0.05475276807491213,0.01787554631729371,-0.46472358651384443,13.520263420054333,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0009_Re347.48000000.asc
10,347.4899999999999,true,8.246730924043318e-12,0.2551956698398745,1.7080130123243713,1.7080130123243713,4,0.05487141607523431,0.01787894780369477,-0.46472063811480363,13.520349198753253,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0010_Re347.49000000.asc
11,347.5,true,8.246179910244038e-12,0.25519423304414457,1.7080161618806646,1.7080161618806646,4,0.05498024945806488,0.017882349213235033,-0.46471768952142284,13.520434984194722,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up_refine_347p4_347p5/states/xeq_step0011_Re347.50000000.asc
