                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3321881                       0                       0           2.3498823e-16  ./initial-2/
                     300               1.3322733                       0                       0           6.7386552e-15  ./initial-1/
                   299.9               1.3323586                       0                       0           3.0573887e-16  ./initial-0/
               273.21786               1.3594275             0.091571117           1.4128979e-05           4.1862133e-15   search-0/
               260.60999               1.3761811              0.13543841           1.8367581e-05           9.4440454e-15   search-1/
               249.83057               1.3934989              0.17364875           1.7075317e-05           5.5002566e-15   search-2/
               239.23979               1.4142995              0.21224975           1.7069791e-05           3.0451241e-14   search-3/
                230.5113               1.4355626              0.24543467           1.7305785e-05           2.9973948e-14   search-4/
               223.21237               1.4577461              0.27491668           1.6800654e-05           2.1869272e-14   search-5/
               217.07771               1.4814416              0.30201812           1.6290588e-05           1.7442804e-14   search-6/
               211.49378               1.5103395              0.33060016           1.9502152e-05           5.1717265e-14   search-7/
               207.56534               1.5396698              0.35621546           1.7785855e-05           1.2148599e-16   search-8/
               204.65389               1.5757883              0.38501059           1.7984958e-05           1.0610109e-16   search-9/
               203.33505                1.620973              0.41920985           1.6106814e-05           1.4679495e-16   search-10/
               204.33872               1.6770634              0.46144381           1.8502578e-05           2.2532603e-15   search-11/
               206.13393               1.7132609              0.48926471           1.8434638e-05           4.4734366e-16   search-12/
                208.8299                1.752208              0.51984838           1.9077151e-05           1.5254537e-16   search-13/
               212.28251                1.792441               0.5521658           1.7438754e-05           5.3315215e-14   search-14/
               216.35558               1.8333347              0.58572905           1.6830297e-05           3.6065773e-14   search-15/
               220.92522               1.8744628              0.62015307           1.5069479e-05           2.4634552e-14   search-16/
               225.89195               1.9155666              0.65516681           1.3031237e-05           1.8840871e-14   search-17/
               231.18019               1.9564969              0.69058684           1.1126387e-05           3.4330345e-15   search-18/
               237.53509               2.0028759              0.73133719           1.2097747e-05           4.5144971e-15   search-19/
                244.1798               2.0488776              0.77235932           1.1472705e-05           3.9087492e-15   search-20/
               251.07275               2.0944617              0.81357345           1.0216783e-05           2.4922497e-15   search-21/
                259.4319               2.1473343              0.86206439            1.172055e-05           1.3921101e-15   search-22/
               268.06044               2.1995446              0.91067516           1.1342341e-05           2.1120429e-15   search-23/
               276.93802               2.2510538              0.95936276           1.0110012e-05           2.6823724e-15   search-24/
               287.72584               2.3109427               1.0169284           1.1624684e-05           4.9287393e-15   search-25/
               298.82945               2.3697804               1.0745503           1.1203309e-05           8.3980914e-15   search-26/
               310.23845                2.427536               1.1322184           1.0021509e-05           9.6804129e-15   search-27/
               323.98275               2.4937329               1.1998037           1.1739346e-05           3.1786329e-14   search-28/
               338.12991               2.5580922               1.2673126           1.2737645e-05           2.5934127e-14   search-29/
               352.69521               2.6201598               1.3346002           1.5324124e-05           2.5076237e-14   search-30/
               366.05231               2.6730593                1.394257           1.6247343e-05           1.1825677e-14   search-31/
               379.82631               2.7233984               1.4537187           1.8373269e-05           2.8111959e-14   search-32/
               394.06015               2.7708008               1.5130237           1.9859099e-05            3.536768e-14   search-33/
               406.83127               2.8087735               1.5642547           1.6781545e-05           6.0082932e-14   search-34/
               420.04281               2.8405823               1.6143488           1.9831353e-05            2.762814e-15   search-35/
               423.74092               2.8461606               1.6273676           6.4456787e-06           1.0865682e-15   search-37/
               425.68078               2.8468695               1.6338556           3.1940605e-06           1.7236182e-15   search-39/
                426.2424               2.8460503               1.6358261           9.6291815e-07           2.4165492e-16   search-42/
               426.51841               2.8449849               1.6370451           3.9314306e-07           8.3896282e-14   search-45/
               426.63593               2.8440647               1.6378391           1.2339851e-07            1.190178e-14   search-48/
