            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
     0.0608102     0.0661708      0.015615     0.0526626     0.0435898    0.00301718             0  -2.10064e-08     0.0803217     0.0401608    -0.0401608     0.0636274
     0.0400363     0.0560651    0.00237998    0.00753939    0.00621853   6.25067e-05   -1.3222e-10   4.25048e-09     0.0303563     0.0151782    -0.0151781     0.0141803
    0.00256569    0.00362706   4.87589e-05   8.68592e-05   4.03372e-05   9.92195e-09   -4.7817e-11    1.8303e-10     0.0025533    0.00127665   -0.00127665   3.54221e-05
   6.99415e-06   9.89089e-06   4.45512e-08   6.75055e-08   1.09107e-08    6.5418e-15   1.41382e-11  -1.12549e-11   1.56023e-05   7.80101e-06  -7.80125e-06   3.34392e-10
   6.94662e-06   9.82395e-06   1.88666e-08   2.51884e-08   3.23046e-10   9.90402e-16  -2.63276e-10   1.43798e-10   1.27126e-08   4.96098e-09  -7.75161e-09   1.88863e-10
   4.07725e-06    5.7577e-06   1.57602e-07   2.68412e-07   1.45397e-09   9.68837e-14   1.16027e-09   -1.7096e-08   2.78575e-07   1.33205e-07   -1.4537e-07    6.1958e-11
   3.06612e-06   4.33003e-06   1.17163e-07    1.9834e-07   1.52041e-09   5.30659e-14  -9.67358e-10  -1.52566e-09    8.9694e-08    3.9721e-08   -4.9973e-08   3.52715e-11
   3.45712e-06   4.88232e-06    1.3119e-07   2.21455e-07   2.39723e-10    6.6253e-14   4.58891e-11    9.5223e-10   2.71747e-08   1.33451e-08  -1.38296e-08   4.42455e-11
   3.89018e-06   5.49386e-06   1.47577e-07   2.50469e-07   1.90474e-11   8.45134e-14  -3.55761e-12   3.65433e-09   1.98525e-07   9.92439e-08  -9.92815e-08   5.56585e-11
   4.12143e-06   5.82028e-06   1.58114e-07   2.67852e-07   4.43504e-11   9.67448e-14  -7.34415e-12   1.72594e-09   6.75725e-09    3.4088e-09  -3.34845e-09   6.24493e-11
   3.66538e-06     5.176e-06   1.42015e-07   2.42598e-07   1.56144e-11    7.9022e-14  -2.15319e-12  -7.47268e-10   9.50364e-08   4.75068e-08  -4.75296e-08   4.98059e-11
   2.83901e-06   4.00859e-06   1.14934e-07   1.94981e-07   8.66183e-13   5.12275e-14   1.71452e-13  -1.66213e-09   1.23891e-08   6.19371e-09  -6.19534e-09   3.06108e-11
   2.08404e-06     2.942e-06   8.95653e-08   1.51799e-07   6.14792e-14    3.1065e-14   2.57952e-14  -4.42364e-10   3.41584e-08   1.70792e-08  -1.70793e-08   1.72715e-11
   1.71104e-06   2.41496e-06   7.76875e-08   1.31208e-07   2.74283e-14   2.32508e-14   1.30868e-14  -3.33674e-10   1.89754e-09   9.48779e-10  -9.48765e-10   1.22041e-11
   1.50025e-06   2.11707e-06   7.13477e-08   1.20205e-07   5.86024e-14   1.95397e-14    -1.523e-14  -4.15387e-11   6.45443e-09   3.22722e-09  -3.22721e-09   9.78581e-12
   1.37481e-06   1.93976e-06   6.76587e-08   1.13791e-07   3.68095e-14   1.75261e-14  -1.17916e-14  -8.81557e-10   6.67603e-09   3.33802e-09  -3.33801e-09   8.49352e-12
   1.29163e-06   1.82217e-06   6.53054e-08   1.09678e-07   3.51976e-14    1.6294e-14  -3.77761e-15  -2.85237e-10   5.59127e-09   2.79575e-09  -2.79552e-09   7.69997e-12
   1.23465e-06   1.74161e-06   6.37424e-08   1.06944e-07   3.48358e-14      1.55e-14   5.10173e-15  -1.34532e-10   4.28323e-09   2.14143e-09   -2.1418e-09   7.18526e-12
   1.19365e-06   1.68364e-06   6.26429e-08   1.05017e-07   3.90394e-14   1.49527e-14             0  -4.28648e-11   2.66564e-09   1.33322e-09  -1.33242e-09   6.82924e-12
   1.17039e-06   1.65075e-06   6.20252e-08   1.03935e-07   4.21211e-14   1.46495e-14  -3.19904e-15   2.25885e-10   5.98125e-10   2.98925e-10    -2.992e-10   6.63205e-12
   1.15308e-06   1.62627e-06   6.15523e-08    1.0311e-07   4.12785e-14   1.44203e-14   1.97793e-15   5.17067e-12   1.45096e-10   7.22692e-11  -7.28271e-11   6.48675e-12
