                     %Lz                     obs                       s                guesserr                   error     directory
               2.8245086               1.8397688                       0                       0           2.6828713e-16  ./initial-2/
               2.8220086               1.8327569                       0                       0            4.004447e-16  ./initial-1/
               2.8195086               1.8254638                       0                       0           3.9206332e-16  ./initial-0/
               2.7981533               1.7363706             0.053273817           1.2305334e-05           2.1678292e-15   search-0/
               2.7952343               1.7020344             0.072037038           6.1037356e-06           5.6883388e-16   search-2/
               2.7953226               1.6785555             0.084847799           9.0586655e-06           4.7403378e-16   search-3/
               2.7991829               1.6432408               0.1041649           5.6903168e-06           7.6364194e-14   search-4/
               2.8094235               1.6050644              0.12530868           8.3743813e-06           4.9824076e-14   search-5/
               2.8264878               1.5689242              0.14593403           9.6880708e-06           5.0942632e-14   search-6/
               2.8514999               1.5344741              0.16671574           9.5982682e-06           4.4693288e-14   search-7/
               2.8849997               1.5024459              0.18784177           9.7936741e-06           8.5488219e-15   search-8/
               2.9266393               1.4736023              0.20941484           1.1369103e-05             6.46039e-15   search-9/
               2.9757876               1.4481128              0.23170259           1.3722872e-05           3.8180368e-15   search-10/
               3.0311649               1.4260157              0.25473392           1.4964289e-05           8.6244132e-15   search-11/
               3.0912068               1.4071287              0.27837456           1.4184126e-05           9.6017806e-15   search-12/
               3.1544901               1.3910939              0.30244575           1.1952542e-05           7.2800145e-15   search-13/
               3.2297131               1.3756639               0.3303995           1.1980306e-05           7.4663817e-15   search-14/
               3.3164402               1.3613801              0.36210474            1.228778e-05            1.087755e-14   search-15/
               3.4046651               1.3496651              0.39401463           1.0097617e-05           1.4192302e-14   search-16/
               3.5152254               1.3379512              0.43371043           1.0938846e-05           2.5540138e-15   search-17/
               3.6448392               1.3273653               0.4800018            1.181035e-05           4.8734863e-15   search-18/
               3.7926475               1.3184144              0.53260601           1.2144563e-05           6.9992395e-15   search-19/
               3.9624783               1.3112858              0.59291238           1.1999242e-05           1.6910165e-15   search-20/
               4.1584821               1.3063853              0.66241925            1.191293e-05           1.0732577e-14   search-21/
               4.3842322               1.3044023              0.74242283           1.1925529e-05           9.6502556e-15   search-22/
               4.6421511               1.3063654              0.83382461           1.2036072e-05           1.0268502e-14   search-23/
               4.9000763               1.3126183              0.92528599           1.0187384e-05            2.734992e-15   search-24/
               5.1818954               1.3244464                1.025359           1.0684978e-05            4.383828e-15   search-25/
               5.4633056               1.3417812               1.1255264            1.161336e-05           2.1279867e-15   search-26/
               5.7440409                1.364967               1.2258082           1.3013777e-05           1.4884417e-14   search-27/
               6.0237791               1.3943529               1.3262239           1.4381662e-05           1.0683911e-14   search-28/
               6.3021447               1.4306101               1.4268291           1.7191584e-05           2.0652929e-14   search-29/
               6.5338639               1.4675615               1.5113796           1.7520645e-05           2.6951875e-14   search-30/
               6.7287707               1.5055519               1.5834897           1.7302957e-05           1.7982743e-14   search-31/
                6.892942               1.5453831                1.645592           1.7179138e-05            3.063213e-14   search-32/
               7.0277577               1.5874769               1.6985992           1.7566328e-05           6.8552157e-14   search-33/
               7.1339104               1.6322856               1.7434624           1.8194059e-05           8.8155089e-14   search-34/
               7.2127143               1.6807027                1.781903           1.8875208e-05           2.4510008e-16   search-35/
               7.2659861               1.7347434               1.8169141           1.9408817e-05           4.0847674e-16   search-36/
               7.2950425               1.8009386               1.8544709           1.9433059e-05           2.7692184e-14   search-37/
               7.2975121               1.8698883               1.8921019           1.9042277e-05           8.0823415e-15   search-38/
               7.2778991               1.9602578               1.9418972           1.6714118e-05           5.7707772e-14   search-39/
               7.2557861               2.0341538               1.9829711           1.8059933e-05           1.0103527e-14   search-40/
               7.2377633               2.1084987               2.0240354           1.6538407e-05           2.2904752e-14   search-41/
               7.2327592                2.144287               2.0436428           5.7943602e-06            1.044515e-14   search-43/
               7.2317427                2.156902               2.0505352           9.6808342e-07           9.1028052e-14   search-46/
               7.2311125               2.1710296               2.0582468           3.7527436e-07            7.718726e-14   search-48/
               7.2314587               2.1972507               2.0725543           1.4013086e-06           8.6560891e-14   search-49/
               7.2364186               2.2391377               2.0954764           6.0505447e-06           1.8239662e-14   search-50/
               7.2468031                2.280053               2.1181021           1.0561537e-05           5.9695286e-15   search-51/
               7.2626407               2.3215798               2.1414449           1.4221771e-05           6.0542874e-14   search-52/
               7.2810083               2.3618512               2.1643618           1.6334135e-05           4.2519763e-16   search-53/
               7.2973573               2.4035507               2.1878401           1.9018818e-05           2.1677792e-14   search-54/
               7.3011761               2.4201855               2.1970168           6.7909783e-06           6.1931181e-15   search-56/
               7.3025999               2.4336571               2.2043845           3.0569839e-06           3.5165089e-16   search-58/
               7.3022579               2.4485286               2.2124997           7.4076019e-06           6.0839807e-15   search-59/
               7.2993268               2.4657059               2.2219295           8.4163371e-06           6.8829822e-15   search-60/
               7.2936722               2.4830397               2.2315972           1.0604772e-05           5.7521307e-15   search-61/
               7.2853349               2.5002563               2.2414446           1.1943462e-05           5.7135925e-15   search-62/
               7.2743964               2.5171272               2.2514327           1.1488322e-05           1.7382916e-14   search-63/
                7.260958               2.5338362               2.2617183           1.0546776e-05           5.9393193e-15   search-64/
               7.2453138               2.5507817               2.2724987           1.0742974e-05            1.714561e-14   search-65/
               7.2280737               2.5683886               2.2838835           1.1167651e-05           4.6084767e-14   search-66/
                7.210095               2.5871351               2.2959339           1.1050088e-05           8.4783595e-14   search-67/
               7.1923933               2.6077201               2.3087985           1.1648108e-05           9.0023508e-14   search-68/
               7.1762322               2.6316658               2.3230639           1.5775757e-05           5.1710536e-16   search-69/
               7.1660846               2.6575596               2.3376426           1.8889197e-05           6.4756251e-16   search-70/
