physical_id,case,group,direction,step,Re,input
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,1,400.02,1.1314972
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,2,400.0,1.1315065
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,3,399.98,1.1315158
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,4,361.41503,1.1547831
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,5,343.66094,1.1713349
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,6,329.18291,1.1906577
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,7,317.17884,1.2152095
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,8,308.42644,1.2462278
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,9,303.33865,1.2821096
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,10,301.66461,1.3024205
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,11,300.62157,1.3180561
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,12,298.62818,1.3491045
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,13,296.19731,1.3809922
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,14,292.95952,1.4152267
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,15,289.10005,1.4501227
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,16,284.71365,1.486381
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,17,279.97792,1.52466
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,18,275.14577,1.5679477
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,19,270.80867,1.6311027
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,20,270.3052,1.6501168
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,21,270.27081,1.6821676
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,22,271.73175,1.7270379
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,23,274.95659,1.7761214
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,24,279.8699,1.8284448
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,25,286.25682,1.8824589
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,26,293.89251,1.9377632
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,27,302.52627,1.9954148
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,28,311.75699,2.0586355
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,29,319.55456,2.1266422
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,30,322.79302,2.1793618
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,31,323.55872,2.2016019
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,32,324.02853,2.2155329
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,33,325.62683,2.2491561
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,34,328.44229,2.2844707
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,35,332.40373,2.3194035
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,36,337.48081,2.355013
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,37,343.51006,2.3908605
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,38,351.63816,2.4326997
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,39,360.72433,2.4731519
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,40,370.73862,2.5114092
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,41,379.66195,2.5414773
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,42,389.18597,2.5711253
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,43,401.34712,2.6068431
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,44,413.91921,2.6419584
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,45,426.80829,2.677037
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,46,436.95501,2.7089596
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,47,442.52723,2.7378373
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,48,445.01097,2.7621805
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,49,445.92188,2.7752552
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,50,446.98706,2.7932282
re400_lx10_lz6_003,re400_lx10_lz6,B,minus,51,448.39039,2.8170807
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,1,399.98,1.1315158
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,2,400.0,1.1315065
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,3,400.02,1.1314972
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,4,439.30885,1.1164714
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,5,464.00222,1.1094505
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,6,488.77206,1.1036446
re400_lx10_lz6_003,re400_lx10_lz6,B,plus,7,519.79523,1.0976479
