      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.132111      0.182353     0.0192081     0.0358452     0.0737528    0.00165383             0             0      0.327613      0.163806     -0.163806      0.327613
     300      0.132183      0.182452     0.0192245      0.035865     0.0737906    0.00165588             0             0      0.327932      0.163966     -0.163966      0.327932
  299.98      0.132255      0.182551     0.0192409     0.0358848     0.0738284    0.00165794             0             0       0.32825      0.164125     -0.164125       0.32825
 295.699      0.145226      0.200297     0.0223335     0.0395419     0.0803384    0.00206235             0             0      0.386733      0.193367     -0.193367      0.386733
 292.418      0.152488      0.210189     0.0242151     0.0417082     0.0838061    0.00232594             0             0      0.420402      0.210201     -0.210201      0.420402
 288.593       0.15968      0.219948     0.0261991     0.0439512     0.0871628     0.0026181             0             0       0.45444       0.22722      -0.22722       0.45444
 284.338      0.166903      0.229711       0.02832     0.0463013     0.0904838    0.00294583             0             0      0.489412      0.244706     -0.244706      0.489412
 279.817      0.174267      0.239626     0.0306153     0.0487853     0.0938306     0.0033173             0             0      0.525989      0.262994     -0.262994      0.525989
 275.242      0.182264      0.250359      0.033238     0.0515317     0.0973875    0.00376028             0             0      0.566976      0.283488     -0.283488      0.566976
 271.065      0.192999      0.264764     0.0368686      0.055117      0.101851    0.00439718             0             0      0.624654      0.312327     -0.312327      0.624654
 270.446      0.196309      0.269215      0.037991     0.0561653      0.103116    0.00459785             0             0      0.643158      0.321579     -0.321579      0.643158
  270.26      0.198062      0.271575     0.0385837     0.0567068      0.103761    0.00470436             0             0      0.653108      0.326554     -0.326554      0.653108
 270.187       0.20169      0.276465     0.0398046     0.0577956      0.105041    0.00492474             0             0      0.674034      0.337017     -0.337017      0.674034
 271.337      0.209158      0.286562     0.0422876      0.059902      0.107435    0.00537649             0             0      0.718583      0.359292     -0.359292      0.718583
 274.264      0.216948      0.297135     0.0448297     0.0619188      0.109603    0.00584363             0             0      0.767226      0.383613     -0.383613      0.767226
 278.923      0.224917       0.30799     0.0473797     0.0638167      0.111503    0.00631741             0             0      0.819384      0.409692     -0.409692      0.819384
 285.055      0.232725       0.31866     0.0498281     0.0655363      0.113077    0.00677785             0             0      0.873017      0.436509     -0.436509      0.873017
 292.365      0.240234      0.328945     0.0521416     0.0670876       0.11435    0.00721948             0             0       0.92719      0.463595     -0.463595       0.92719
  300.57      0.247524      0.338938     0.0543814     0.0685574       0.11543    0.00765746             0             0      0.982496      0.491248     -0.491248      0.982496
 309.326      0.254867      0.348968     0.0567201     0.0701297       0.11652    0.00813534             0             0       1.04126       0.52063      -0.52063       1.04126
 318.112      0.263068      0.360026      0.059678     0.0723185      0.118134    0.00879142             0             0       1.11133      0.555666     -0.555666       1.11133
 322.231      0.269053       0.36787     0.0623527     0.0745854      0.120016    0.00945084             0             0       1.16639      0.583195     -0.583195       1.16639
 323.515      0.272539      0.372318      0.064168      0.076271      0.121484     0.0099348             0             0       1.20025      0.600126     -0.600126       1.20025
 323.929      0.273795      0.373907      0.064845     0.0769207      0.122047     0.0101217             0             0       1.21273      0.606365     -0.606365       1.21273
