                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.3276129                       0                       0           5.6569831e-16  ./initial-2/
                     300               1.3279317                       0                       0           9.9554243e-16  ./initial-1/
                  299.98               1.3282504                       0                       0           3.5589777e-16  ./initial-0/
               295.69923               1.3867335             0.046543713           1.3486134e-05           4.6662209e-15   search-0/
               292.41816               1.4204019             0.074156131           1.6542916e-05           2.2542012e-14   search-1/
               288.59325               1.4544398              0.10278416           1.4827579e-05           7.4830501e-14   search-2/
               284.33756                1.489412              0.13269757           1.1264685e-05           2.2212882e-14   search-3/
               279.81712               1.5259886              0.16409378           1.0816802e-05            5.061028e-14   search-4/
               275.24159               1.5669761              0.19852207           1.0735531e-05           1.9198896e-16   search-5/
                271.0651               1.6246539              0.24413294           1.1917138e-05           3.5061408e-15   search-6/
               270.44614               1.6431579              0.25821928           2.0629888e-06           9.8722042e-16   search-9/
               270.25973               1.6531076              0.26573766           4.3925823e-07           2.3808428e-15   search-12/
               270.18743               1.6740341              0.28149816           7.1946501e-07           2.1187853e-14   search-13/
               271.33657               1.7185833              0.31526395           4.8619868e-06           3.9807724e-14   search-14/
               274.26383               1.7672261              0.35317176           1.1212634e-05           2.5806546e-16   search-15/
               278.92285               1.8193841              0.39540823           1.6722678e-05           1.9961402e-16   search-16/
               285.05487               1.8730175               0.4406745           1.8151805e-05           4.0677268e-14   search-17/
               292.36508                 1.92719              0.48819267           1.7380471e-05           1.7367916e-14   search-18/
               300.56964               1.9824962              0.53801767           1.5545273e-05           8.3862005e-14   search-19/
               309.32644               2.0412597              0.59102939            1.350019e-05           2.3938462e-16   search-20/
               318.11159               2.1113321              0.65137851           1.6103631e-05            1.442874e-15   search-21/
               322.23116               2.1663892              0.69505417           1.8432245e-05           3.8238208e-14   search-22/
               323.51498                2.200252              0.72091112           1.9892867e-05           9.4178045e-15   search-23/
               323.92936               2.2127291              0.73040801           1.7706502e-05           7.8308516e-14   search-24/
               325.12308               2.2404498              0.75165896           1.0728743e-05            2.283422e-16   search-25/
               327.94042               2.2791727              0.78229419            1.242548e-05            8.088605e-15   search-26/
               331.53231               2.3124741              0.81008336           1.6409042e-05           2.9652183e-14   search-27/
                  336.11               2.3460301               0.8396025           1.5319256e-05           4.4897816e-14   search-28/
               341.47289               2.3793132              0.87038819           1.1306521e-05           2.4758795e-14   search-29/
               348.60909                2.417809              0.90788771           1.1533549e-05           2.8257341e-14   search-30/
                356.4084               2.4546855              0.94592778           1.0569873e-05           1.4726976e-14   search-31/
               364.77196               2.4893293              0.98410925           1.1333526e-05           3.3187331e-14   search-32/
               373.67177               2.5216211               1.0224682           1.4874513e-05           1.3481667e-14   search-33/
               383.07012               2.5523091               1.0613975           1.4977572e-05           9.2038078e-14   search-34/
               394.27477               2.5863085               1.1066795           1.2138301e-05           9.2709232e-14   search-35/
                405.7726               2.6193951               1.1523927           1.2021374e-05            2.187579e-14   search-36/
               417.45782                 2.65158               1.1982684           1.3473732e-05            1.917193e-14   search-37/
               429.28979               2.6840606               1.2446772           1.5949016e-05           3.7646901e-16   search-38/
               438.68953               2.7161456               1.2842437           1.8646674e-05           2.9081816e-15   search-39/
               443.38885               2.7448156               1.3109176           1.8460432e-05           7.6488635e-15   search-40/
               445.50396               2.7689335               1.3304001           1.7801966e-05           3.9698125e-16   search-41/
               446.50706               2.7848954               1.3428766           1.3871373e-05           3.3226403e-15   search-42/
               447.68319                2.805355               1.3587747           1.1739332e-05           1.3142776e-14   search-43/
               449.32036               2.8310946               1.3789115           1.2428592e-05           2.4388452e-15   search-44/
               451.42685               2.8574475               1.3999622           1.1850167e-05           2.2699481e-16   search-45/
               454.37416               2.8861134               1.4236795           1.1819185e-05           2.1320629e-14   search-46/
                 458.421               2.9170077               1.4505724           1.2235669e-05           4.9530312e-15   search-47/
               463.21698               2.9465747               1.4779826           1.0624404e-05           6.0733046e-15   search-48/
               469.81129               2.9798876               1.5113366           1.1418939e-05           1.5026527e-14   search-49/
