      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.118294      0.163088     0.0153554     0.0339616     0.0621364    0.00138917             0             0      0.260169      0.130084     -0.130084      0.260169
     300      0.118291      0.163084      0.015356     0.0339634     0.0621388    0.00138932             0             0      0.260169      0.130084     -0.130084      0.260168
  299.98      0.118289       0.16308     0.0153566     0.0339653     0.0621412    0.00138947             0             0      0.260168      0.130084     -0.130084      0.260168
 284.691      0.116439      0.160015     0.0158522     0.0354926       0.06408    0.00151101             0             0       0.25971      0.129855     -0.129855       0.25971
 278.184      0.115403      0.158349      0.016007     0.0361279     0.0648348    0.00156145             0             0      0.258416      0.129208     -0.129208      0.258414
 276.253      0.114839      0.157498     0.0159992     0.0362531     0.0649271    0.00157026             0             0      0.257076      0.128538     -0.128538      0.257075
 275.219      0.114267       0.15667     0.0159435     0.0362518     0.0648372    0.00156839             0             0      0.255414      0.127707     -0.127707      0.255412
 274.922      0.113959      0.156233     0.0159006      0.036215     0.0647367    0.00156436             0             0      0.254438      0.127219     -0.127219      0.254436
 274.784       0.11372      0.155898     0.0158631     0.0361739     0.0646406    0.00156019             0             0      0.253655      0.126827     -0.126827      0.253652
 274.728      0.113555      0.155668     0.0158353     0.0361401     0.0645663    0.00155686             0             0      0.253101      0.126551     -0.126551      0.253099
 274.708      0.113457      0.155532     0.0158183     0.0361182     0.0645196    0.00155474             0             0       0.25277      0.126385     -0.126385      0.252768
 274.697      0.113351      0.155385     0.0157994     0.0360931     0.0644669    0.00155233             0             0      0.252408      0.126204     -0.126204      0.252405
 274.706      0.113129      0.155078     0.0157582      0.036036     0.0643499    0.00154691             0             0      0.251638      0.125819     -0.125819      0.251636
 274.858      0.112651      0.154424     0.0156642     0.0358956     0.0640729    0.00153386             0             0      0.249951      0.124975     -0.124975      0.249948
 275.707      0.111645      0.153064     0.0154434     0.0355288     0.0633912    0.00150079             0             0      0.246265      0.123132     -0.123132      0.246263
 277.174      0.110765      0.151899     0.0152193      0.035113     0.0626827    0.00146455             0             0      0.242937      0.121468     -0.121468      0.242935
 278.996      0.110117      0.151065     0.0150246     0.0347149     0.0620723    0.00143086             0             0       0.24047      0.120235     -0.120235      0.240469
 281.457      0.109548      0.150359     0.0148222     0.0342652      0.061453     0.0013938             0             0       0.23834       0.11917      -0.11917      0.238339
 283.996       0.10914      0.149874     0.0146511     0.0338585     0.0609457    0.00136106             0             0      0.236866      0.118433     -0.118433      0.236865
 287.214      0.108769      0.149454      0.014467      0.033396     0.0604191    0.00132458             0             0      0.235589      0.117794     -0.117794      0.235587
 291.319      0.108447      0.149123     0.0142674     0.0328668      0.059874    0.00128378             0             0      0.234547      0.117274     -0.117274      0.234545
 296.397      0.108227       0.14895      0.014059     0.0322841     0.0593373    0.00123992             0             0      0.233838      0.116919     -0.116919      0.233836
 302.578      0.108227      0.149103     0.0138501      0.031666     0.0588391    0.00119456             0             0      0.233601        0.1168       -0.1168      0.233597
 308.763      0.108713      0.149929     0.0136941      0.031156     0.0585102    0.00115823             0             0      0.234193      0.117096     -0.117096      0.234188
 314.176       0.11011       0.15202     0.0136403     0.0308623      0.058475    0.00113854             0             0      0.236368      0.118184     -0.118184      0.236361
 317.535      0.112555      0.155542     0.0137393     0.0309004      0.058856     0.0011436             0             0      0.240702      0.120351     -0.120351      0.240693
 318.466      0.114387      0.158148     0.0138687     0.0310745     0.0592733    0.00115797             0             0       0.24426       0.12213      -0.12213      0.244249
 318.676       0.11552       0.15975     0.0139637     0.0312183     0.0595684    0.00116957             0             0      0.246579       0.12329      -0.12329      0.246568
 318.665      0.116805      0.161562      0.014083      0.031408     0.0599328    0.00118479             0             0      0.249319       0.12466      -0.12466      0.249306
 317.885      0.119707       0.16563     0.0143939     0.0319265     0.0608631    0.00122649             0             0      0.255937      0.127968     -0.127968      0.255922
 316.498      0.122266      0.169193     0.0147148     0.0324806     0.0618068    0.00127151             0             0        0.2623       0.13115      -0.13115      0.262284
   314.6      0.124772      0.172663     0.0150743     0.0331128     0.0628509    0.00132369             0             0      0.269064      0.134532     -0.134532      0.269046
 312.087      0.127403      0.176281     0.0155044     0.0338786     0.0640866    0.00138814             0             0      0.276794      0.138397     -0.138397      0.276775
  308.67      0.130384      0.180347     0.0160633     0.0348805     0.0656716    0.00147468             0             0      0.286401        0.1432       -0.1432      0.286379
 304.255      0.133781       0.18494     0.0167941       0.03619     0.0677062    0.00159176             0             0      0.298452      0.149226     -0.149226      0.298429
  299.19      0.137656      0.190143     0.0177161     0.0378182     0.0701966    0.00174408             0             0      0.313246      0.156623     -0.156623      0.313223
 294.243      0.142521      0.196688     0.0188732     0.0397779     0.0731561    0.00193848             0             0      0.331951      0.165976     -0.165976      0.331931
 291.371      0.148588       0.20497     0.0201102     0.0417106     0.0760394     0.0021442             0             0      0.353428      0.176714     -0.176714      0.353415
