step,Re,rank,eig_real,eig_imag
1,299.0,1,0.025066102887841973,-0.09019067855985118
1,299.0,2,0.025066102887841973,0.09019067855985118
1,299.0,3,0.020906219929935133,0.0
1,299.0,4,-0.026987756453055928,-0.727369671406955
1,299.0,5,-0.026987756453055928,0.727369671406955
1,299.0,6,-0.03416946130511894,-0.01717345509043036
1,299.0,7,-0.03416946130511894,0.01717345509043036
1,299.0,8,-0.03600257697025578,-0.23639784324151114
1,299.0,9,-0.03600257697025578,0.23639784324151114
1,299.0,10,-0.05089519103717355,-1.2096600145282268
1,299.0,11,-0.05089519103717355,1.2096600145282268
1,299.0,12,-0.06573691969012224,-0.8351728379247636
1,299.0,13,-0.06573691969012224,0.8351728379247636
1,299.0,14,-0.0684913659803002,-0.580384972766761
1,299.0,15,-0.0684913659803002,0.580384972766761
1,299.0,16,-0.06997173283170766,-0.14926925351165884
1,299.0,17,-0.06997173283170766,0.14926925351165884
1,299.0,18,-0.07423455124873404,-0.31267432203521184
1,299.0,19,-0.07423455124873404,0.31267432203521184
1,299.0,20,-0.07875361467220887,-0.042781506152989
1,299.0,21,-0.07875361467220887,0.042781506152989
1,299.0,22,-0.08244630536462759,-0.44856858731150523
1,299.0,23,-0.08244630536462759,0.44856858731150523
1,299.0,24,-0.08453021396355086,-0.1648484578884411
2,298.0,1,0.024235009624743016,-0.09048921898852771
2,298.0,2,0.024235009624743016,0.09048921898852771
2,298.0,3,0.02160057267489048,0.0
2,298.0,4,-0.027747699195975722,-0.7292763405166192
2,298.0,5,-0.027747699195975722,0.7292763405166192
2,298.0,6,-0.034238801668888444,-0.016793523241589014
2,298.0,7,-0.034238801668888444,0.016793523241589014
2,298.0,8,-0.03619720973037409,-0.237900000767179
2,298.0,9,-0.03619720973037409,0.237900000767179
2,298.0,10,-0.051782983164759044,-1.210748672488498
2,298.0,11,-0.051782983164759044,1.210748672488498
2,298.0,12,-0.0665543962117353,-0.8368102915392248
2,298.0,13,-0.0665543962117353,0.8368102915392248
2,298.0,14,-0.06925057661436669,-0.5822521277148595
2,298.0,15,-0.06925057661436669,0.5822521277148595
2,298.0,16,-0.07203700306433845,-0.14916164501829904
2,298.0,17,-0.07203700306433845,0.14916164501829904
2,298.0,18,-0.07483536816204939,-0.31383155432931026
2,298.0,19,-0.07483536816204939,0.31383155432931026
2,298.0,20,-0.07834418266744379,-0.042832059665899896
2,298.0,21,-0.07834418266744379,0.042832059665899896
2,298.0,22,-0.08242549387307224,-0.4494751165431957
2,298.0,23,-0.08242549387307224,0.4494751165431957
2,298.0,24,-0.08259032648059594,-0.16362036392090457
3,297.0,1,0.02340632487768289,-0.09075348096835942
3,297.0,2,0.02340632487768289,0.09075348096835942
3,297.0,3,0.022308990571924873,0.0
3,297.0,4,-0.028519255908535823,-0.7311283438009353
3,297.0,5,-0.028519255908535823,0.7311283438009353
3,297.0,6,-0.034333324271015334,-0.01640813402892898
3,297.0,7,-0.034333324271015334,0.01640813402892898
3,297.0,8,-0.0364094684145064,-0.23935850315400387
3,297.0,9,-0.0364094684145064,0.23935850315400387
3,297.0,10,-0.052670624167671265,-1.2117872308318876
3,297.0,11,-0.052670624167671265,1.2117872308318876
3,297.0,12,-0.06738143303795226,-0.8383808933974588
3,297.0,13,-0.06738143303795226,0.8383808933974588
3,297.0,14,-0.07003566972139669,-0.5841029785658599
3,297.0,15,-0.07003566972139669,0.5841029785658599
3,297.0,16,-0.0744812831472252,-0.1486148779051155
3,297.0,17,-0.0744812831472252,0.1486148779051155
3,297.0,18,-0.07544384799826609,-0.3149667416346537
3,297.0,19,-0.07544384799826609,0.3149667416346537
3,297.0,20,-0.07797488722249693,-0.04285946186919975
3,297.0,21,-0.07797488722249693,0.04285946186919975
3,297.0,22,-0.08027380334413581,-0.1629158447925607
3,297.0,23,-0.08027380334413581,0.1629158447925607
3,297.0,24,-0.0824385518713663,-0.45036466467222586
4,296.0,1,0.02302807011016597,0.0
4,296.0,2,0.02258038617287545,-0.09098374308617718
4,296.0,3,0.02258038617287545,0.09098374308617718
4,296.0,4,-0.02930153081371678,-0.7329261874581104
4,296.0,5,-0.02930153081371678,0.7329261874581104
4,296.0,6,-0.034452510403245734,-0.01601892490454154
4,296.0,7,-0.034452510403245734,0.01601892490454154
4,296.0,8,-0.03663940458301542,-0.2407734751669513
4,296.0,9,-0.03663940458301542,0.2407734751669513
4,296.0,10,-0.05355801465319781,-1.2127766462218361
4,296.0,11,-0.05355801465319781,1.2127766462218361
4,296.0,12,-0.06821829022774914,-0.8398858369486061
4,296.0,13,-0.06821829022774914,0.8398858369486061
4,296.0,14,-0.07084588456603545,-0.5859372291568169
4,296.0,15,-0.07084588456603545,0.5859372291568169
4,296.0,16,-0.0760602137246231,-0.31607938669382757
4,296.0,17,-0.0760602137246231,0.31607938669382757
4,296.0,18,-0.07688707781744178,-0.147267933351803
4,296.0,19,-0.07688707781744178,0.147267933351803
4,296.0,20,-0.07764394792435719,-0.04286762053242663
4,296.0,21,-0.07764394792435719,0.04286762053242663
4,296.0,22,-0.07800330463942261,-0.16309914778625942
4,296.0,23,-0.07800330463942261,0.16309914778625942
4,296.0,24,-0.08248347731212956,-0.45123691822853584
5,295.0,1,0.023754408378020817,0.0
5,295.0,2,0.021757304568132206,-0.09118046071615939
5,295.0,3,0.021757304568132206,0.09118046071615939
5,295.0,4,-0.030093697138390496,-0.734670741481234
5,295.0,5,-0.030093697138390496,0.734670741481234
5,295.0,6,-0.034595583230621355,-0.01562732325596432
5,295.0,7,-0.034595583230621355,0.01562732325596432
5,295.0,8,-0.036886927788797826,-0.24214539110653238
5,295.0,9,-0.036886927788797826,0.24214539110653238
5,295.0,10,-0.054445109765942384,-1.2137181250290272
5,295.0,11,-0.054445109765942384,1.2137181250290272
5,295.0,12,-0.06906513570873665,-0.8413266441922951
5,295.0,13,-0.06906513570873665,0.8413266441922951
5,295.0,14,-0.07168035753120802,-0.5877548078720167
5,295.0,15,-0.07168035753120802,0.5877548078720167
5,295.0,16,-0.07635037408197111,-0.16382783134633272
5,295.0,17,-0.07635037408197111,0.16382783134633272
5,295.0,18,-0.07668463122503857,-0.31716929985821735
5,295.0,19,-0.07668463122503857,0.31716929985821735
5,295.0,20,-0.0773493889110981,-0.04285987066733731
5,295.0,21,-0.0773493889110981,0.04285987066733731
5,295.0,22,-0.07868819521503552,-0.14546407081549778
5,295.0,23,-0.07868819521503552,0.14546407081549778
5,295.0,24,-0.08255829708051342,-0.452091769279475
6,294.0,1,0.024484694274950664,0.0
6,294.0,2,0.020936985469998094,-0.09134424678798465
6,294.0,3,0.020936985469998094,0.09134424678798465
6,294.0,4,-0.030895001743560274,-0.736363202536087
6,294.0,5,-0.030895001743560274,0.736363202536087
6,294.0,6,-0.034761564095031255,-0.015234520719319864
6,294.0,7,-0.034761564095031255,0.015234520719319864
6,294.0,8,-0.037151816536286894,-0.24347503117202876
6,294.0,9,-0.037151816536286894,0.24347503117202876
6,294.0,10,-0.05533191633407619,-1.214613083861774
6,294.0,11,-0.05533191633407619,1.214613083861774
6,294.0,12,-0.06992205856214909,-0.8427051139712504
6,294.0,13,-0.06992205856214909,0.8427051139712504
6,294.0,14,-0.07253814089629002,-0.5895558560276399
6,294.0,15,-0.07253814089629002,0.5895558560276399
6,294.0,16,-0.0752387596953143,-0.16463292582889918
6,294.0,17,-0.0752387596953143,0.16463292582889918
6,294.0,18,-0.07708911647900396,-0.04283903263651225
6,294.0,19,-0.07708911647900396,0.04283903263651225
6,294.0,20,-0.07731721778003836,-0.31823656358441604
6,294.0,21,-0.07731721778003836,0.31823656358441604
6,294.0,22,-0.07996581464102506,-0.1436709200690726
6,294.0,23,-0.07996581464102506,0.1436709200690726
6,294.0,24,-0.08266108110651718,-0.4529293018380394
7,293.0,1,0.02521578205171997,0.0
7,293.0,2,0.020119152489639133,-0.09147584743141801
7,293.0,3,0.020119152489639133,0.09147584743141801
7,293.0,4,-0.03170476722313964,-0.7380050511821328
7,293.0,5,-0.03170476722313964,0.7380050511821328
7,293.0,6,-0.03494932775336147,-0.014841461302229379
7,293.0,7,-0.03494932775336147,0.014841461302229379
7,293.0,8,-0.037433733666984104,-0.24476343418165225
7,293.0,9,-0.037433733666984104,0.24476343418165225
7,293.0,10,-0.0562184888452103,-1.2154631084004526
7,293.0,11,-0.0562184888452103,1.2154631084004526
7,293.0,12,-0.07078908252754396,-0.8440232682520831
7,293.0,13,-0.07078908252754396,0.8440232682520831
7,293.0,14,-0.07341822107597816,-0.5913407102277115
7,293.0,15,-0.07341822107597816,0.5913407102277115
7,293.0,16,-0.07446566653112077,-0.16538474935789588
7,293.0,17,-0.07446566653112077,0.16538474935789588
7,293.0,18,-0.07686097972671525,-0.042807470426675015
7,293.0,19,-0.07686097972671525,0.042807470426675015
7,293.0,20,-0.07795805011780832,-0.3192814962600126
7,293.0,21,-0.07795805011780832,0.3192814962600126
7,293.0,22,-0.08092681909698847,-0.1420151239812828
7,293.0,23,-0.08092681909698847,0.1420151239812828
7,293.0,24,-0.08278995406183703,-0.45374977481538564
8,292.0,1,0.025944745771050555,0.0
8,292.0,2,0.01930337217719709,-0.09157611454362519
8,292.0,3,0.01930337217719709,0.09157611454362519
8,292.0,4,-0.03252239178702809,-0.7395980066246829
8,292.0,5,-0.03252239178702809,0.7395980066246829
8,292.0,6,-0.03515765329366997,-0.014448841047961321
8,292.0,7,-0.03515765329366997,0.014448841047961321
8,292.0,8,-0.037732244428624814,-0.24601184990423927
8,292.0,9,-0.037732244428624814,0.24601184990423927
8,292.0,10,-0.05710492466489486,-1.2162699128580148
8,292.0,11,-0.05710492466489486,1.2162699128580148
8,292.0,12,-0.07166617912198102,-0.8452832993366524
8,292.0,13,-0.07166617912198102,0.8452832993366524
8,292.0,14,-0.07391285503057515,-0.1660704195922987
8,292.0,15,-0.07391285503057515,0.1660704195922987
8,292.0,16,-0.07431953569044365,-0.5931098804772766
8,292.0,17,-0.07431953569044365,0.5931098804772766
8,292.0,18,-0.0766628171226792,-0.04276714753136245
8,292.0,19,-0.0766628171226792,0.04276714753136245
8,292.0,20,-0.078607171824461,-0.32030461656239817
8,292.0,21,-0.078607171824461,0.32030461656239817
8,292.0,22,-0.08169250651917548,-0.14050535143729717
8,292.0,23,-0.08169250651917548,0.14050535143729717
8,292.0,24,-0.08294310419185377,-0.4545536029766977
9,291.0,1,0.026668915148249827,0.0
9,291.0,2,0.01848907789861807,-0.09164597713642945
9,291.0,3,0.01848907789861807,0.09164597713642945
9,291.0,4,-0.03334734732267614,-0.7411439816430921
9,291.0,5,-0.03334734732267614,0.7411439816430921
9,291.0,6,-0.035385268599330624,-0.014057116510944495
9,291.0,7,-0.035385268599330624,0.014057116510944495
9,291.0,8,-0.03804683567113981,-0.24722169348042378
9,291.0,9,-0.03804683567113981,0.24722169348042378
9,291.0,10,-0.05799135886907228,-1.2170353018338742
9,291.0,11,-0.05799135886907228,1.2170353018338742
9,291.0,12,-0.07255327992325397,-0.8464875202416047
9,291.0,13,-0.07255327992325397,0.8464875202416047
9,291.0,14,-0.07351545867067638,-0.16669898882586423
9,291.0,15,-0.07351545867067638,0.16669898882586423
9,291.0,16,-0.07524098909712981,-0.5948640257292307
9,291.0,17,-0.07524098909712981,0.5948640257292307
9,291.0,18,-0.07649249143552912,-0.042719678910019696
9,291.0,19,-0.07649249143552912,0.042719678910019696
9,291.0,20,-0.07926459999694638,-0.32130660942031114
9,291.0,21,-0.07926459999694638,0.32130660942031114
9,291.0,22,-0.08232976638085779,-0.13912764632136249
9,291.0,23,-0.08232976638085779,0.13912764632136249
9,291.0,24,-0.08311878910208975,-0.4553413371628774
10,290.0,1,0.027385894589841392,0.0
10,290.0,2,0.01767559158969086,-0.09168641300429364
10,290.0,3,0.01767559158969086,0.09168641300429364
10,290.0,4,-0.03417917605465091,-0.7426450397254257
10,290.0,5,-0.03417917605465091,0.7426450397254257
10,290.0,6,-0.03563088727352219,-0.013666519258290625
10,290.0,7,-0.03563088727352219,0.013666519258290625
10,290.0,8,-0.03837693490298921,-0.24839450364579288
10,290.0,9,-0.03837693490298921,0.24839450364579288
10,290.0,10,-0.05887795900118893,-1.2177611357746259
10,290.0,11,-0.05887795900118893,1.2177611357746259
10,290.0,12,-0.07323511965046729,-0.1672815427409335
10,290.0,13,-0.07323511965046729,0.1672815427409335
10,290.0,14,-0.07345028772028675,-0.8476383197802371
10,290.0,15,-0.07345028772028675,0.8476383197802371
10,290.0,16,-0.07618146623580163,-0.5966039283385614
10,290.0,17,-0.07618146623580163,0.5966039283385614
10,290.0,18,-0.07634791509035807,-0.042666378175739365
