            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.435774      0.601924     0.0900701     0.0968136      0.154769     0.0174855             0             0       3.70903       1.85451      -1.85451       3.20954
      0.411314      0.564715     0.0992273     0.0980282       0.13706     0.0194556   4.13924e-11  -1.05982e-12       3.29987       1.64993      -1.64993       3.08176
      0.411096      0.557738      0.121206      0.110624      0.149126     0.0269287   4.09236e-11  -6.45392e-13       3.40767       1.70384      -1.70384       3.48102
      0.410795      0.556425      0.122698      0.113322      0.148855     0.0278968  -9.15421e-12  -5.63096e-13       3.36059       1.68029      -1.68029       3.53651
      0.411445      0.557178      0.122284      0.114777      0.146685     0.0281271  -2.66201e-11  -3.56994e-13        3.3699       1.68495      -1.68495       3.55183
      0.414251      0.560252      0.124133      0.117973      0.151068     0.0293265  -4.80344e-12   1.34139e-14       3.46966       1.73483      -1.73483       3.63968
      0.412824      0.558236       0.12291      0.118802      0.149532      0.029221    1.1886e-11  -2.42804e-13       3.44277       1.72139      -1.72139       3.61946
      0.415452      0.560742      0.125821      0.122223      0.154627     0.0307694   2.29593e-11  -4.51748e-13        3.5253       1.76265      -1.76265       3.69672
      0.414283      0.559302      0.124968      0.121762      0.153204     0.0304429   1.47922e-11  -4.03172e-13       3.49966       1.74983      -1.74983       3.66913
      0.413472      0.558178      0.124534      0.121847      0.152383     0.0303553   1.77543e-11    1.8172e-13       3.48302       1.74151      -1.74151       3.63883
        0.4129      0.557499      0.123906      0.121716      0.151644     0.0301674    3.3864e-11  -2.92773e-13       3.47241       1.73621      -1.73621       3.61577
      0.415754      0.560491      0.126337      0.124869      0.154776     0.0315534  -8.83945e-12  -3.49025e-13       3.53628       1.76814      -1.76814       3.69318
      0.415409      0.560032      0.126163      0.124807      0.154471     0.0314938  -3.50675e-12  -2.13143e-13       3.52841        1.7642       -1.7642       3.68422
      0.415149      0.559687      0.126043      0.124741      0.154133     0.0314472  -8.95433e-12  -1.24986e-13       3.52268       1.76134      -1.76134        3.6743
      0.415463      0.560031      0.126275      0.125055      0.154431      0.031584  -1.46845e-11  -3.25876e-13       3.53105       1.76552      -1.76552       3.67966
      0.414941      0.559454       0.12589      0.124555      0.153773     0.0313622   -1.5986e-11  -3.28793e-13       3.51822       1.75911      -1.75911        3.6641
      0.415357       0.55994      0.126116      0.124921      0.154116     0.0315105  -1.30156e-11  -3.55262e-13       3.52821        1.7641       -1.7641       3.66998
      0.414872       0.55944      0.125641      0.124412      0.153381     0.0312639  -1.17289e-11  -3.12759e-13       3.51482       1.75741      -1.75741       3.65617
       0.41609       0.56071      0.126719      0.125734      0.154852     0.0318669   -1.1706e-11  -2.74478e-13       3.54385       1.77193      -1.77193       3.68108
      0.415625      0.560157       0.12646      0.125384      0.154217     0.0317133  -2.49593e-12  -2.19227e-13        3.5294        1.7647       -1.7647       3.67104
      0.415573      0.560073      0.126499      0.125369      0.154202     0.0317192  -6.12622e-12  -1.63905e-13       3.52716       1.76358      -1.76358       3.66983
