physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,1,300.02,2.1008894
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,2,300.0,2.1008404
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,3,299.98,2.1007915
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,4,280.38811,2.05665
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,5,269.5672,2.0336094
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,6,258.70773,2.010006
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,7,247.86759,1.9847748
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,8,238.79611,1.9611876
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,9,230.87862,1.9375015
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,10,223.10598,1.9097202
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,11,216.90258,1.8824665
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,12,211.62893,1.853755
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,13,206.72248,1.819921
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,14,202.35394,1.7803735
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,15,199.13079,1.7409665
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,16,196.61659,1.6966615
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,17,194.99301,1.6400768
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,18,194.91934,1.6328835
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,19,194.87437,1.6245857
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,20,194.91241,1.6088566
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,21,195.47246,1.5790775
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,22,197.2442,1.5421218
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,23,200.20598,1.5089102
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,24,204.35253,1.4784136
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,25,209.4954,1.4555987
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,26,213.40413,1.4419757
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,27,216.93653,1.4319991
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,28,224.5231,1.415741
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,29,232.41857,1.4039743
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,30,240.4921,1.3956749
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,31,248.65834,1.390125
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,32,256.87334,1.3868246
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,33,266.87929,1.3853799
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,34,276.90093,1.3864472
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,35,288.56593,1.3907408
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,36,300.21505,1.398578
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,37,311.82664,1.4108501
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,38,323.36041,1.4298607
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,39,334.71088,1.4635802
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,40,340.80798,1.5205799
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,41,340.84589,1.5244913
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,42,340.82851,1.5307551
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,43,340.50603,1.5438101
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,minus,44,338.69705,1.5717024
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,1,299.98,2.1007915
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,2,300.0,2.1008404
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,3,300.02,2.1008894
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,4,319.03698,2.1565016
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,5,327.5522,2.1962561
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,6,332.69369,2.2445509
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,7,333.26161,2.2570199
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,8,333.6284,2.2741203
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,9,333.05205,2.311931
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,10,330.43458,2.3584905
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,11,326.89639,2.4004584
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,12,322.38244,2.4448708
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,13,317.28098,2.4898813
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,14,311.82738,2.5346968
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,15,306.14461,2.5787735
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,16,300.27846,2.6215876
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,17,294.2243,2.6625327
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,18,287.9439,2.7008589
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,19,281.37676,2.7356007
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,20,275.62433,2.7609274
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,21,270.38104,2.7794178
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,22,265.54042,2.7922402
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,23,261.12693,2.800035
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,24,257.19163,2.8035396
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,25,253.81817,2.8037635
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,26,251.13452,2.8021778
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,27,249.53292,2.8010038
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,28,249.12436,2.8013381
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,29,249.10542,2.80146
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,30,249.09624,2.8015624
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,31,249.09272,2.8016286
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,32,249.09055,2.8017046
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,33,249.09154,2.8018775
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,34,249.11765,2.8023035
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,35,249.26623,2.8034145
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,36,249.51117,2.8047265
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,37,249.85957,2.8063267
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,38,250.46221,2.8088225
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,39,251.24218,2.8118287
re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,plus,40,252.28224,2.8156666
