                     %Re                     obs                       s                guesserr                   error     directory
                   300.1                1.406121                       0                       0           4.7530594e-16  ./initial-2/
                     300               1.4061695                       0                       0           3.3177189e-14  ./initial-1/
                   299.9                1.406218                       0                       0           3.0985403e-16  ./initial-0/
               270.13951               1.4249754               0.1004296           1.1757477e-05           1.0805681e-14   search-0/
               254.67615               1.4390865              0.15294191           1.7567945e-05           4.5665867e-14   search-1/
               241.40154               1.4544047               0.1985118           1.7034008e-05           3.4070875e-14   search-2/
               228.26113               1.4730671              0.24427971           1.6538786e-05           9.9328662e-15   search-3/
               216.77711               1.4925654              0.28499382           1.6343858e-05           3.6250051e-15   search-4/
               205.48648               1.5147143              0.32579241           1.8119404e-05           2.8220743e-15   search-5/
               195.69832               1.5361362              0.36180097           1.6428899e-05           2.4231145e-15   search-6/
                 186.076               1.5588759              0.39772146            1.727637e-05           5.6674194e-15   search-7/
               176.59541               1.5825348              0.43352323           1.9887516e-05           3.5670898e-15   search-8/
                168.8213                1.602667              0.46312891           1.7758252e-05           5.3739127e-15   search-9/
               161.10668               1.6233133              0.49274078           1.9584989e-05           8.4879898e-15   search-10/
               154.71412               1.6411777              0.51754909           1.7592715e-05           2.4901818e-15   search-11/
               149.08603               1.6579492               0.5397798           1.6317351e-05           1.1500452e-14   search-12/
               143.55272               1.6763005              0.56237432           1.8706462e-05           1.3196769e-14   search-13/
               139.08573               1.6938064              0.58178299           1.7613071e-05           9.9005101e-15   search-14/
               135.34705               1.7123241              0.59991386           1.6354151e-05           8.7828575e-15   search-15/
               132.02782                1.735739              0.61990605            1.774123e-05           8.9698792e-14   search-16/
               129.77984               1.7633882              0.64094826           1.6180638e-05           2.7936034e-16   search-17/
               128.86711                1.790397              0.66039511           1.7095883e-05           2.1142548e-14   search-18/
               128.96103               1.8245809              0.68470703           1.7995112e-05           2.0874007e-15   search-19/
                129.6918               1.8505307              0.70332137           1.7495104e-05           1.3888757e-15   search-20/
               130.99397               1.8793648              0.72428116           1.6677999e-05           1.6558587e-16   search-21/
               132.80388               1.9097583              0.74672177           1.4645858e-05           4.7434588e-14   search-22/
               135.04371               1.9410137              0.77016949           1.3188726e-05           2.4320196e-14   search-23/
               137.63989               1.9726425              0.79426973           1.1070806e-05           1.4094799e-14   search-24/
               141.01912               2.0093713              0.82271479           1.1889071e-05            1.313343e-14   search-25/
                144.7394               2.0459504              0.85153272           1.0866316e-05           1.2532192e-14   search-26/
               149.38263               2.0875957              0.88494931           1.2004205e-05           2.6752189e-14   search-27/
               154.37945               2.1286723              0.91857589           1.0994128e-05           2.5129061e-15   search-28/
               160.46041               2.1745954              0.95701328           1.2144776e-05           4.6564766e-15   search-29/
               166.93527               2.2195718              0.99559905           1.1348939e-05           9.1239326e-15   search-30/
               173.78128               2.2635693               1.0343257           1.0136078e-05           4.2592969e-15   search-31/
               182.21612               2.3137317               1.0797469           1.1800537e-05           9.8629838e-15   search-32/
               191.08859               2.3626819               1.1254249           1.1886946e-05           3.6971016e-15   search-33/
                200.3521               2.4105817               1.1714013           1.1358962e-05           6.4623999e-15   search-34/
               209.94976               2.4576281               1.2176926           1.0603522e-05            9.952301e-15   search-35/
               219.81908               2.5040431               1.2642951           1.0116903e-05           2.5510429e-15   search-36/
               231.22092               2.5560223               1.3173129           1.2245535e-05           4.3658844e-15   search-37/
               242.80789               2.6077867               1.3706693           1.3084456e-05           4.9696714e-15   search-38/
               254.50755                2.659546               1.4242957           1.3102326e-05           4.1328375e-15   search-39/
               266.26136               2.7113938               1.4780967           1.2444671e-05            3.134854e-15   search-40/
               278.03129               2.7633224               1.5319761           1.1579401e-05           4.1356584e-15   search-41/
               289.80018                2.815252               1.5858535           1.0549704e-05           5.4880349e-15   search-42/
               303.22281               2.8743508               1.6472394           1.2091856e-05            6.996419e-15   search-43/
               316.65995               2.9332021               1.7085403           1.2119118e-05            7.032509e-15   search-44/
               330.13014               2.9917723               1.7697855            1.173237e-05           4.8001221e-15   search-45/
               343.64557               3.0500794               1.8310145           1.1403736e-05           1.0671302e-14   search-46/
               357.20979               3.1081229               1.8922368           1.1510998e-05           6.0564081e-15   search-47/
                370.8243               3.1658238               1.9534193           1.1927895e-05           1.0132736e-14   search-48/
               384.49789                3.222972               2.0144857           1.2641393e-05           8.9146862e-15   search-49/
