            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.318406      0.444808     0.0461284      0.052758     0.0907423    0.00491124             0             0       1.41396      0.706982     -0.706982        1.5597
      0.305161      0.425821      0.047142     0.0519594      0.084195    0.00492215  -2.34776e-10   3.03415e-13       1.33326      0.666628     -0.666628       1.49486
      0.295621      0.409156     0.0569999     0.0642367     0.0883592    0.00737534  -3.00973e-10  -6.10127e-14       1.35696      0.678478     -0.678478        1.4864
      0.291281      0.400911     0.0593623     0.0737265      0.093204    0.00895948  -1.66932e-10   3.07771e-12       1.39771      0.698856     -0.698856       1.48192
      0.278995      0.380984     0.0638461     0.0803209     0.0972799     0.0105278  -1.14774e-10   2.55787e-12       1.28238      0.641188     -0.641188       1.35503
      0.263009      0.356047     0.0627924     0.0873794      0.100269      0.011578   3.94947e-11   1.56248e-12       1.13756      0.568781     -0.568781       1.18076
      0.250813      0.338022     0.0608362     0.0886227      0.100005      0.011555   1.05527e-10   2.28013e-14       1.04541      0.522705     -0.522705       1.08003
      0.246382      0.331644     0.0597431     0.0886036     0.0997018     0.0114198   6.30585e-11   2.55347e-13       1.01768      0.508838     -0.508838       1.03968
      0.244939      0.329129     0.0597812     0.0899459      0.100805      0.011664   6.24793e-11   -3.6656e-13       1.00953      0.504765     -0.504765       1.02771
      0.246766      0.331064     0.0608126     0.0921134      0.102834      0.012183   1.91197e-11   9.32008e-13       1.02985      0.514926     -0.514926       1.04547
      0.250159      0.335124     0.0623257     0.0946879      0.105471     0.0128503    1.1759e-10  -5.16112e-13       1.06894      0.534468     -0.534468       1.08045
       0.25406      0.339568     0.0646308     0.0980269       0.10876     0.0137864   3.32744e-11   1.50272e-13       1.10949      0.554745     -0.554745       1.12518
       0.25894       0.34541     0.0673276      0.101288      0.111892     0.0147923  -3.33287e-11   5.05207e-13       1.16319      0.581594     -0.581594       1.18213
       0.25624      0.342094     0.0661075     0.0995983      0.110125       0.01429   -4.2169e-11   6.22931e-13       1.13135      0.565675     -0.565675       1.14837
      0.258989      0.345375     0.0676863      0.101417      0.111846     0.0148668  -1.79541e-11   1.75387e-13       1.16438      0.582192     -0.582192       1.17992
      0.257724      0.343844     0.0670087      0.100624      0.111071     0.0146154  -7.91184e-12    5.4668e-14       1.14946      0.574732     -0.574732       1.16481
      0.256513      0.342361     0.0664353     0.0998671      0.110296     0.0143871   2.22275e-11  -3.76347e-13       1.13586      0.567928     -0.567928       1.15006
      0.257753      0.343845     0.0671339      0.100684      0.111069     0.0146443  -1.53533e-12   9.71012e-15       1.15094      0.575472     -0.575472       1.16404
      0.256525      0.342363     0.0664763     0.0998934      0.110296     0.0143978   6.42202e-12    1.7971e-13       1.13649      0.568243     -0.568243       1.14976
      0.257755      0.343839     0.0671539        0.1007      0.111073     0.0146501   1.19066e-11   8.00947e-14       1.15117      0.575587     -0.575587       1.16387
      0.256532      0.342366     0.0664955     0.0999068      0.110299      0.014403    1.4613e-11  -3.77348e-13       1.13672      0.568358     -0.568358       1.14965
