            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.279539      0.378814      0.073719     0.0857298      0.137262     0.0127841             0             0       1.41009      0.705043     -0.705043       1.41565
      0.276095      0.376028     0.0704586     0.0780737      0.126669     0.0110599  -2.49697e-11   4.34065e-13       1.37537      0.687687     -0.687687       1.42083
       0.27157      0.367497     0.0719797     0.0852382      0.127213     0.0124466   2.40374e-13   1.71093e-12       1.24834      0.624172     -0.624172        1.3456
       0.26584      0.357286     0.0724686     0.0918519      0.131406     0.0136885  -9.60346e-11  -2.32209e-12       1.14261      0.571306     -0.571306       1.23875
      0.258476      0.348623     0.0678307     0.0864883      0.125278     0.0120812  -6.67355e-11  -1.84504e-12        1.0999      0.549951     -0.549951       1.14893
      0.249706      0.337433     0.0634881      0.082551      0.121195     0.0108454  -5.19279e-11  -5.27438e-13       1.03599      0.517994     -0.517994       1.06368
      0.238992      0.323528     0.0586126     0.0782843      0.117676    0.00956387  -4.10535e-11    2.5174e-13      0.967603      0.483802     -0.483802      0.983118
      0.228373      0.309532     0.0542776      0.074516      0.114599     0.0084987   3.60657e-11  -1.00848e-13      0.897555      0.448777     -0.448777      0.910481
      0.219035      0.297172     0.0508386     0.0711127      0.112393    0.00764158   3.22457e-11   4.24148e-13      0.842588      0.421294     -0.421294      0.851669
      0.207054      0.281444     0.0457167     0.0666498       0.10772    0.00653221   4.44889e-11    1.0259e-13      0.753325      0.376662     -0.376662       0.76263
       0.19563      0.266214      0.041382      0.062928       0.10358    0.00567241   2.73283e-12  -2.64003e-13      0.674533      0.337266     -0.337266      0.684065
      0.197662      0.268836     0.0425069     0.0637245      0.104587    0.00586764  -1.04128e-12   3.20396e-14      0.696688      0.348344     -0.348344      0.698036
      0.196016      0.266664     0.0417748     0.0631654      0.103791    0.00573499  -7.51095e-12   2.94142e-14      0.683668      0.341834     -0.341834      0.684511
      0.196888      0.267814     0.0421572     0.0634661      0.104195    0.00580518  -8.82948e-12   3.03153e-14      0.690602      0.345301     -0.345301      0.691222
       0.19729      0.268346     0.0423281     0.0636018      0.104369    0.00583686  -8.60815e-12   3.10659e-14      0.693736      0.346868     -0.346868      0.694222
      0.196943      0.267889     0.0421743     0.0634826      0.104201    0.00580871  -8.00142e-12   2.44064e-14      0.690969      0.345485     -0.345485      0.691423
      0.197329        0.2684     0.0423387     0.0636134      0.104375    0.00583923  -8.19844e-12   2.16943e-14       0.69394       0.34697      -0.34697      0.694395
      0.197169      0.268188     0.0422702     0.0635588      0.104298    0.00582649  -7.15937e-12   1.71069e-14      0.692694      0.346347     -0.346347      0.693117
       0.19734      0.268413     0.0423444     0.0636162      0.104373    0.00584007   -6.2246e-12   1.46533e-14      0.694013      0.347006     -0.347006      0.694429
      0.197176      0.268197     0.0422746     0.0635603      0.104296    0.00582705  -5.34864e-12   1.40381e-14      0.692729      0.346365     -0.346365      0.693142
      0.197256      0.268303     0.0423094     0.0635874      0.104332    0.00583344  -5.25859e-12   1.35966e-14      0.693353      0.346676     -0.346676      0.693763
