                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.2073718                       0                       0           1.9181642e-14  ./initial-2/
                     400               1.2073877                       0                       0           1.6591226e-15  ./initial-1/
                  399.98               1.2074035                       0                       0           4.0270765e-14  ./initial-0/
               365.14075               1.2409558             0.091475556           1.3888271e-05           2.2096298e-14   search-0/
               348.41516               1.2627939              0.13703377           1.8206869e-05           2.2354624e-14   search-1/
               333.94574               1.2861952              0.17807251           1.6526874e-05            3.696077e-15   search-2/
               320.04213               1.3141645              0.21984344           1.4424616e-05           8.8405721e-15   search-3/
               306.96977               1.3474067              0.26257599            1.587083e-05           3.4795288e-15   search-4/
               295.06185               1.3862669              0.30641821           1.6543205e-05           7.9817477e-16   search-5/
               284.67708               1.4302742              0.35116754           1.5186748e-05           1.1593168e-15   search-6/
               276.07998               1.4778771              0.39607166            1.259899e-05           2.8251401e-15   search-7/
               269.30961               1.5268653              0.44003425           1.1433931e-05           1.4244936e-14   search-8/
               264.16827               1.5753306              0.48218258            1.150826e-05            3.775272e-14   search-9/
               260.34812               1.6222467              0.52219648           1.0709789e-05           4.0603616e-14   search-10/
               257.22023               1.6740033              0.56577054           1.1867085e-05           1.6105915e-16   search-11/
               255.16844               1.7242626              0.60771187           1.0773332e-05           1.9878414e-14   search-12/
               254.49527               1.7523044              0.63099793           3.2255506e-06           1.6593697e-16   search-14/
               254.40456               1.7589376              0.63649645           2.5169511e-07           2.8603951e-14   search-18/
               254.36898               1.7627201              0.63963054           3.3597483e-08           1.3401617e-15   search-21/
               254.34511               1.7672827              0.64340987           1.6383021e-08           9.3467527e-14   search-23/
                254.3598               1.7740219              0.64899159           1.1256547e-07           1.6728422e-15   search-24/
               254.56787                1.783672               0.6570011           4.8816369e-07           3.2105436e-16   search-25/
               255.64518               1.7905744              0.66332052            3.116079e-06           2.2910125e-15   search-26/
               258.11234               1.7791656              0.67460452           8.0324401e-06           5.4380856e-15   search-27/
               260.14103               1.7647895              0.68754645           1.5046046e-05           4.5496962e-16   search-28/
               261.45807               1.7550397              0.69626707           1.0980575e-05           4.4936787e-15   search-29/
               266.54406               1.7187606              0.72889418           1.0902031e-05           4.4202881e-16   search-30/
               273.41452               1.6763693              0.76798033           1.0925475e-05           2.4248822e-16   search-31/
               282.46734               1.6310128               0.8118369           1.1929072e-05           4.4279607e-14   search-32/
               292.94128               1.5894224              0.85510605           1.1910966e-05            2.306886e-14   search-33/
               304.94721               1.5517716              0.89838781           1.0843909e-05           3.4396817e-15   search-34/
               318.48228               1.5183263              0.94211774           1.1002359e-05           3.6286935e-15   search-35/
               333.42942               1.4892756              0.98656187           1.4019249e-05           3.7413014e-15   search-36/
               349.57722               1.4646161               1.0318038           1.7622582e-05           1.4230444e-14   search-37/
               366.66567                1.444117               1.0777749           1.9622239e-05           8.1091062e-15   search-38/
               384.43993               1.4273656               1.1243262           1.9413472e-05            1.937646e-14   search-39/
               402.68731               1.4138578               1.1712964           1.7554719e-05           1.6148444e-15   search-40/
               421.24922               1.4030832               1.2185515           1.4949721e-05           6.3800549e-15   search-41/
               440.01565               1.3945777               1.2659935            1.229085e-05           5.3116305e-15   search-42/
               461.26083               1.3872362               1.3194533           1.2303578e-05           4.8709899e-15   search-43/
               482.61015               1.3817994               1.3730163           1.0764912e-05           1.0193482e-14   search-44/
               507.62374               1.3773757               1.4356575           1.1763128e-05           7.2583918e-15   search-45/
                532.6867               1.3745962               1.4983572           1.0379738e-05           2.3987404e-15   search-46/
               562.39524               1.3729477               1.5726411           1.1575352e-05           1.7500568e-14   search-47/
               592.12007               1.3726457               1.6469535           1.0161782e-05           1.0083375e-14   search-48/
               627.66916               1.3735448               1.7358294           1.1441505e-05           9.3546789e-15   search-49/
