      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02     0.0928823      0.128513     0.0106918     0.0249867     0.0518935   0.000738647             0             0      0.207372      0.103686     -0.103686      0.207372
     400     0.0928868      0.128519     0.0106928     0.0249887     0.0518974   0.000738772             0             0      0.207388      0.103694     -0.103694      0.207388
  399.98     0.0928913      0.128525     0.0106938     0.0249908     0.0519013   0.000738897             0             0      0.207404      0.103702     -0.103702      0.207404
 365.141      0.102116      0.140848     0.0127966     0.0292173     0.0597079     0.0010174             0             0      0.240956      0.120478     -0.120478      0.240956
 348.415       0.10782      0.148454     0.0141385     0.0318052     0.0643937    0.00121147             0             0      0.262794      0.131397     -0.131397      0.262794
 333.946      0.113689      0.156272      0.015558     0.0344569     0.0691226    0.00142933             0             0      0.286195      0.143098     -0.143098      0.286195
 320.042        0.1204      0.165198     0.0172343     0.0374822     0.0744298    0.00170194             0             0      0.314164      0.157082     -0.157082      0.314164
  306.97      0.127984      0.175265     0.0192026     0.0409012     0.0803164    0.00204165             0             0      0.347407      0.173703     -0.173703      0.347407
 295.062      0.136362      0.186362      0.021476      0.044689     0.0867019    0.00245832             0             0      0.386267      0.193133     -0.193133      0.386267
 284.677      0.145284      0.198146     0.0240193     0.0487462     0.0933844    0.00295312             0             0      0.430274      0.215137     -0.215137      0.430274
  276.08      0.154338      0.210065     0.0267367      0.052897      0.100054    0.00351295             0             0      0.477877      0.238939     -0.238939      0.477877
  269.31      0.163081      0.221535     0.0294981     0.0569454      0.106396    0.00411292             0             0      0.526865      0.263433     -0.263433      0.526865
 264.168      0.171219      0.232174     0.0321948     0.0607537      0.112216    0.00472752             0             0      0.575331      0.287665     -0.287665      0.575331
 260.348       0.17866      0.241866     0.0347703     0.0642704      0.117461    0.00533965             0             0      0.622247      0.311123     -0.311123      0.622247
  257.22      0.186404      0.251918     0.0375665     0.0679645      0.122834    0.00603041             0             0      0.674003      0.337002     -0.337002      0.674003
 255.168      0.193466      0.261053     0.0402242     0.0713535      0.127628    0.00670931             0             0      0.724263      0.362131     -0.362131      0.724263
 254.495      0.197182      0.265851     0.0416681     0.0731325      0.130081     0.0070846             0             0      0.752304      0.376152     -0.376152      0.752304
 254.405      0.198029      0.266944     0.0420026     0.0735353      0.130628    0.00717165             0             0      0.758938      0.379469     -0.379469      0.758938
 254.369      0.198505      0.267559     0.0421916     0.0737604      0.130932    0.00722073             0             0       0.76272       0.38136      -0.38136       0.76272
 254.345      0.199071       0.26829     0.0424172     0.0740267      0.131288    0.00727917             0             0      0.767283      0.383641     -0.383641      0.767283
  254.36      0.199887      0.269344     0.0427445     0.0744057       0.13179     0.0073633             0             0      0.774022      0.387011     -0.387011      0.774022
 254.568       0.20098       0.27076     0.0431896     0.0748941      0.132417    0.00747446             0             0      0.783672      0.391836     -0.391836      0.783672
 255.645      0.201415      0.271354     0.0433875      0.074971      0.132411    0.00750313             0             0      0.790574      0.395287     -0.395287      0.790574
 258.112      0.199169      0.268535     0.0425125     0.0736098      0.130375    0.00722572             0             0      0.779166      0.389583     -0.389583      0.779166
 260.141      0.196756      0.265485     0.0415583     0.0722252      0.128355    0.00694357             0             0       0.76479      0.382395     -0.382395       0.76479
 261.458      0.195152      0.263455     0.0409237     0.0713123      0.127025    0.00676019             0             0       0.75504       0.37752      -0.37752       0.75504
 266.544      0.189206      0.255919     0.0385795     0.0679328      0.122088    0.00610325             0             0      0.718761       0.35938      -0.35938      0.718761
 273.415      0.182139      0.246948     0.0358237     0.0638943      0.116122    0.00536581             0             0      0.676369      0.338185     -0.338185      0.676369
 282.467      0.174333      0.237023     0.0328284     0.0593845      0.109358    0.00460423             0             0      0.631013      0.315506     -0.315506      0.631013
 292.941      0.166899      0.227554     0.0300287     0.0550282      0.102712    0.00392982             0             0      0.589422      0.294711     -0.294711      0.589422
 304.947        0.1599      0.218625     0.0274422     0.0508579     0.0962397     0.0033396             0             0      0.551772      0.275886     -0.275886      0.551772
 318.482      0.153434      0.210363     0.0250931     0.0469268     0.0900355    0.00283178             0             0      0.518326      0.259163     -0.259163      0.518326
 333.429      0.147596      0.202895     0.0229995     0.0432883     0.0841992    0.00240286             0             0      0.489276      0.244638     -0.244638      0.489276
 349.577      0.142449      0.196308     0.0211664     0.0399813     0.0788122    0.00204652             0             0      0.464616      0.232308     -0.232308      0.464616
 366.666      0.138011       0.19063     0.0195831     0.0370206     0.0739201    0.00175402             0             0      0.444117      0.222059     -0.222059      0.444117
  384.44      0.134252      0.185827     0.0182264     0.0343971      0.069529    0.00151536             0             0      0.427366      0.213683     -0.213683      0.427366
 402.687      0.131111      0.181822     0.0170669     0.0320845      0.065614    0.00132069             0             0      0.413858      0.206929     -0.206929      0.413858
 421.249      0.128512       0.17852     0.0160743     0.0300477     0.0621322    0.00116125             0             0      0.403083      0.201542     -0.201542      0.403083
 440.016       0.12638      0.175824     0.0152207     0.0282505     0.0590345    0.00102976             0             0      0.394578      0.197289     -0.197289      0.394578
 461.261      0.124452      0.173403     0.0143977     0.0264743     0.0559515   0.000908185             0             0      0.387236      0.193618     -0.193618      0.387236
  482.61      0.122937      0.171519     0.0136924     0.0249154     0.0532305   0.000808258             0             0      0.381799        0.1909       -0.1909      0.381799
 507.624      0.121594      0.169875     0.0129882     0.0233232     0.0504409   0.000712667             0             0      0.377376      0.188688     -0.188688      0.377376
 532.687      0.120623      0.168716     0.0123871      0.021935     0.0480046   0.000634585             0             0      0.374596      0.187298     -0.187298      0.374596
 562.395      0.119851      0.167837     0.0117799      0.020507     0.0455017   0.000559302             0             0      0.372948      0.186474     -0.186474      0.372948
  592.12      0.119397      0.167371      0.011261       0.01927     0.0433448   0.000498145             0             0      0.372646      0.186323     -0.186323      0.372646
 627.669      0.119162      0.167213     0.0107278     0.0179937     0.0411414   0.000438859             0             0      0.373545      0.186772     -0.186772      0.373545
