                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.5294332                       0                       0           5.5208636e-16  ./initial-2/
                     300               1.5295161                       0                       0           5.6509679e-14  ./initial-1/
                   299.9               1.5295991                       0                       0           2.7091761e-16  ./initial-0/
               270.57418               1.5606799              0.10018021           1.4242495e-05           7.3393395e-15   search-0/
               256.82113               1.5816864              0.14803678           1.8352647e-05           1.6311191e-14   search-1/
               245.00235               1.6047132              0.19021133           1.6888101e-05           4.2595069e-14   search-2/
               233.46591               1.6331392              0.23292165           1.5960109e-05           1.5448216e-14   search-3/
               222.36469               1.6675925              0.27624261           1.9508785e-05           4.0154371e-15   search-4/
               213.39754               1.7013289              0.31339029           1.7214417e-05           1.4942317e-15   search-5/
               204.94015               1.7378652              0.35034108            1.590984e-05           5.4542979e-15   search-6/
               196.94379               1.7754031              0.38657353           1.4919345e-05           1.3983481e-14   search-7/
               189.24111               1.8122887              0.42179866           1.5535339e-05           9.7253181e-15   search-8/
               181.60881               1.8475342              0.45612432            1.829205e-05           5.4770736e-15   search-9/
               175.03209               1.8760155              0.48488781           1.7233833e-05           5.0467094e-15   search-10/
               168.29017                1.903521              0.51367032           1.9266279e-05           1.1680143e-14   search-11/
               162.47812               1.9266342              0.53824039           1.7350005e-05            1.472113e-14   search-12/
               156.61372               1.9509159              0.56342279           1.9700404e-05            3.543055e-14   search-13/
               151.85507               1.9735446              0.58511356            1.786707e-05           9.1860256e-15   search-14/
               147.91179               1.9980331              0.60582858           1.6602543e-05           1.8473306e-16   search-15/
               144.55597               2.0347509              0.63231296           1.9120353e-05           2.6432456e-15   search-16/
               143.75856               2.0606734              0.64946828           6.2660324e-06           6.2670683e-16   search-18/
               144.04325               2.0902669              0.66883982           1.6183855e-05           1.1890243e-14   search-19/
               145.30709               2.1200495              0.68876228           1.7030527e-05           1.1189461e-16   search-20/
                147.5556               2.1526726              0.71136984           1.9044267e-05           4.2648867e-16   search-21/
               150.66985               2.1867089              0.73592503            1.787783e-05           3.5540786e-14   search-22/
               154.48389               2.2211339              0.76177468           1.5085332e-05            2.542465e-14   search-23/
                158.8473               2.2553356              0.78844988           1.1851947e-05           2.0808127e-14   search-24/
               164.42067                2.294177              0.81991449           1.1952023e-05           4.7896103e-14   search-25/
               170.45569               2.3322329              0.85191057           1.0429452e-05           2.1488317e-14   search-26/
               178.03526               2.3760668              0.89011595           1.1700989e-05           1.5133577e-14   search-27/
                186.0212               2.4189643              0.92878397           1.0743321e-05           7.1463146e-15   search-28/
               195.52444               2.4670109              0.97339605            1.211205e-05           1.4788333e-14   search-29/
               205.33805               2.5142813               1.0183985           1.1680228e-05           8.7035136e-15   search-30/
               215.37987               2.5609564               1.0636938           1.0868313e-05           5.6993814e-15   search-31/
               226.90429               2.6130569               1.1150359             1.22522e-05           9.5278068e-16   search-32/
               238.57967               2.6647191               1.1665673           1.2247488e-05           2.2850057e-15   search-33/
               250.36371               2.7160596               1.2182358           1.1585693e-05           4.1466068e-15   search-34/
               262.22544               2.7671645                1.270002           1.0635403e-05             5.07651e-15   search-35/
               275.59242               2.8242526               1.3281259           1.2331194e-05           9.4846871e-15   search-36/
               289.01063               2.8810898               1.3862759           1.2970826e-05           1.5343197e-14   search-37/
               302.47407               2.9375484               1.4443844           1.2766543e-05            4.965204e-15   search-38/
               315.99231               2.9934114                1.502388           1.1664842e-05           5.7431088e-15   search-39/
               329.58957               3.0484085                1.560243           1.0321439e-05           7.4442617e-15   search-40/
               345.48572               3.1106487               1.6270527           1.1871387e-05           7.6741679e-15   search-41/
               361.59016               3.1708345               1.6936117           1.1793133e-05           1.0199364e-14   search-42/
               377.96205               3.2284589               1.7599261           1.1186018e-05           7.6128557e-15   search-43/
               394.65996               3.2829635                1.826016           1.0553613e-05           6.3345057e-15   search-44/
               411.73867               3.3336409               1.8918849           1.0589085e-05           7.1832506e-15   search-45/
                429.2533               3.3794374               1.9574972           1.1843741e-05           2.0452073e-14   search-46/
               447.26936               3.4182836               2.0227005           1.6409554e-05           1.8406639e-16   search-47/
               461.15963               3.4385363               2.0708576           1.9902541e-05           1.2865838e-14   search-48/
