      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.223797      0.304516     0.0438335     0.0742896      0.113603    0.00744031             0             0       1.10927      0.554636     -0.554636        1.1092
     400      0.223795      0.304512     0.0438345     0.0742923      0.113607    0.00744081             0             0       1.10926      0.554632     -0.554632       1.10919
  399.98      0.223792      0.304507     0.0438356      0.074295      0.113611    0.00744131             0             0       1.10926      0.554628     -0.554628       1.10918
 390.478      0.222783      0.302519     0.0444536     0.0759638      0.115702    0.00774662             0             0       1.10702       0.55351      -0.55351       1.10693
 388.277      0.221971      0.301235     0.0444206     0.0763315      0.116088    0.00779969             0             0       1.10203      0.551017     -0.551017       1.10195
 388.173      0.221828       0.30103     0.0443841     0.0763313      0.116078    0.00779642             0             0       1.10098      0.550489     -0.550489       1.10089
 388.127      0.221722      0.300879     0.0443531     0.0763232      0.116061    0.00779242             0             0       1.10016      0.550082     -0.550082       1.10008
 388.109      0.221504      0.300578     0.0442816     0.0762886      0.116007    0.00778082             0             0       1.09846      0.549228     -0.549228       1.09837
 388.364         0.221      0.299904     0.0440822     0.0761352      0.115796    0.00773981             0             0        1.0943      0.547151     -0.547151       1.09422
 389.729      0.219993      0.298624     0.0435865     0.0756173      0.115135    0.00761776             0             0       1.08543      0.542713     -0.542713       1.08536
 392.105      0.218909      0.297315     0.0429501     0.0748444      0.114183    0.00744639             0             0        1.0752        0.5376       -0.5376       1.07514
     395      0.217918      0.296167     0.0422879     0.0739807      0.113132    0.00726141             0             0        1.0652        0.5326       -0.5326       1.06515
 398.691      0.216931      0.295074      0.041542     0.0729637      0.111897    0.00704943             0             0       1.05438       0.52719      -0.52719       1.05434
 403.261       0.21604      0.294158     0.0407381     0.0718196      0.110494    0.00681764             0             0       1.04323      0.521616     -0.521616       1.04321
 408.619       0.21544      0.293672     0.0399544     0.0706309       0.10901    0.00658507             0             0       1.03338      0.516688     -0.516688       1.03336
 414.197      0.215332      0.293862     0.0393083     0.0695419      0.107623    0.00638123             0             0       1.02706       0.51353      -0.51353       1.02705
 419.966      0.215769      0.294809     0.0387898     0.0685213      0.106319    0.00619982             0             0       1.02479      0.512395     -0.512395       1.02479
 425.849      0.216817      0.296628     0.0383761     0.0675195      0.105083    0.00603161             0             0       1.02704      0.513522     -0.513522       1.02704
 430.915      0.218427      0.299219     0.0381008     0.0666155      0.104068    0.00588929             0             0       1.03389      0.516946     -0.516946       1.03389
 434.744      0.220729      0.302763     0.0379987     0.0658275      0.103328    0.00577716             0             0       1.04605      0.523025     -0.523025       1.04604
 436.704       0.22363      0.307084     0.0381487     0.0653079      0.103008    0.00572045             0             0       1.06321      0.531603     -0.531603       1.06319
 437.048      0.225268      0.309477     0.0383214     0.0651675      0.103003    0.00571533             0             0       1.07343      0.536714     -0.536714       1.07341
 436.844      0.228438      0.314048     0.0387703     0.0651006      0.103208    0.00574123             0             0       1.09394      0.546969     -0.546969       1.09391
  435.94      0.231636      0.318606     0.0393294     0.0652212      0.103601     0.0058006             0             0       1.11539      0.557693     -0.557693       1.11534
 434.659       0.23504      0.323415     0.0400133     0.0654919      0.104143    0.00589026             0             0       1.13896       0.56948      -0.56948        1.1389
 433.999      0.236995      0.326161     0.0404391     0.0657027      0.104476    0.00595217             0             0       1.15264       0.57632      -0.57632       1.15258
 433.895      0.237431      0.326772     0.0405355     0.0657563      0.104544    0.00596702             0             0       1.15561      0.577804     -0.577804       1.15554
 433.848      0.237714      0.327168     0.0405976     0.0657929      0.104584    0.00597687             0             0       1.15747      0.578736     -0.578736        1.1574
 433.829      0.237942      0.327487      0.040647     0.0658241      0.104612    0.00598499             0             0       1.15891      0.579456     -0.579456       1.15884
 433.838       0.23815      0.327778     0.0406906     0.0658544      0.104631    0.00599253             0             0       1.16013      0.580065     -0.580065       1.16006
 433.924      0.238411      0.328141     0.0407414     0.0658976      0.104637    0.00600235             0             0       1.16139      0.580697     -0.580697       1.16132
 434.337      0.238644      0.328464     0.0407687     0.0659589      0.104563    0.00601267             0             0       1.16136      0.580682     -0.580682       1.16129
 435.804      0.238593      0.328381     0.0406926     0.0660539      0.104253    0.00601901             0             0       1.15667      0.578337     -0.578337        1.1566
 436.632      0.238537      0.328294     0.0406529      0.066106      0.104104    0.00602266             0             0       1.15431      0.577157     -0.577157       1.15424
 439.542      0.238616      0.328369     0.0406084     0.0663322      0.103729      0.006049             0             0       1.14971      0.574857     -0.574857       1.14963
 443.553      0.239424      0.329447     0.0407502      0.066719      0.103492      0.006112             0             0        1.1516      0.575798     -0.575798       1.15151
 447.066       0.24065      0.331123     0.0410132     0.0670822      0.103458     0.0061821             0             0        1.1595      0.579749     -0.579749       1.15941
