                     %Lx                     obs                       s                guesserr                   error     directory
               6.3226362               1.7693843                       0                       0           6.7106245e-16  ./initial-2/
               6.3176362               1.7792042                       0                       0           3.3461485e-16  ./initial-1/
               6.3126362               1.7910716                       0                       0           4.3615252e-16  ./initial-0/
               6.3126976                1.912545             0.074990823           1.2185233e-05           5.8386142e-16   search-0/
               6.3452627               1.9903364              0.11901623           1.8599085e-05           1.2045147e-14   search-1/
               6.3895811               2.0683041              0.16339586           1.8864383e-05           1.2692278e-15   search-2/
                6.437182               2.1484293              0.20905606           1.6865736e-05           3.2971606e-16   search-3/
               6.4779206               2.2288327              0.25470448           1.7887089e-05           5.1684159e-16   search-4/
               6.5045446               2.3143289              0.30294197           1.9582133e-05           4.4065503e-14   search-5/
               6.5089428               2.3530965              0.32474242           6.5167616e-06           5.5593433e-16   search-7/
                6.508419               2.3879542              0.34433433           9.2996534e-06           5.5284467e-15   search-8/
               6.5019697               2.4324452              0.36936125           7.8878289e-06           7.2286422e-15   search-9/
                6.489036               2.4816551              0.39709527           1.0729743e-05           3.2464163e-14   search-10/
               6.4700187               2.5404552              0.43028065           1.5407921e-05           6.7315104e-16   search-11/
                6.451339               2.6029464              0.46552801           1.7797464e-05           4.4966228e-16   search-12/
               6.4379234               2.6689206              0.50266947           1.9420613e-05           5.2626263e-15   search-13/
               6.4350183               2.6957529              0.51775754           5.9965447e-06           8.0501069e-16   search-15/
               6.4343863               2.7056802              0.52333807            8.078179e-07           2.5441691e-14   search-18/
               6.4339932               2.7166831              0.52952255           2.7689397e-07           8.4885416e-14   search-20/
               6.4341764               2.7362775              0.54053562           1.0620845e-06           3.6265123e-16   search-21/
               6.4375716               2.7691486              0.55901859           5.4593521e-06            5.328507e-16   search-22/
               6.4451054                2.798378              0.57549021           9.6878409e-06            4.308663e-16   search-23/
                6.456888               2.8233496              0.58964885            1.118964e-05           3.4591668e-16   search-24/
               6.4735766               2.8446416              0.60190407           1.1413135e-05           2.7679138e-16   search-25/
               6.4962875               2.8625929              0.61261482           1.2022882e-05           2.2833023e-16   search-26/
               6.5265775                 2.87738              0.62220969           1.2819267e-05             5.94375e-14   search-27/
                6.566266               2.8890907               0.6313085           1.3065172e-05           2.9068819e-14   search-28/
               6.6166282                2.897834              0.64067317           1.1476347e-05           8.6492226e-15   search-29/
               6.6860448               2.9046882              0.65231669           1.2104231e-05           5.6016694e-15   search-30/
               6.7629979               2.9093842              0.66478004           1.7140104e-05           1.6922997e-14   search-31/
               6.8426898               2.9133337              0.67758806           1.8273651e-05           6.0579801e-14   search-32/
               6.9230007               2.9174341              0.69050746            1.431252e-05           8.7826137e-15   search-33/
               7.0032374               2.9220012               0.7034647           1.1235122e-05            5.601107e-15   search-34/
               7.0947338               2.9277424              0.71830252           1.2018198e-05           9.5497498e-15   search-35/
               7.1858185               2.9337686              0.73311254           1.1291616e-05            9.329364e-15   search-36/
               7.2886143               2.9405974              0.74983034            1.217758e-05           7.5013654e-15   search-37/
               7.3913866               2.9471706              0.76651211           1.0674519e-05           5.5490567e-15   search-38/
               7.5125975               2.9543432              0.78611718           1.1631989e-05           5.2976091e-15   search-39/
