orbit_id,J,K,L,m,anchor_weight,hook_success,elapsed_seconds,coeff_projected,coeff_solution,T_seed,T_solution,closing_seed,phase_fixed_residual_seed,I_span_seed,D_span_seed,residual_solution,closing_solution,phase_fixed_residual_solution,I_span_solution,D_span_solution
1,2,4,7,169,100.0,false,9371.203547731,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x0_projected_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_guarded_direct_w100p0_J2_K4_L7.asc,59.36203605931488,59.36209694054558,0.09093710977739768,0.09093710977739768,0.31233080849724004,0.3284537712690965,0.06061271143092008,0.0590008908251379,0.059001955971025165,0.3124826810684529,0.3516252219391043
1,2,4,7,169,30.0,false,8423.258264163,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x0_projected_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_guarded_direct_w30p0_J2_K4_L7.asc,59.36203605931488,59.3620486836438,0.09093710977739768,0.09093710977739768,0.31233080849724004,0.3284537712690965,0.058790516936372904,0.05726806921414246,0.05726919609348722,0.3131077476014523,0.350616587295034
1,2,4,7,169,10.0,false,4591.383166117,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x0_projected_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_guarded_direct_w10p0_J2_K4_L7.asc,59.36203605931488,59.361991447948135,0.09093710977739768,0.09093710977739768,0.31233080849724004,0.3284537712690965,0.05716794780886025,0.05574864997416132,0.05574978150940713,0.3133100813708798,0.348724539140185
1,2,4,7,169,3.0,false,4393.599791629,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x0_projected_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_guarded_direct_w3p0_J2_K4_L7.asc,59.36203605931488,59.36195586636827,0.09093710977739768,0.09093710977739768,0.31233080849724004,0.3284537712690965,0.055567792713563886,0.05420714329989722,0.05420821632435731,0.3119819834822639,0.34685068523979745
1,2,4,7,169,1.0,false,5286.166807977,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x0_projected_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_guarded_direct_w1p0_J2_K4_L7.asc,59.36203605931488,59.36194250195275,0.09093710977739768,0.09093710977739768,0.31233080849724004,0.3284537712690965,0.05387113025867554,0.05202873204645243,0.05202967341596117,0.3085292537883886,0.34425516318408933
