            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.342563      0.464083     0.0659437      0.122383      0.154483     0.0193261             0             0       1.58203      0.791014     -0.791014       1.63673
      0.333267      0.449339     0.0667993      0.125564       0.14606     0.0202285    8.7921e-11  -2.42183e-11       1.55225      0.776125     -0.776125       1.53433
      0.324167      0.433022     0.0695838      0.133483      0.144458     0.0226595   2.61245e-11   1.68847e-12       1.52769      0.763843     -0.763843        1.5038
      0.324479      0.430715     0.0730559      0.140432      0.146801     0.0250584   4.58077e-11   7.38711e-12       1.56472       0.78236      -0.78236       1.53753
      0.323304      0.426077     0.0752457       0.14781       0.15094     0.0275096  -1.40514e-10     2.745e-12       1.56052      0.780261     -0.780261       1.57826
      0.330361      0.435902     0.0794968      0.148146      0.152742      0.028267  -8.99274e-11  -4.82509e-12       1.65215      0.826077     -0.826077       1.70873
      0.334595      0.441536     0.0830191      0.148532      0.153853     0.0289538  -7.70933e-11   6.82303e-12       1.73697      0.868486     -0.868486        1.8037
      0.332054      0.434788     0.0853028      0.155572      0.157271     0.0314791   4.74172e-11   6.06394e-13       1.73517      0.867583     -0.867583       1.80285
       0.33841       0.44154     0.0910249      0.160622      0.162842     0.0340849  -2.42498e-11   1.96514e-11       1.80805      0.904024     -0.904024       1.91008
      0.338278      0.441355     0.0899398      0.161185       0.16267     0.0340697  -1.26263e-11   1.57612e-11       1.80912      0.904559     -0.904559       1.87663
      0.337933      0.440219     0.0903816      0.162592      0.162781     0.0346051   -2.9442e-11   1.74039e-12       1.82094       0.91047      -0.91047       1.87456
      0.339188      0.441087     0.0915339      0.164806      0.163909     0.0355396  -4.52601e-11  -1.75319e-11       1.84751      0.923755     -0.923755       1.89873
        0.3408      0.442816     0.0925962      0.166222      0.164765     0.0362039  -6.22558e-12  -1.25228e-11       1.88205      0.941025     -0.941025       1.92593
      0.341829       0.44434     0.0931469      0.166073      0.164534     0.0362567  -1.01448e-11  -1.19075e-12       1.91046      0.955228     -0.955228       1.95324
      0.339601      0.442002     0.0920088      0.163785      0.162715     0.0352913   4.66145e-13  -3.85367e-12       1.89724      0.948619     -0.948619        1.9265
      0.339808      0.442188     0.0916238      0.164356      0.162917     0.0354077   3.84855e-12  -5.49991e-12       1.90787      0.953937     -0.953937       1.92962
       0.34086        0.4438       0.09145       0.16447      0.163113     0.0354134    9.8027e-12    6.2887e-13       1.92502      0.962508     -0.962508       1.93736
      0.340734      0.443206     0.0917768      0.165362      0.163535     0.0357675   3.78887e-12   2.28003e-12       1.92691      0.963454     -0.963454       1.93029
      0.341614      0.444054     0.0922752      0.166436      0.164015     0.0362157   1.18472e-12   -2.3695e-12       1.94122      0.970609     -0.970609       1.94136
      0.342005      0.444525     0.0922362      0.166809      0.164071     0.0363327  -1.88328e-11   4.17373e-12       1.94919      0.974595     -0.974595       1.94862
       0.34223      0.444922     0.0921706      0.166708       0.16413      0.036287  -3.92305e-12   2.75074e-12       1.95218      0.976091     -0.976091       1.94847
