                     %Lz                     obs                       s                guesserr                   error     directory
               2.6094236               1.4514049                       0                       0           2.4756319e-16  ./initial-2/
               2.5994236               1.4550943                       0                       0           1.3439105e-14  ./initial-1/
               2.5894236               1.4589764                       0                       0           5.9725713e-14  ./initial-0/
               2.5060444               1.5014674             0.048059017           1.2246516e-05           4.5078534e-15   search-0/
               2.4629329               1.5346932              0.07628065           1.6568829e-05           3.7866197e-15   search-1/
                  2.4286               1.5717615              0.10497585           1.4792752e-05           7.4411083e-16   search-2/
                2.403848               1.6093633               0.1325159           1.0126562e-05           2.1705875e-14   search-3/
               2.3852783               1.6497959              0.16120641           1.2004237e-05           1.1164617e-16   search-4/
               2.3740725               1.6856601               0.1862279           1.0381091e-05           1.1961524e-16   search-5/
               2.3665738               1.7229403              0.21201029           1.0823946e-05            3.382674e-16   search-6/
               2.3629704               1.7545786              0.23379752            1.066377e-05           3.2514211e-16   search-7/
               2.3627585               1.8313658              0.28656892           1.2117621e-05           2.5569875e-16   search-8/
               2.3690709               1.8890235              0.32626793           1.6613313e-05           5.4903031e-16   search-9/
               2.3809402               1.9513171              0.36932147           1.8067677e-05            1.823685e-16   search-10/
               2.3980368               2.0162808              0.41444903           1.6596156e-05           3.8661224e-14   search-11/
               2.4198982               2.0829382               0.4610243           1.6139443e-05           1.5024207e-14   search-12/
               2.4460427               2.1504832              0.50852108           1.4937068e-05           5.3681071e-15   search-13/
               2.4760754               2.2182373              0.55649641           1.3515199e-05            1.881375e-15   search-14/
                2.509751               2.2856316               0.6045902           1.2201998e-05           5.8240298e-15   search-15/
               2.5469999               2.3521951              0.65252727           1.1219837e-05           8.3149499e-16   search-16/
               2.5879256               2.4175373              0.70011309           1.0718292e-05           1.9758283e-15   search-17/
               2.6327867               2.4813237               0.7472245           1.0796353e-05            3.685403e-15   search-18/
               2.6819693               2.5432497              0.79379898           1.1510101e-05           5.6907722e-15   search-19/
