            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.381291      0.525227      0.078233     0.0937144      0.138712     0.0149028             0             0       2.92197       1.46098      -1.46098       2.42258
      0.388273        0.5328     0.0927372     0.0950558      0.128963     0.0176358  -2.15489e-11  -6.03994e-13       2.94036       1.47018      -1.47018       2.77631
      0.409548      0.555237      0.119452      0.113589      0.148686     0.0271711   5.43196e-11  -1.56811e-13       3.29638       1.64819      -1.64819       3.41207
      0.408437      0.552903      0.120988      0.115333      0.147718     0.0279396    5.2514e-11  -1.06972e-13       3.30303       1.65151      -1.65151       3.46012
      0.411659      0.556516      0.123032      0.118654      0.149984     0.0292157   4.55261e-11   3.55401e-14       3.40766       1.70383      -1.70383       3.52889
      0.411476      0.555873      0.123642      0.119766       0.15016     0.0296313   6.11772e-12   9.90287e-14       3.39908       1.69954      -1.69954       3.54009
      0.414676      0.559137      0.126678      0.123414      0.153577     0.0312782   2.13509e-11   2.38205e-13       3.48156       1.74078      -1.74078       3.61611
      0.413735      0.557634      0.126651      0.123921      0.153329     0.0313969   6.17232e-11   2.08321e-13       3.45584       1.72792      -1.72792       3.60683
      0.416799      0.560709      0.129527      0.127556      0.157068     0.0330478    4.8293e-11   1.07289e-13       3.53031       1.76516      -1.76516       3.67922
       0.41515      0.558553      0.128827      0.126969      0.155845     0.0327177   4.14835e-11   5.10138e-14       3.49057       1.74529      -1.74529       3.65184
      0.416462      0.559908      0.129943      0.128448      0.157341     0.0333842   3.67796e-11   1.11464e-13       3.52249       1.76125      -1.76125       3.67823
      0.415905      0.559237      0.129518      0.128188      0.156562     0.0332069   2.35065e-11   2.11964e-13       3.50679       1.75339      -1.75339       3.66588
      0.417253       0.56062      0.130757      0.129646      0.158101     0.0339055   1.66967e-11   1.43043e-13       3.53908       1.76954      -1.76954       3.69433
      0.416601      0.559935      0.130072      0.129101      0.157175     0.0335859   1.26772e-11    3.2572e-14       3.52089       1.76044      -1.76044       3.68138
      0.417893      0.561228      0.131364      0.130522      0.158675     0.0342925   2.80558e-12  -6.39743e-15       3.55197       1.77599      -1.77599       3.70776
      0.417158      0.560454      0.130623      0.129886      0.157678     0.0339328   1.78419e-12  -1.44075e-13       3.53247       1.76623      -1.76623       3.69341
       0.41838      0.561672      0.131902      0.131189      0.159042     0.0346086   6.17651e-12  -2.71034e-13       3.56258       1.78129      -1.78129       3.71742
      0.417538      0.560781      0.131075       0.13046      0.157973     0.0342004   4.75585e-12  -2.29478e-13       3.54073       1.77036      -1.77036       3.70041
      0.417984       0.56122      0.131574      0.130926      0.158483     0.0344532   1.32358e-12  -2.25123e-13       3.55306       1.77653      -1.77653       3.70762
      0.418643      0.561914      0.132217      0.131508      0.159131     0.0347758   9.89699e-13  -1.92998e-13        3.5688        1.7844       -1.7844       3.72142
      0.418218      0.561455      0.131814      0.131169      0.158598     0.0345803   4.58292e-12  -2.18899e-13       3.55748       1.77874      -1.77874       3.71231
