                     %Lz                     obs                       s                guesserr                   error     directory
               7.1055439               1.5799898                       0                       0           4.3908957e-14  ./initial-2/
               7.1155439               1.5832834                       0                       0           1.6035156e-14  ./initial-1/
               7.1255439               1.5866486                       0                       0           4.8491501e-14  ./initial-0/
               7.2995033               1.6632864              0.05677607           1.2909597e-05           7.4219029e-15   search-0/
                7.366204               1.7129781             0.089531268           1.6999266e-05           4.9234117e-15   search-1/
               7.4040027               1.7595427              0.11941731            1.539407e-05           4.2093098e-16   search-2/
               7.4203055               1.7946533              0.14171113           1.1634165e-05           2.8666652e-16   search-3/
               7.4238259               1.8062782               0.1490701           1.1988872e-05           4.9288125e-15   search-4/
               7.4241095               1.9252262              0.22419753           1.0350491e-05           1.6233439e-15   search-5/
               7.4038538               2.0146908              0.28077491           1.9673681e-05            1.482463e-14   search-6/
               7.3867991               2.1007086              0.33515653             1.91207e-05           5.3413131e-16   search-7/
               7.3847202               2.1188958              0.34664725           2.8522646e-06           9.3113289e-16   search-10/
               7.3831984               2.1412582              0.36077294           1.2576155e-06           8.4593477e-16   search-12/
               7.3835751               2.1788733              0.38453064           4.8221097e-06           3.3006261e-15   search-13/
               7.3888319               2.2204754              0.41081684           8.2895966e-06           4.0332552e-16   search-14/
               7.3991732               2.2606551              0.43623586           1.0795925e-05           9.7925109e-15   search-15/
               7.4146842               2.3008424               0.4617116           1.3175641e-05           1.9269836e-14   search-16/
               7.4353476               2.3435271               0.4888271           1.8034877e-05           2.2615507e-16   search-17/
               7.4540178               2.3830757              0.51394339           1.9586542e-05           3.2113091e-15   search-18/
               7.4648161               2.4218989                0.538511           1.7470109e-05           1.4439476e-14   search-19/
