                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               2.4099839                       0                       0           1.8110405e-15  ./initial-2/
                     400               2.4104596                       0                       0           2.2484971e-15  ./initial-1/
                  399.98               2.4109387                       0                       0           3.1433426e-15  ./initial-0/
               398.52372               2.4677557             0.024055488           1.3081826e-05           2.0852602e-15   search-0/
                398.6175               2.5378667             0.053142584           1.7771197e-05           3.2849017e-15   search-1/
               399.50962               2.5919009             0.075669838           1.8691118e-05           9.7830733e-15   search-2/
               400.83649               2.6476855             0.099049056           1.7387705e-05           4.2477455e-16   search-3/
               402.57181               2.7051106              0.12326418            1.866446e-05           5.8555829e-14   search-4/
               404.67448               2.7614195              0.14720853           1.9161881e-05           2.2119848e-14   search-5/
               407.16173               2.8183012               0.1716119            1.957872e-05           3.8915385e-14   search-6/
               409.62288               2.8695512               0.1937458           1.6611585e-05           8.7753909e-14   search-7/
               412.27922                 2.92105              0.21611881           1.6405923e-05           3.0051774e-16   search-8/
               414.79099               2.9665204              0.23600033           1.6235779e-05           2.7526461e-16   search-9/
               417.12826               3.0052203              0.25308555           1.6473763e-05           1.9462702e-16   search-10/
               419.63079               3.0389362              0.26840832           1.7122782e-05           4.8087854e-16   search-11/
               422.51758               3.0678538              0.28240852           1.2428243e-05           6.9559722e-16   search-12/
               426.59583               3.0982603              0.29862809           1.1862483e-05           2.3638597e-16   search-13/
                431.4618               3.1266872              0.31557102           1.4663177e-05           5.6043194e-14   search-14/
               436.94682               3.1537326              0.33328889           1.6096534e-05           5.4202107e-14   search-15/
                442.8372               3.1798554              0.35157277             1.44337e-05           4.7585042e-14   search-16/
               448.96133               3.2055331              0.37022443           1.1820622e-05           7.7612445e-14   search-17/
               456.15149               3.2350047              0.39196387           1.2013846e-05             8.26783e-14   search-18/
               463.39781               3.2645377              0.41383383           1.0106869e-05           4.0182852e-14   search-19/
               467.79798               3.2820596              0.42701903           3.3187276e-06           2.0768771e-14   search-21/
               469.43452               3.2876593              0.43172389           6.2793342e-07            4.586046e-14   search-24/
               469.76861               3.2876934              0.43255923           2.2357307e-07           5.4364018e-16   search-28/
