      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.309868      0.432396     0.0483665     0.0522562     0.0949544    0.00507003             0             0       1.40998      0.704992     -0.704992       1.40998
     400      0.309908      0.432451     0.0483841     0.0522654     0.0949669     0.0050727             0             0       1.41046       0.70523      -0.70523       1.41046
  399.98       0.30995      0.432507     0.0484019     0.0522747     0.0949794    0.00507538             0             0       1.41094      0.705469     -0.705469       1.41094
 398.524       0.31477      0.439059     0.0504374      0.053319     0.0964472    0.00538684             0             0       1.46776      0.733878     -0.733878       1.46776
 398.617      0.320505      0.446861     0.0528157     0.0545261      0.098236     0.0057626             0             0       1.53787      0.768933     -0.768933       1.53787
  399.51      0.324733      0.452597     0.0546035     0.0554769     0.0996715    0.00605923             0             0        1.5919       0.79595      -0.79595        1.5919
 400.836      0.328915      0.458247     0.0564406     0.0565227       0.10125    0.00638036             0             0       1.64769      0.823843     -0.823843       1.64769
 402.572      0.333023      0.463768     0.0583279     0.0576674      0.102973    0.00672767             0             0       1.70511      0.852555     -0.852555       1.70511
 404.674      0.336846      0.468879     0.0601691     0.0588401      0.104736    0.00708248             0             0       1.76142       0.88071      -0.88071       1.76142
 407.162      0.340496      0.473732     0.0620172      0.060063      0.106574    0.00745369             0             0        1.8183      0.909151     -0.909151        1.8183
 409.623      0.343619      0.477862     0.0636633     0.0611836      0.108243    0.00779645             0             0       1.86955      0.934776     -0.934776       1.86955
 412.279      0.346639      0.481847     0.0652655      0.062293       0.10986       0.00814             0             0       1.92105      0.960525     -0.960525       1.92105
 414.791       0.34925      0.485301     0.0665973     0.0632293      0.111163    0.00843314             0             0       1.96652       0.98326      -0.98326       1.96652
 417.128      0.351462      0.488246     0.0676323     0.0639718       0.11212    0.00866651             0             0       2.00522       1.00261      -1.00261       2.00522
 419.631      0.353412      0.490875     0.0683994     0.0645233      0.112769    0.00884172             0             0       2.03894       1.01947      -1.01947       2.03894
 422.518      0.355124      0.493227     0.0688975      0.064861      0.113134    0.00895382             0             0       2.06785       1.03393      -1.03393       2.06785
 426.596      0.356974      0.495821     0.0692244     0.0650339      0.113311    0.00902143             0             0       2.09826       1.04913      -1.04913       2.09826
 431.462       0.35874       0.49835      0.069346     0.0650164      0.113307      0.009036             0             0       2.12669       1.06334      -1.06334       2.12669
 436.947      0.360437      0.500817     0.0693225     0.0648575      0.113195     0.0090121             0             0       2.15373       1.07687      -1.07687       2.15373
 442.837      0.362073      0.503219     0.0692126     0.0646083      0.113038    0.00896462             0             0       2.17986       1.08993      -1.08993       2.17986
 448.961      0.363661      0.505561     0.0690648      0.064312      0.112884    0.00890599             0             0       2.20553       1.10277      -1.10277       2.20553
 456.151      0.365443      0.508195     0.0688887     0.0639504      0.112746    0.00883531             0             0         2.235        1.1175       -1.1175         2.235
 463.398      0.367187      0.510771     0.0687231     0.0635827      0.112654    0.00876563             0             0       2.26454       1.13227      -1.13227       2.26454
 467.798      0.368232      0.512319     0.0686104     0.0633336      0.112595    0.00871854             0             0       2.28206       1.14103      -1.14103       2.28206
 469.435      0.368637      0.512932     0.0685262     0.0631809      0.112528    0.00868766             0             0       2.28766       1.14383      -1.14383       2.28766
 469.769      0.368751      0.513118     0.0684565     0.0630744      0.112461    0.00866466             0             0       2.28769       1.14385      -1.14385       2.28769
