            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.344706      0.460765     0.0932182       0.12904      0.157405     0.0253409             0             0       1.69451      0.847256     -0.847256       1.77371
      0.325167      0.433048     0.0860727      0.128561      0.140973     0.0239363  -4.04835e-11  -1.68877e-11       1.61013      0.805064     -0.805064       1.63669
      0.299304      0.394358     0.0876469      0.126352      0.134536     0.0236469  -4.94056e-11  -1.43878e-12       1.47467      0.737333     -0.737333       1.48997
      0.292058       0.39026     0.0824681      0.107198      0.118303     0.0182924  -5.42229e-11  -1.61356e-12       1.33283      0.666413     -0.666413       1.39884
      0.264736       0.35303     0.0743356      0.100073      0.107496     0.0155404   5.39777e-11  -5.47588e-13        1.1484      0.574198     -0.574198       1.22031
      0.244327      0.326483     0.0654303      0.092297      0.100445     0.0127999   2.39776e-12   3.73052e-13       1.01041      0.505203     -0.505203       1.02579
      0.228552      0.306001     0.0586205     0.0860174     0.0972293     0.0108354  -1.61078e-10   1.58981e-14      0.916264      0.458132     -0.458132      0.923823
      0.213635      0.286415     0.0531694     0.0801172     0.0951199    0.00924575   2.24896e-10   1.58776e-12      0.816353      0.408176     -0.408176      0.843037
      0.230199      0.308146     0.0603223     0.0859686       0.10303     0.0110294   3.61995e-11  -6.83528e-14      0.977364      0.488682     -0.488682       1.01976
      0.225012      0.301462     0.0581682      0.083656      0.100428     0.0103819   8.32161e-12   3.35722e-14      0.943794      0.471897     -0.471897      0.947541
      0.226451       0.30335     0.0586198      0.084276      0.100513     0.0105387   7.42399e-12   5.10088e-14      0.951879       0.47594      -0.47594      0.952518
      0.226599       0.30355     0.0586704     0.0843193      0.100585      0.010552   4.36534e-13   3.39268e-15      0.953834      0.476917     -0.476917      0.953838
      0.226596      0.303545     0.0586694     0.0843179      0.100584     0.0105516  -6.02877e-15             0      0.953817      0.476908     -0.476908      0.953816
      0.226596      0.303545     0.0586694     0.0843179      0.100584     0.0105516             0             0      0.953817      0.476908     -0.476908      0.953816
