physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,1,300.02,2.1228778
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,2,300.0,2.1226533
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,3,299.98,2.1224286
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,4,292.6572,2.0274484
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,5,289.73713,1.9766469
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,6,287.65759,1.9276719
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,7,286.19883,1.8611577
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,8,286.15215,1.8537066
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,9,286.13741,1.8493863
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,10,286.13502,1.8413204
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,11,286.2284,1.8256891
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,12,286.80315,1.7954284
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,13,287.45403,1.7753497
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,14,288.19178,1.7514665
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,15,288.20603,1.7496283
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,16,288.20673,1.7493736
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,17,288.20697,1.7492355
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,18,288.2071,1.749092
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,19,288.20702,1.7488143
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,20,288.20554,1.7482752
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,21,288.19737,1.7472465
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,22,288.15993,1.7453614
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,23,287.99805,1.7422102
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,24,287.30715,1.7381279
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,25,284.42211,1.7378308
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,26,280.51513,1.7449574
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,27,276.75661,1.7547478
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,28,270.73058,1.7743356
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,29,264.95037,1.7970914
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,30,259.40042,1.8229177
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,31,255.0482,1.8468201
re300_lx10_lz6_024,re300_lx10_lz6,D,minus,32,251.5061,1.8701524
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,1,299.98,2.1224286
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,2,300.0,2.1226533
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,3,300.02,2.1228778
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,4,308.91451,2.2128634
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,5,314.70471,2.2649441
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,6,320.81322,2.3176971
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,7,328.03954,2.3802658
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,8,335.25367,2.446482
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,9,340.74758,2.5023637
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,10,344.66013,2.5459266
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,11,347.75045,2.5811096
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,12,350.79647,2.6141341
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,13,354.63874,2.6517468
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,14,358.75949,2.6873373
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,15,363.19053,2.7212614
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,16,367.91593,2.7535604
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,17,373.57089,2.7879578
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,18,379.53578,2.8198417
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,19,386.91078,2.8528673
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,20,394.72847,2.876871
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,21,400.1553,2.8789045
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,22,403.47502,2.8651289
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,23,405.41668,2.8484724
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,24,406.74754,2.8348293
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,25,408.80259,2.8145875
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,26,411.53637,2.7926988
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,27,415.22372,2.771132
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,28,419.4687,2.7537811
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,29,424.84655,2.7393636
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,30,430.65422,2.7308466
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,31,436.72727,2.7293829
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,32,438.59934,2.7315179
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,33,439.06564,2.7327275
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,34,439.27288,2.7336246
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,35,439.37136,2.7343722
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,36,439.39309,2.7346677
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,37,439.40205,2.7348566
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,38,439.40799,2.7350988
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,39,439.40288,2.7355415
re300_lx10_lz6_024,re300_lx10_lz6,D,plus,40,439.33154,2.7364245
