            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.349089      0.466418     0.0933908      0.132132      0.206184     0.0261806             0             0       2.15479        1.0774       -1.0774       2.34467
      0.338725      0.452795     0.0896604      0.128091      0.195338     0.0244463  -3.45186e-11    4.9885e-13        2.1018        1.0509       -1.0509       2.14452
      0.325745      0.432749     0.0902177      0.129646      0.190453     0.0249474  -1.53624e-10   6.89139e-13       1.94159      0.970794     -0.970794        2.0249
      0.318769      0.418269     0.0962798      0.137872       0.19433     0.0282784  -6.10807e-11   2.42589e-12       1.81439      0.907194     -0.907194       1.99539
      0.302417      0.393852     0.0977787      0.135025       0.19313     0.0277924  -1.66892e-10   3.77889e-13       1.71281      0.856407     -0.856407       1.94872
      0.298722      0.389169     0.0957283      0.133616      0.193433     0.0270172  -9.75212e-11   2.73316e-12       1.59665      0.798325     -0.798325       1.86896
      0.299381      0.392309     0.0924849      0.129608      0.189378     0.0253517  -8.08559e-11   1.06856e-12       1.62253      0.811266     -0.811266       1.75919
      0.289844      0.380481      0.088915      0.123884      0.184455     0.0232531  -2.75897e-12   3.53695e-13       1.56154      0.780769     -0.780769       1.65421
      0.279591      0.367547     0.0859203      0.117769      0.177842     0.0212519  -4.89706e-11  -2.85017e-13       1.48444      0.742219     -0.742219       1.54838
      0.280059      0.368317     0.0851014      0.118177      0.177133     0.0212081  -1.76139e-11   6.20003e-15        1.4975      0.748748     -0.748748        1.5263
      0.278499       0.36622     0.0849274      0.117447      0.176524     0.0210064  -6.87707e-12   6.66348e-14       1.48734      0.743668     -0.743668       1.51371
      0.275743      0.362685     0.0842467      0.115891       0.17485     0.0205282  -3.05753e-12   4.93594e-14       1.46826      0.734131     -0.734131       1.49031
       0.27258      0.358704     0.0832685      0.114006      0.172719      0.019931   9.00905e-12  -2.98138e-14       1.44546      0.722732     -0.722732       1.46227
      0.273592      0.360032     0.0834229      0.114553      0.173242     0.0200818   1.32177e-11  -1.22665e-13       1.45336      0.726678     -0.726678       1.46788
      0.272211      0.358282      0.083035       0.11374       0.17235     0.0198317   1.18117e-11  -4.96683e-14       1.44296      0.721482     -0.721482       1.45628
      0.270796      0.356514     0.0825849      0.112865      0.171377     0.0195587   1.02438e-11  -3.33875e-14       1.43218      0.716088     -0.716088       1.44403
      0.271541      0.357483      0.082727      0.113272      0.171796     0.0196743   1.76497e-11  -3.24578e-14       1.43775      0.718876     -0.718876        1.4488
      0.270637      0.356342     0.0824669      0.112731      0.171201     0.0195091   2.18913e-11   4.33397e-15       1.43082      0.715411     -0.715411       1.44131
      0.271401      0.357333     0.0826249      0.113153      0.171637     0.0196305   1.61823e-11   4.96007e-15       1.43654       0.71827      -0.71827       1.44647
      0.270523      0.356216      0.082389      0.112638      0.171075     0.0194753    1.1869e-11  -1.08425e-15       1.42978      0.714892     -0.714892       1.43945
      0.269622       0.35508     0.0821262      0.112098      0.170479     0.0193106   1.01994e-11  -3.26966e-14       1.42284      0.711422     -0.711422       1.43199
