physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,1,300.02,1.3323996
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,2,300.0,1.3324238
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,3,299.98,1.3324479
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,4,275.13463,1.3686755
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,5,262.99153,1.3924108
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,6,251.15946,1.421226
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,7,239.85061,1.4561481
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,8,229.31804,1.4980822
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,9,219.88092,1.5471783
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,10,211.84823,1.6021488
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,11,205.37471,1.6602614
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,12,200.36708,1.7185738
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,13,196.55977,1.77523
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,14,193.66394,1.8295489
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,15,191.44669,1.8814718
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,16,189.4309,1.941413
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,17,187.80883,2.0052711
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,18,186.60687,2.0708825
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,19,185.78844,2.1374701
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,20,185.33296,2.1999547
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,21,185.2225,2.3415601
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,22,185.80736,2.44464
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,23,186.95288,2.5551865
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,24,188.6345,2.6697139
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,25,190.81871,2.7867273
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,26,193.47204,2.9052405
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,27,196.56631,3.0246049
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,28,200.07986,3.144389
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,29,204.42373,3.276667
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,30,209.24634,3.4088523
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,31,214.54056,3.5407577
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,32,220.27057,3.6715139
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,33,226.46721,3.8017763
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,34,233.13886,3.9315194
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,35,240.29674,4.0606992
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,36,247.9556,4.1892545
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,37,256.13491,4.3171064
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,38,264.86061,4.444153
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,39,274.16781,4.5702598
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,40,284.10491,4.6952389
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,41,294.74064,4.8188093
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,42,306.17739,4.9405087
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,43,318.44736,5.0582876
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,44,331.72444,5.1698571
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,45,343.36607,5.2516831
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,46,353.04381,5.304545
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,47,359.84912,5.3296407
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,48,365.84329,5.3385881
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,49,369.98524,5.3329898
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,50,373.61178,5.3151053
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,51,375.50639,5.2990342
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,52,376.78869,5.2852465
re300_lx10_lz6_007,re300_lx10_lz6,C,minus,53,378.65608,5.261696
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,1,299.98,1.3324479
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,2,300.0,1.3324238
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,3,300.02,1.3323996
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,4,325.88075,1.3059411
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,5,341.26317,1.2937341
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,6,356.76062,1.2833573
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,7,374.92979,1.2731026
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,8,393.16206,1.2644349
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,9,414.52793,1.2558842
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,10,435.93186,1.2486769
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,11,461.2381,1.2415153
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,12,486.56735,1.2354964
re300_lx10_lz6_007,re300_lx10_lz6,C,plus,13,516.544,1.2295185
