Lx,Lz,alpha,gamma,id,norm,shear,dissipation,residual
13.75,9.333333333333334,0.4569589314312426,0.6731984257692414,1,0.2596296706943729,1.4240806441701812,1.5362574493289007,2.159260171889248e-9
12.5,8.333333333333334,0.5026548245743669,0.7539822368615503,1,0.25491190894553906,1.4400297007580716,1.5864946251845793,6.9263684696826926e-15
11.25,7.333333333333333,0.5585053606381855,0.85679799643358,1,0.2521413721889325,1.4570067976973597,1.649867367180569,7.737297051886037e-12
10.0,6.333333333333333,0.6283185307179586,0.9920818906073031,1,0.2502191290340612,1.473690377386062,1.727591315710838,5.86150930463062e-13
7.5,4.333333333333333,0.8377580409572781,1.4499658401183662,1,0.16721691519181608,1.221073525328474,1.4331380622209902,4.095623924314009e-14
7.5,4.333333333333333,0.8377580409572781,1.4499658401183662,2,0.4378756221674929,3.3193386161464185,3.2775972551090216,5.530426979343357e-9
8.75,5.333333333333333,0.7180783208205241,1.1780972450961724,1,0.24216251696219354,1.4654179531657103,1.781406895434985,3.510787156405043e-14
6.25,3.3333333333333335,1.0053096491487339,1.8849555921538759,1,0.10488780454927434,1.1269705624429938,1.2194901794943236,1.8978411544553868e-9
6.25,3.3333333333333335,1.0053096491487339,1.8849555921538759,2,0.38636213217094917,3.216832256197116,3.1172552264805495,7.230346776845465e-9
13.75,9.666666666666666,0.4569589314312426,0.6499846869496124,1,0.2712562962968112,1.4543478242596746,1.5636486601011037,8.939085403435302e-11
12.5,8.666666666666666,0.5026548245743669,0.7249829200591831,1,0.2665106385923644,1.4750196178066286,1.6170485678438715,3.5103167631861206e-9
12.5,8.666666666666666,0.5026548245743669,0.7249829200591831,2,0.8449046250130421,3.7051976843020675,3.7401288012434573,1.0232079614800716e-9
11.25,7.666666666666667,0.5585053606381855,0.8195459096321199,1,0.26434442489749843,1.5001474725593007,1.6870296727501257,2.9700779935539822e-8
10.0,6.666666666666667,0.6283185307179586,0.9424777960769379,1,0.2649983100810245,1.5348903411945494,1.7840895194529138,3.291676056924062e-9
10.0,6.666666666666667,0.6283185307179586,0.9424777960769379,2,0.7032719631145156,3.9146276803842373,3.8583937915649824,1.123778797534727e-10
8.75,5.666666666666667,0.7180783208205241,1.1087974071493387,1,0.2667363892634027,1.581108412550194,1.9091938697005384,7.86364307347566e-9
7.5,4.666666666666667,0.8377580409572781,1.3463968515384828,1,0.25615762052756247,1.5797675902050883,1.9670239062180694,1.3899909265826866e-11
6.25,3.6666666666666665,1.0053096491487339,1.71359599286716,1,0.14551059131946364,1.1998833277968184,1.385141998596605,2.0529046942322214e-8
6.25,3.6666666666666665,1.0053096491487339,1.71359599286716,2,0.385508995245432,3.117116136746054,3.0839396748416372,8.72034136315635e-13
13.75,10.0,0.4569589314312426,0.6283185307179586,1,0.28239259797550126,1.4818956766301075,1.5880157589216752,1.994010950528873e-12
12.5,9.0,0.5026548245743669,0.6981317007977318,1,0.277287527831727,1.5057476426750829,1.6426702269895141,5.244872454746458e-9
5.0,2.3333333333333335,1.2566370614359172,2.6927937030769655,1,0.10753952918183218,1.2925868270066219,1.3375342500423244,2.027982284508106e-11
5.0,2.3333333333333335,1.2566370614359172,2.6927937030769655,2,0.2986908637248711,2.8897397027014886,2.6405947855283145,1.3528400318545023e-9
11.25,8.0,0.5585053606381855,0.7853981633974483,1,0.27503375252172746,1.5358757930531637,1.7150047138974158,3.4514578390513116e-13
10.0,7.0,0.6283185307179586,0.8975979010256552,1,0.2764869155552237,1.5806678866852575,1.8196346821586717,1.409584763522243e-10
8.75,6.0,0.7180783208205241,1.0471975511965976,1,0.28225865205637424,1.6565074849362256,1.9770348853270625,9.10176494411209e-12
8.75,6.0,0.7180783208205241,1.0471975511965976,2,0.6327915996971828,3.8565140370575657,3.830241979320974,2.914363384833937e-14
7.5,5.0,0.8377580409572781,1.2566370614359172,1,0.28496904162534065,1.7420821928219552,2.139226873639079,9.89685350404939e-11
7.5,5.0,0.8377580409572781,1.2566370614359172,2,0.5558164120603302,3.8250569557465393,3.7530472387135023,5.2885055895145287e-11
12.5,9.333333333333334,0.5026548245743669,0.6731984257692414,1,0.2875653104633072,1.5334167480427054,1.6650124178641623,3.4819304225946617e-13
6.25,4.0,1.0053096491487339,1.5707963267948966,1,0.26334212550869424,1.7079835268744774,2.126520617747911,6.806484100540306e-15
6.25,4.0,1.0053096491487339,1.5707963267948966,2,0.40482123047720253,3.163137545996913,3.1613240082850327,5.585628550365751e-12
11.25,8.333333333333334,0.5585053606381855,0.7539822368615503,1,0.2848552290846245,1.5666628433743288,1.737388174082274,8.672602952229358e-11
