                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.5754719                       0                       0           2.1287395e-16  ./initial-2/
                     300               1.5755003                       0                       0           8.1784114e-16  ./initial-1/
                  299.98               1.5755287                       0                       0           1.3765516e-16  ./initial-0/
               275.96962               1.6202928             0.084997353           1.4172257e-05           5.0542034e-15   search-0/
               265.10101               1.6510309              0.12614541           1.8530319e-05           7.1702822e-14   search-1/
               256.14374               1.6848478              0.16291748           1.7159007e-05           3.9172631e-14   search-2/
               247.89953               1.7265237              0.20106094           1.5944514e-05           1.4303904e-14   search-3/
               240.72161               1.7757539              0.24041661           1.7860263e-05           7.2615275e-15   search-4/
               234.89275               1.8291749               0.2794962           1.7826166e-05           3.8667069e-16   search-5/
               230.35804               1.8802678              0.31527564           1.4964922e-05           3.8103721e-16   search-6/
               226.58989               1.9234489              0.34542452           1.1329597e-05           2.6527068e-16   search-7/
               222.30278               1.9613992               0.3734323           1.1967211e-05           2.7757185e-16   search-8/
               217.25809               1.9886312              0.39754715           1.3537413e-05           1.9602636e-16   search-9/
                 210.961               2.0078326               0.4218191           1.5082155e-05           8.4553215e-15   search-10/
               203.44042               2.0212712               0.4482991           1.3760175e-05           2.2226343e-14   search-11/
               195.24091               2.0310508              0.47632682           1.0690386e-05           9.2110338e-14   search-12/
               185.73688               2.0403286              0.50854957            1.241408e-05           7.8737109e-14   search-13/
               177.33511               2.0490943              0.53710277           1.6499424e-05           4.2318032e-14   search-14/
               170.50553               2.0584094              0.56062331           1.8158852e-05           3.3092608e-14   search-15/
               164.93539               2.0695106              0.58048249           1.7896007e-05           3.7580214e-14   search-16/
               160.47589               2.0838824              0.59792322           1.7861689e-05           4.8299435e-14   search-17/
               157.15892                2.104917               0.6152581           1.8215382e-05           1.4789358e-15   search-18/
               156.14573               2.1203717               0.6256326            5.940326e-06           2.0927038e-15   search-20/
               155.98243               2.1259137              0.62919211           9.3295104e-07           2.9786252e-15   search-23/
               155.93833               2.1403851              0.63837856           2.0591609e-06           2.4161928e-16   search-24/
               156.68326               2.1622735              0.65249173           7.5427821e-06            5.068696e-16   search-25/
               158.41271               2.1874011              0.66945058           1.4615681e-05           5.1921062e-16   search-26/
               161.05288                2.214548              0.68879855           1.7215975e-05           4.4889636e-16   search-27/
               164.40404               2.2423809              0.70970003           1.4776391e-05           3.9574851e-14   search-28/
               168.27346               2.2701247              0.73152789           1.1049871e-05           4.8558779e-14   search-29/
               173.45516               2.3031375              0.75868297           1.1311163e-05           5.7476545e-14   search-30/
               179.85238               2.3399116              0.79029827           1.2158066e-05           2.2393951e-14   search-31/
               186.64166               2.3758695              0.82243947           1.0547444e-05           3.7571418e-14   search-32/
               195.10493               2.4178268               0.8612347            1.153788e-05           1.2561458e-14   search-33/
               203.86181               2.4590788              0.90044702           1.0444895e-05           7.7364022e-15   search-34/
               214.19745               2.5060843              0.94602214            1.197671e-05           2.0484806e-14   search-35/
               224.70274               2.5529086              0.99195174           1.2521016e-05           2.1076669e-14   search-36/
               235.29764               2.5997007               1.0380963           1.5868293e-05           4.6600991e-14   search-37/
               244.08875               2.6380642               1.0761967           1.7714645e-05           9.6742883e-15   search-38/
               251.78073               2.6708256               1.1092089           1.6661885e-05           2.2511412e-14   search-39/
               259.54222               2.7027701                1.142079           1.3864283e-05           7.3307915e-14   search-40/
                267.4061               2.7339952               1.1749412           1.0572112e-05           1.9814309e-14   search-41/
               275.37426               2.7647155               1.2078906           1.0518483e-05           1.4073509e-14   search-42/
               283.42593               2.7951179               1.2409466           1.1055629e-05           1.3428935e-14   search-43/
               291.53541               2.8253218               1.2740862           1.0213534e-05           4.9361228e-15   search-44/
               301.13403               2.8607217                1.313183           1.1650156e-05           1.0477302e-14   search-45/
               310.76662               2.8959575               1.3523129           1.0600476e-05           5.5424163e-15   search-46/
               322.10864                2.937074               1.3982523           1.1684227e-05           1.1065032e-14   search-47/
               333.48646               2.9778202               1.4441571           1.0180093e-05           9.6322774e-15   search-48/
               347.10532               3.0257291               1.4987968           1.1482982e-05           9.4830036e-15   search-49/
