      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.333685      0.470177     0.0122819     0.0383916     0.0391357    0.00162476  -3.31422e-15             0      0.575472      0.287736     -0.287736      0.575472
     300       0.33369      0.470184     0.0122831     0.0383952     0.0391387    0.00162507             0             0        0.5755       0.28775      -0.28775        0.5755
  299.98      0.333696      0.470192     0.0122842     0.0383988     0.0391417    0.00162537  -3.10879e-15             0      0.575529      0.287764     -0.287764      0.575529
  275.97      0.341991      0.481488      0.013919     0.0434861     0.0433338    0.00208478  -3.15356e-15             0      0.620293      0.310146     -0.310146      0.620293
 265.101      0.347393      0.488851     0.0149222     0.0465428     0.0458194    0.00238891  -3.01741e-15             0      0.651031      0.325515     -0.325515      0.651031
 256.144       0.35304      0.496543     0.0159544     0.0496412     0.0483269    0.00271879  -2.94798e-15             0      0.684848      0.342424     -0.342424      0.684848
   247.9      0.359569      0.505426     0.0171552     0.0531945     0.0512013    0.00312396  -3.27801e-15             0      0.726524      0.363262     -0.363262      0.726524
 240.722      0.366687      0.515083     0.0185059     0.0571413     0.0544098    0.00360759  -2.90997e-15             0      0.775754      0.387877     -0.387877      0.775754
 234.893      0.373709      0.524565     0.0199244     0.0612513     0.0577907    0.00414871   -3.0665e-15             0      0.829175      0.414587     -0.414587      0.829175
 230.358      0.379763      0.532674     0.0212783     0.0651666     0.0610714    0.00469945  -2.71259e-15             0      0.880268      0.440134     -0.440134      0.880268
  226.59      0.384365       0.53875     0.0224828     0.0686728     0.0640751    0.00522143  -3.01924e-15             0      0.923449      0.461724     -0.461724      0.923449
 222.303      0.387953      0.543347     0.0237073     0.0722973     0.0672482    0.00578894  -2.68326e-15             0      0.961399        0.4807       -0.4807      0.961399
 217.258      0.390133      0.545929     0.0248715     0.0758347     0.0703918    0.00636949  -2.90207e-15             0      0.988631      0.494316     -0.494316      0.988631
 210.961      0.391275      0.546959     0.0261015     0.0796719     0.0738194     0.0070289  -2.81393e-15             0       1.00783      0.503916     -0.503916       1.00783
  203.44      0.391633      0.546749     0.0274761     0.0840464     0.0777179    0.00781873  -2.68654e-15             0       1.02127      0.510636     -0.510636       1.02127
 195.241      0.391437      0.545607     0.0290103     0.0889813     0.0820858    0.00875927  -2.93283e-15             0       1.03105      0.515525     -0.515525       1.03105
