                     %Lx                     obs                       s                guesserr                   error     directory
               13.825875               2.3735138                       0                       0           4.9836874e-14  ./initial-2/
               13.815875               2.3902899                       0                       0           1.2970401e-14  ./initial-1/
               13.805875               2.4137724                       0                       0           4.3797854e-16  ./initial-0/
               13.802048               2.4270307             0.015404392           1.7031813e-05           7.0155973e-16   search-0/
               13.800624               2.4358245             0.019084793            4.152174e-06           1.9707846e-14   search-2/
               13.800471               2.4383819             0.020154741           2.9669279e-07           2.5494105e-14   search-6/
               13.800518               2.4419434             0.021644734            5.598433e-07           4.5369244e-14   search-7/
               13.801518               2.4482164             0.024270103           8.9067987e-07           1.9182885e-16   search-8/
               13.807034               2.4590503              0.02882012           4.7686185e-06           8.2555274e-16   search-9/
               13.819913               2.4704221             0.033668107           8.2604423e-06           5.9438513e-16   search-10/
               13.842679                2.482172             0.038852601           8.8668084e-06             7.56091e-14   search-11/
               13.877664               2.4945566             0.044619491           9.1414912e-06           5.9831073e-15   search-12/
               13.922826               2.5068957             0.050729627            1.057927e-05           1.8479538e-14   search-13/
               13.976316               2.5191631             0.057158381           1.1847389e-05           3.0981433e-14   search-14/
               14.035932               2.5312388             0.063802289           1.1543285e-05            1.511208e-14   search-15/
               14.099953                 2.54304             0.070573458           1.0443309e-05           6.7557962e-15   search-16/
               14.177261               2.5561981             0.078422885           1.2046132e-05           1.5016616e-14   search-17/
               14.257889               2.5690611             0.086361149           1.2377443e-05           6.5799016e-15   search-18/
               14.340974               2.5817803             0.094391156           1.2246887e-05           7.8968828e-15   search-19/
