                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3112307                       0                       0           5.2625876e-16  ./initial-2/
                     300               1.3112769                       0                       0           1.6440626e-15  ./initial-1/
                   299.9                1.311323                       0                       0           4.6868434e-16  ./initial-0/
               270.12338               1.3278737               0.1003899           9.9061653e-06           7.6461747e-15   search-0/
               252.71419                1.340871              0.15926095           1.7959096e-05            3.132121e-14   search-1/
                238.3405               1.3541448              0.20823095           1.7897125e-05           1.2329688e-14   search-2/
               224.06451               1.3702354              0.25737424           1.8201049e-05           2.4619201e-14   search-3/
               212.14119               1.3864173              0.29899042           1.7356577e-05           1.7350081e-14   search-4/
                201.6702                1.403104              0.33614119           1.6316443e-05           3.4890149e-15   search-5/
               191.36236               1.4221895               0.3734563           1.8225022e-05           1.2218219e-14   search-6/
               182.69505               1.4406242              0.40558627           1.7043117e-05           2.4954668e-15   search-7/
               174.22039               1.4611848              0.43789502           1.9056616e-05           5.8488295e-15   search-8/
               167.22603                1.480553              0.46549458           1.7284295e-05           6.3365638e-15   search-9/
               160.45747               1.5021996              0.49345083           1.9459348e-05           2.1849662e-14   search-10/
               155.04084               1.5227121              0.51734031           1.7568121e-05           1.7045047e-14   search-11/
               149.96271               1.5464858              0.54214418           1.9717456e-05           2.1711308e-14   search-12/
               146.12106               1.5702365              0.56432636           1.7400228e-05           2.5211507e-14   search-13/
               142.94009                1.599036              0.58871484           1.7740546e-05           4.5391478e-14   search-14/
               140.85133               1.6342187               0.6164344           1.7930087e-05           9.7823125e-14   search-15/
               140.35219               1.6546425              0.63209849           1.7649366e-05           1.7414879e-14   search-16/
               140.41498               1.6891859              0.65844268           1.0797888e-05           2.6855302e-16   search-17/
               141.35665               1.7238208              0.68504167           1.7345868e-05           4.1625712e-16   search-18/
               142.83521               1.7561741              0.71020221           1.7624117e-05           1.2091308e-16   search-19/
               144.88525               1.7903471              0.73714409           1.6281545e-05           4.1446966e-14   search-20/
               147.41804               1.8255542              0.76528965           1.4751085e-05           1.2728856e-14   search-21/
               150.35054               1.8613218              0.79426516            1.313596e-05           7.4022205e-15   search-22/
               153.61278               1.8973401              0.82380741            1.128362e-05           5.5631908e-15   search-23/
                157.6576               1.9383968              0.85789743           1.2144523e-05           5.7210472e-15   search-24/
               162.00282               1.9794067              0.89236334            1.138335e-05            2.956549e-15   search-25/
               166.60526               2.0202828               0.9271067           1.0036954e-05            4.136515e-15   search-26/
               172.32958               2.0683312              0.96841963           1.1635587e-05           4.4588169e-15   search-27/
               178.32726               2.1160802               1.0099609           1.1374929e-05           3.6793515e-15   search-28/
                184.5673               2.1635065               1.0516835           1.0308956e-05           4.7455391e-15   search-29/
               192.10348               2.2182872               1.1004311           1.1833196e-05           4.3695008e-15   search-30/
                199.9042               2.2726081               1.1493416            1.168306e-05            7.430062e-15   search-31/
               207.94467               2.3264716                1.198389           1.0825296e-05           4.2805468e-15   search-32/
                217.3132               2.3869189               1.2540689           1.2214953e-05           3.4684864e-15   search-33/
               226.93779               2.4467849               1.3098686            1.232926e-05           4.7717742e-15   search-34/
               236.79852               2.5060581               1.3657583           1.1902792e-05           6.3331836e-15   search-35/
               246.88005               2.5647061                1.421702           1.1176459e-05           5.7887297e-15   search-36/
               257.17294               2.6226821               1.4776661           1.0565997e-05           3.1711031e-15   search-37/
               267.67357               2.6799324               1.5336245           1.0010449e-05           3.1706894e-15   search-38/
               279.90324               2.7442828               1.5974222           1.2127857e-05           7.1140623e-15   search-39/
               292.40776               2.8076366               1.6612318           1.2821764e-05           1.8014307e-14   search-40/
               305.18488               2.8700748               1.7251165           1.2777842e-05           1.5924123e-14   search-41/
               318.22005               2.9317213               1.7891332           1.2278379e-05           5.5894865e-15   search-42/
                331.4871               2.9926904               1.8533017           1.1751356e-05           8.1382036e-15   search-43/
               344.95536               3.0530678               1.9176104           1.1139929e-05           7.0844329e-15   search-44/
               358.59603               3.1129239               1.9820393           1.0540178e-05           4.3256085e-15   search-45/
               372.38406               3.1723314               2.0465752            1.009518e-05           8.4872665e-15   search-46/
               388.04297               3.2387367                2.119301           1.2335212e-05            9.751405e-15   search-47/
               403.83022               3.3048746               2.1921932           1.3645341e-05           1.4336546e-14   search-48/
               419.71007               3.3709924                2.265298           1.4340517e-05           1.1290914e-14   search-49/
