            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
     0.0608079     0.0661678     0.0156081     0.0526631     0.0435868    0.00301702             0   3.36586e-09     0.0803438     0.0401719    -0.0401719     0.0636236
     0.0400158     0.0560361    0.00237896    0.00753849    0.00621742   6.24883e-05  -7.84291e-11  -2.57148e-09     0.0303651     0.0151826    -0.0151826     0.0141774
    0.00256784     0.0036301   4.88341e-05    8.6889e-05   4.03791e-05   9.93447e-09   2.20524e-11  -1.54869e-10    0.00256185    0.00128092   -0.00128092   3.54919e-05
   7.98081e-06   1.12862e-05    4.7983e-08    7.2632e-08   1.24126e-08   7.57778e-15  -1.88613e-11   8.47756e-12   1.56387e-05    7.8195e-06  -7.81918e-06   3.91816e-10
   9.72971e-06   1.37598e-05   2.34081e-08   3.10317e-08   3.61732e-10    1.5109e-15   2.34277e-10  -1.04764e-10   3.69939e-08   1.91155e-08  -1.78784e-08   3.64316e-10
   5.60475e-06   7.91226e-06   2.36091e-07    4.0835e-07    1.5691e-10   2.22489e-13   9.52297e-11    5.0565e-08   1.96704e-07   9.85464e-08  -9.81575e-08   1.16549e-10
    3.2003e-06   4.51707e-06   1.64499e-07   2.29925e-07   5.01866e-10   7.99254e-14   3.00874e-10    4.7046e-09   8.81034e-08   4.48394e-08   -4.3264e-08   4.23249e-11
   4.06522e-06   5.73826e-06   1.93592e-07   2.95036e-07   1.14651e-09   1.24524e-13   6.95527e-10   1.60214e-09   3.20992e-08   1.78728e-08  -1.42265e-08   6.40742e-11
   4.04968e-06   5.71637e-06    1.8776e-07   2.96093e-07   1.58726e-10   1.22925e-13   9.43341e-11   4.10862e-09     1.448e-07    7.2649e-08  -7.21515e-08   6.30282e-11
   3.61231e-06   5.09892e-06   1.61516e-07   2.69256e-07    2.5039e-10   9.85861e-14   1.50566e-10   1.16975e-09   4.13403e-08   2.10668e-08  -2.02735e-08   4.97424e-11
   2.47203e-06   3.48854e-06   1.17417e-07   1.95488e-07   6.16894e-11   5.20026e-14   -3.7593e-11   3.61258e-11   3.79746e-08   1.88878e-08  -1.90868e-08   2.45734e-11
    2.0037e-06     2.827e-06   9.97911e-08   1.66442e-07   1.89095e-11   3.76611e-14   -1.1364e-11  -3.66001e-09   1.52312e-08   7.59123e-09  -7.63999e-09   1.69543e-11
   1.76852e-06   2.49476e-06   9.12064e-08   1.52281e-07   1.14423e-11   3.15082e-14  -6.85962e-12  -1.14918e-09   2.05352e-08   1.02494e-08  -1.02858e-08   1.37247e-11
   1.60037e-06   2.25715e-06   8.54306e-08   1.42535e-07   3.99177e-12   2.76147e-14  -2.35997e-12  -2.99865e-10   1.13343e-08   5.66066e-09  -5.67365e-09   1.16731e-11
   1.49122e-06    2.1029e-06   8.17833e-08   1.36365e-07   1.54837e-12    2.5284e-14   -9.1415e-13  -1.52747e-11   1.14991e-08   5.74657e-09  -5.75257e-09   1.04503e-11
   1.41228e-06   1.99132e-06   7.91438e-08    1.3206e-07   9.80765e-13   2.37035e-14  -5.92906e-13   2.19188e-09   1.15538e-08    5.7754e-09  -5.77844e-09   9.61544e-12
   1.36427e-06   1.92347e-06   7.74763e-08   1.29437e-07   1.09138e-12   2.27565e-14  -6.53371e-13   8.37535e-10   1.49003e-08   7.44819e-09  -7.45207e-09   9.12374e-12
   1.32556e-06   1.86875e-06   7.61041e-08    1.2737e-07   2.00863e-12    2.2015e-14  -1.26615e-12   1.27757e-10   1.41109e-08   7.05172e-09  -7.05914e-09   8.73593e-12
   1.29519e-06   1.82581e-06   7.51075e-08   1.25761e-07   2.77579e-12    2.1457e-14  -1.75805e-12  -1.27624e-09   1.46557e-08   7.32227e-09  -7.33338e-09   8.44347e-12
    1.2738e-06   1.79558e-06   7.44017e-08    1.2455e-07   3.03422e-12   2.10483e-14  -1.94199e-12  -4.24699e-10   1.20648e-08   6.02625e-09   -6.0386e-09   8.24036e-12
   1.25635e-06    1.7709e-06   7.38331e-08   1.23595e-07   3.82285e-12   2.07272e-14  -2.47273e-12   1.48699e-10   1.34429e-08   6.71414e-09   -6.7288e-09   8.07708e-12
