                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4080983                       0                       0           4.3037915e-16  ./initial-2/
                     300               1.4081452                       0                       0           7.2252204e-15  ./initial-1/
                   299.9               1.4081921                       0                       0           6.4480648e-16  ./initial-0/
               270.10967               1.4256091              0.10040344           1.0427181e-05           6.8614212e-15   search-0/
               253.67581                1.439082              0.15601227           1.7101522e-05           3.5024546e-14   search-1/
               239.64773               1.4536848              0.20390866           1.7152209e-05           2.3438593e-14   search-2/
               225.73678               1.4718441              0.25203835           1.7325566e-05           6.6746863e-15   search-3/
               213.92349               1.4908591              0.29366697           1.6945895e-05           9.3508725e-15   search-4/
               202.31304               1.5133934              0.33554653           1.9419982e-05           5.0563425e-15   search-5/
               192.66324               1.5353758              0.37130056           1.7224974e-05           1.3444604e-14   search-6/
               183.25519                1.559807              0.40714019           1.7915426e-05           1.7196897e-15   search-7/
               174.11231                1.586387              0.44298854            1.983198e-05           1.6790342e-14   search-8/
               166.58019               1.6103495              0.47331912           1.7312926e-05           3.4098658e-15   search-9/
                159.2346               1.6355804              0.50366016           1.8183128e-05           1.0439595e-14   search-10/
               152.98581               1.6587543              0.53020624           1.6687164e-05           1.1095296e-15   search-11/
               146.90318               1.6834565              0.55701721           1.8739327e-05           1.9218321e-14   search-12/
               141.89626                1.706402               0.5803425           1.7130407e-05           1.4932838e-14   search-13/
               137.15444               1.7322454              0.60456351           1.8900301e-05           1.2414207e-14   search-14/
               133.44308               1.7583931              0.62687602           1.6885977e-05           2.2108741e-14   search-15/
               130.36161                1.790737              0.65203729           1.7478045e-05           1.0880358e-16   search-16/
               128.63526               1.8267222              0.67823218           1.6795904e-05            4.358079e-16   search-17/
               128.33668               1.8674903              0.70720096           1.9936064e-05           1.8298904e-16   search-18/
               128.93344                1.896903              0.72818302           1.8134504e-05           6.8914894e-16   search-19/
               130.21322               1.9298139              0.75194091           1.7492524e-05           3.1231925e-16   search-20/
               132.13457               1.9647293              0.77755001           1.6114638e-05           5.6055127e-14   search-21/
               134.61806               2.0008004              0.80447051           1.5231651e-05           3.3081849e-14   search-22/
               137.57691               2.0373801              0.83225701           1.3243777e-05           2.1987339e-14   search-23/
               140.93746               2.0740389              0.86059816           1.1109833e-05           1.6371101e-14   search-24/
               145.23224               2.1159978                0.893656           1.1989392e-05           2.3139289e-14   search-25/
               149.93075               2.1575025              0.92703338           1.1186261e-05            6.410193e-15   search-26/
               155.66876               2.2036261              0.96496371           1.2267404e-05           1.1657866e-14   search-27/
               161.83078               2.2488965               1.0031141           1.1377164e-05            4.166898e-15   search-28/
               168.38467               2.2932733               1.0414601            1.002957e-05            2.550655e-15   search-29/
               176.57877               2.3444958                1.086949           1.1669939e-05           8.9202063e-15   search-30/
               185.22799               2.3946284               1.1327606            1.154825e-05           8.1416626e-15   search-31/
                194.2756               2.4438663               1.1789364           1.0840878e-05           1.0559666e-14   search-32/
               203.65415               2.4924349               1.2254869           1.0096843e-05           9.8392212e-15   search-33/
               214.54779               2.5467554               1.2784649           1.2268705e-05           4.4903744e-15   search-34/
               225.67578               2.6008747               1.3318785           1.3379232e-05           5.2170568e-15   search-35/
               236.94915               2.6550326               1.3856493           1.3709675e-05           4.6642786e-15   search-36/
               248.29369               2.7093385               1.4396613           1.3276165e-05           2.4754976e-15   search-37/
               259.65892               2.7637948               1.4937977           1.2494538e-05           6.9196714e-15   search-38/
               271.01866               2.8183278               1.5479603           1.1394599e-05           4.0996861e-15   search-39/
               282.36744               2.8728307               1.6020821            1.013181e-05            1.893245e-15   search-40/
               295.58257               2.9361265               1.6650179           1.1798003e-05            4.677554e-15   search-41/
               308.81719               2.9990711               1.7278215           1.1708419e-05           5.5737971e-15   search-42/
               322.09901               3.0615075               1.7904798           1.0947938e-05           4.9582433e-15   search-43/
               337.09155               3.1307313                1.860581           1.2336896e-05           4.9559971e-15   search-44/
               352.22456               3.1988282               1.9304606            1.261029e-05           7.1678794e-15   search-45/
               367.54515               3.2655324               2.0001165           1.2427301e-05           8.4029849e-15   search-46/
               383.10139               3.3306399               2.0695906           1.2039271e-05           6.0803351e-15   search-47/
               398.93289               3.3940479               2.1389628           1.1780832e-05           1.0582871e-14   search-48/
               415.06225               3.4557705               2.2083308           1.1420217e-05           9.2900617e-15   search-49/
