                     %Lz                     obs                       s                guesserr                   error     directory
               3.0733457               1.7300554                       0                       0           9.1994866e-16  ./initial-2/
               3.0833457               1.7408062                       0                       0           6.1051469e-15  ./initial-1/
               3.0933457               1.7526049                       0                       0           4.6893751e-16  ./initial-0/
               3.1374257               1.8271399             0.052653765           1.2172784e-05           5.0760618e-15   search-0/
               3.1525716               1.8745269             0.080314732           1.8945522e-05            7.663397e-16   search-1/
                3.158701               1.9058909             0.098440975           1.1096201e-05           2.7637331e-15   search-2/
               3.1616911                1.929313              0.11193062            1.180325e-05           9.1929514e-16   search-3/
               3.1619016               2.0858011               0.2018247           1.1491653e-05           6.5441021e-16   search-4/
               3.1591995               2.1420928              0.23417315           7.1353144e-06           2.2183935e-15   search-6/
               3.1582943               2.1679201              0.24901245           1.9936095e-06           7.6964563e-16   search-9/
               3.1579481               2.1828901              0.25761264           4.5772924e-07           7.0745964e-16   search-12/
               3.1578241               2.1912554              0.26241824           9.9768232e-08           4.2205766e-15   search-15/
                 3.15775               2.2009295              0.26797554           5.8383514e-08           3.8703832e-16   search-17/
               3.1578242               2.2184454              0.27803747           2.9058335e-07           7.4195965e-14   search-18/
               3.1587789               2.2510074              0.29674522           1.6781348e-06           6.0724895e-14   search-19/
