                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4496118                       0                       0           6.3471064e-16  ./initial-2/
                     300               1.4496464                       0                       0           1.5879051e-14  ./initial-1/
                   299.9                1.449681                       0                       0           4.0230562e-16  ./initial-0/
               270.72872               1.4655326             0.098184693           1.4188696e-05           1.4695302e-14   search-0/
               256.65777               1.4776998              0.14583292           1.8209183e-05           6.1975863e-15   search-1/
               244.18352               1.4910734              0.18842488           1.6375878e-05           5.7279903e-15   search-2/
               231.80699               1.5065609              0.23104085           1.4026652e-05            4.602744e-15   search-3/
               219.53527               1.5236692              0.27361502           1.5834663e-05           8.9142077e-15   search-4/
               207.35616               1.5417565              0.31608615           1.8743047e-05           6.7621022e-15   search-5/
               197.07722               1.5573898              0.35200635           1.7239245e-05           7.8886873e-15   search-6/
                186.8181               1.5729876              0.38785619            1.942623e-05           1.8252704e-14   search-7/
               178.29147               1.5858551               0.4176321           1.7667678e-05           2.7628926e-14   search-8/
               170.76009               1.5972516              0.44393884           1.6448029e-05            1.437437e-14   search-9/
               163.23042                1.609017              0.47031735           1.9258791e-05           8.4764513e-15   search-10/
               157.12094               1.6193737              0.49189907           1.8143656e-05           1.8916041e-14   search-11/
               151.90074               1.6295318              0.51065769            1.698583e-05           9.8683266e-15   search-12/
               147.37552               1.6403191              0.52747741           1.6496686e-05           3.6969622e-14   search-13/
                143.5348               1.6523692              0.54274168           1.6595572e-05           4.3808997e-14   search-14/
               140.37866               1.6665045              0.55708597           1.6574217e-05           7.1870658e-14   search-15/
               137.66153               1.6867401              0.57372584           1.9509752e-05           9.8296767e-17   search-16/
               136.11975               1.7129567              0.59252668           1.6604402e-05           4.8478894e-15   search-17/
               136.04065               1.7477148              0.61650509           1.9754802e-05           1.8434751e-15   search-18/
               136.59997               1.7671489              0.63004023            1.717763e-05            2.739604e-15   search-19/
               137.59512               1.7892109              0.64561646           1.4635651e-05           1.3317365e-16   search-20/
                138.9664               1.8124905              0.66231312           1.1405172e-05           4.7502885e-14   search-21/
               140.65279                1.836472              0.67978505           1.0381231e-05           5.6650408e-14   search-22/
               142.95798               1.8650501              0.70094351            1.171283e-05           4.3420869e-14   search-23/
               145.55121               1.8938144              0.72258689           1.0808097e-05           7.0273898e-15   search-24/
               148.84684               1.9270818              0.74802938           1.1905219e-05            1.440351e-14   search-25/
               152.40962               1.9601655              0.77375634           1.0608236e-05           6.7650337e-15   search-26/
               156.85615               1.9983671              0.80399094           1.1798817e-05           9.7347376e-15   search-27/
               161.58312                 2.03605              0.83438808           1.0719102e-05           4.7407736e-15   search-28/
               167.34824               2.0787307              0.86954683           1.1966093e-05           3.5493573e-15   search-29/
               173.43267               2.1205472              0.90480909            1.113892e-05           4.0720049e-15   search-30/
               180.63238               2.1664532              0.94454262           1.2318931e-05           5.3832048e-15   search-31/
               188.19636               2.2111589              0.98437675           1.1773441e-05           5.4194566e-15   search-32/
               196.10683               2.2546441               1.0243156           1.0875768e-05           3.4054217e-15   search-33/
               205.41108               2.3021905               1.0694557           1.2291667e-05            6.182192e-15   search-34/
               215.10115               2.3482735               1.1147751           1.2402797e-05           8.0336156e-15   search-35/
               225.14077               2.3930216               1.1603029           1.1844164e-05           7.3308631e-15   search-36/
               235.48608               2.4366073               1.2060541           1.0880485e-05           5.1858978e-15   search-37/
               246.08848               2.4792367               1.2520298           1.0029146e-05           5.5049643e-15   search-38/
               258.51333               2.5272864               1.3050764           1.2027816e-05           7.5323882e-15   search-39/
               271.14373               2.5747212               1.3583983           1.2529235e-05           8.5758634e-15   search-40/
               283.91555               2.6218642               1.4119708           1.2204883e-05           7.7367635e-15   search-41/
               296.76964               2.6689943               1.4657561           1.1425854e-05           6.8743064e-15   search-42/
               309.65533               2.7163321               1.5197119           1.0874517e-05            5.423247e-15   search-43/
               322.53184               2.7640012               1.5737821           1.0623068e-05            8.872105e-15   search-44/
               335.37183               2.8119903               1.6278904           1.0661628e-05           8.9941644e-15   search-45/
               348.16619                 2.86015               1.6819508           1.0896562e-05            6.999492e-15   search-46/
               360.92633               2.9082627               1.7359012           1.1186664e-05           8.6585844e-15   search-47/
               373.67826               2.9561732               1.7897444           1.1406336e-05           1.0625034e-14   search-48/
               386.44734               3.0038964               1.8435535           1.1577469e-05            1.046438e-14   search-49/
