                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3567751                       0                       0            4.569946e-16  ./initial-2/
                     300               1.3568202                       0                       0           1.0525701e-14  ./initial-1/
                   299.9               1.3568653                       0                       0           3.6776206e-16  ./initial-0/
               270.09148               1.3726609               0.1003764           1.0246622e-05           3.4924389e-15   search-0/
               253.44874               1.3841582              0.15649564           1.7016791e-05           1.5797258e-14   search-1/
               239.21401               1.3962174              0.20476996           1.7135953e-05           9.6997251e-15   search-2/
               225.05467               1.4110165              0.25321165            1.747325e-05           1.0057333e-14   search-3/
               213.12407               1.4264673              0.29457857           1.7188299e-05            8.108465e-15   search-4/
               202.70942               1.4430246              0.33137641           1.6437143e-05           2.7748872e-14   search-5/
               192.48135               1.4631512              0.36855715           1.8897072e-05           8.8046417e-15   search-6/
               184.13214                1.483576              0.40019817           1.7507421e-05           4.8370629e-15   search-7/
                176.1093               1.5081547              0.43249875           1.9401855e-05           8.2951168e-15   search-8/
               169.66024               1.5332443              0.46085452           1.7133624e-05           2.5118881e-15   search-9/
               163.76653                1.562997              0.49029603           1.7602449e-05           4.0545923e-15   search-10/
               158.69016               1.5982905              0.52132743           1.8386839e-05           2.4309719e-14   search-11/
               154.77927               1.6396243              0.55446328           1.8939314e-05           3.8647564e-15   search-12/
               152.42763               1.6845718               0.5885052           1.9949977e-05           1.1899127e-14   search-13/
                151.7562                1.712125              0.60893529           1.7370794e-05           3.4434424e-15   search-14/
               151.70011               1.7612979              0.64517711           1.0570764e-05            9.084554e-16   search-15/
                152.7572               1.8090534              0.68054965           1.7866439e-05           1.9877385e-16   search-16/
                154.4879               1.8530374              0.71347595           1.7796948e-05           2.6077003e-14   search-17/
               156.93856               1.8992989              0.74853643           1.6637301e-05           5.2178698e-14   search-18/
               160.01609               1.9468764              0.78507158           1.5673221e-05           4.2742311e-14   search-19/
               163.62821               1.9951743              0.82264918              1.4601e-05           1.1546064e-14   search-20/
               167.69338               2.0437854              0.86095334           1.3092112e-05           7.5441143e-15   search-21/
               172.14544               2.0924467              0.89976665           1.1524181e-05            7.508552e-15   search-22/
               176.93254               2.1409936               0.9389435           1.0076678e-05            7.476795e-15   search-23/
               182.90216               2.1974867              0.98509058           1.1772348e-05           3.2863684e-15   search-24/
               189.22962               2.2536265               1.0315322           1.1646449e-05           2.2670305e-15   search-25/
               195.87784               2.3093622               1.0782068            1.066949e-05           4.6219192e-15   search-26/
               203.86422               2.3727762               1.1319939           1.2026775e-05           4.6584673e-15   search-27/
               212.19869               2.4355539               1.1859621           1.1802588e-05           1.1325749e-15   search-28/
                220.8549               2.4976232               1.2400479           1.0928605e-05           5.6307386e-15   search-29/
               230.97953               2.5666168               1.3010778           1.2280959e-05           2.9779964e-15   search-30/
               241.48271               2.6343339               1.3620418            1.240214e-05           2.3063306e-15   search-31/
               252.37516                 2.70048               1.4228277            1.199328e-05           5.3144019e-15   search-32/
               263.68697               2.7647861               1.4833918           1.1292813e-05           3.3107968e-15   search-33/
               275.45704               2.8271471               1.5438211           1.0725147e-05           1.3323723e-14   search-34/
               287.71001               2.8877341               1.6043366           1.0213758e-05           7.3218558e-15   search-35/
               302.11704               2.9546021               1.6731482           1.2248148e-05           2.1751189e-14   search-36/
               317.02877               3.0204636               1.7426241             1.32473e-05           2.1456194e-14   search-37/
               332.30788               3.0858225               1.8127263            1.372465e-05           9.7589016e-15   search-38/
               347.82102               3.1508618               1.8832369           1.3033063e-05           7.4610449e-15   search-39/
               363.47957               3.2155655               1.9539367           1.1540271e-05           4.7420968e-15   search-40/
               381.22961               3.2878817               2.0335697           1.2268183e-05           4.5888965e-15   search-41/
               399.09933                3.359516               2.1131653           1.1562304e-05           4.2939014e-15   search-42/
               417.09703               3.4303584               2.1926963           1.0490823e-05            5.381927e-15   search-43/
               437.90778               3.5104871               2.2837991           1.2022521e-05            1.352607e-14   search-44/
               458.92608               3.5893103               2.3748127            1.224408e-05           1.1425971e-14   search-45/
               480.17221               3.6667168               2.4657535           1.2120868e-05           1.7090576e-14   search-46/
               501.66286               3.7426809                2.556672           1.1786308e-05           1.4163169e-14   search-47/
               523.40322               3.8172747               2.6476338           1.1475119e-05           1.7096091e-14   search-48/
                545.3831               3.8905991               2.7386745           1.1447973e-05           1.4541733e-14   search-49/
