                     %Re                     obs                       s                guesserr                   error     directory
                   300.1                2.179181                       0                       0           1.2947976e-15  ./initial-2/
                     300               2.1783309                       0                       0           2.0058334e-15  ./initial-1/
                   299.9               2.1774803                       0                       0           3.0468644e-15  ./initial-0/
               286.72047               2.0597361             0.070167344           1.3959951e-05           8.4925238e-15   search-0/
                280.5338               1.9986518              0.10497565            1.814676e-05           2.6032581e-14   search-1/
               275.37013               1.9424283              0.13599879           1.6915182e-05           8.1578179e-15   search-2/
               270.53654               1.8819241              0.16810912           1.7159826e-05           2.2008054e-14   search-3/
                266.9271                1.826158               0.1963958           1.7742566e-05           7.0951847e-14   search-4/
               264.40086               1.7714921              0.22286624            1.782918e-05           2.6453015e-16   search-5/
               263.62201               1.7450093              0.23529775           6.1244128e-06           2.0816281e-16   search-7/
                 263.258               1.7247827              0.24466205           2.2256376e-06            3.763638e-16   search-9/
               263.15726               1.7144621              0.24941178           4.5981707e-07           2.5820433e-14   search-12/
               263.12519               1.6982444              0.25685757           9.9103682e-07           7.0679564e-14   search-13/
               263.52202                1.668095              0.27076124            2.697186e-06           5.5622546e-14   search-14/
               265.10104               1.6287372              0.28958013           7.0269788e-06           4.7480711e-14   search-15/
               268.72845                 1.58434              0.31327822           7.9312989e-06           1.9038274e-14   search-16/
               274.18295               1.5447214              0.33899515            1.557719e-05           4.7771223e-15   search-17/
               278.51559               1.5221908                0.356759           1.7021069e-05           3.6960366e-15   search-18/
               283.30988               1.5021807              0.37519195           1.3723929e-05           6.5786336e-15   search-19/
               288.40813                1.484602              0.39400478           1.0174723e-05           5.8363639e-15   search-20/
               294.76493                1.466337              0.41679281           1.1464055e-05           1.0430267e-14   search-21/
               301.32033               1.4505177               0.4398193           1.0224103e-05           2.3046699e-15   search-22/
               309.34153               1.4341598              0.46759113           1.1424766e-05           3.3459345e-15   search-23/
                 318.555                1.418349              0.49914873           1.2240701e-05           5.8104398e-15   search-24/
               327.87363                1.404759              0.53083117           1.0459083e-05           8.2250712e-15   search-25/
               339.23117               1.3906388              0.56924054           1.1294373e-05           1.6780791e-14   search-26/
               352.22115               1.3769688              0.61299286           1.2156061e-05           8.3945259e-15   search-27/
               365.26709               1.3652568              0.65681047           1.0400073e-05           3.4274804e-15   search-28/
               381.11409               1.3530968              0.70992795           1.1269661e-05           5.1599583e-15   search-29/
               399.16978               1.3413463              0.77035483           1.2152888e-05           1.0591127e-14   search-30/
               417.25528               1.3312906              0.83081631           1.0413384e-05            3.515529e-15   search-31/
               439.16698               1.3208619              0.90401204           1.1271463e-05           7.4895478e-15   search-32/
               464.10528                1.310778              0.98726848           1.2141397e-05           9.5757546e-15   search-33/
               489.05937                 1.30214               1.0705433           1.0375756e-05           4.1905634e-15   search-34/
               519.03896                1.293229               1.1705589           1.1014852e-05           1.0460022e-14   search-35/
                549.0236               1.2855534               1.2705698           9.2536222e-06           6.6835454e-15   search-36/
               579.01145               1.2788419               1.3705768           7.1905598e-06           4.7476138e-15   search-37/
               609.00159               1.2729007               1.4705811           5.3315483e-06           1.2095741e-15   search-38/
               638.99351               1.2675877               1.5705839           4.0482247e-06           1.2843737e-15   search-39/
               668.98682               1.2627959               1.6705858           3.1356623e-06           6.4077833e-16   search-40/
               698.98123               1.2584434               1.7705872           2.4703998e-06           1.3246324e-15   search-41/
               728.97651               1.2544665               1.8705881           1.9750202e-06           7.3453566e-16   search-42/
                758.9725               1.2508143               1.9705888           1.5993141e-06           5.7942688e-16   search-43/
               788.96907               1.2474457               2.0705893           1.3097665e-06           4.7095365e-16   search-44/
               818.96611               1.2443273               2.1705897           1.0834412e-06           7.8197971e-16   search-45/
               848.96355               1.2414309                 2.27059           9.0429668e-07           6.0545661e-16   search-46/
               878.96132               1.2387331               2.3705902           7.6089416e-07            2.508146e-16   search-47/
               908.95937               1.2362138               2.4705904           6.4493561e-07           1.8544607e-16   search-48/
               938.95766               1.2338557               2.5705906           5.5030715e-07           2.3594721e-16   search-49/
