                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4393474                       0                       0           3.3306281e-16  ./initial-2/
                     300                1.439389                       0                       0           2.1989494e-14  ./initial-1/
                   299.9               1.4394306                       0                       0             5.43082e-16  ./initial-0/
               270.04696               1.4541601               0.1003695           9.7664993e-06            2.984232e-15   search-0/
                252.4632               1.4657042               0.1595282           1.7738102e-05           2.6076801e-15   search-1/
               237.81685               1.4777055              0.20905622           1.7702493e-05           1.5188166e-14   search-2/
               223.23875               1.4926089              0.25874071           1.7875103e-05           2.9897158e-14   search-3/
                210.9585               1.5082448              0.30109172           1.7198517e-05           1.9091207e-14   search-4/
               200.15317               1.5250892              0.33896291           1.6295945e-05           1.1635332e-14   search-5/
               189.51396               1.5453464              0.37711736            1.830891e-05           7.0744072e-15   search-6/
               180.58666                1.565942              0.41013633           1.7017529e-05           2.2169171e-15   search-7/
               171.91907               1.5899475               0.4434963           1.8413885e-05           1.5159549e-15   search-8/
                164.5954               1.6141467              0.47313759             1.65351e-05           1.3088751e-15   search-9/
               157.62716               1.6415239              0.50315881           1.7111455e-05           6.7374791e-15   search-10/
                151.1111                1.672446              0.53370841           1.8533965e-05           1.7819303e-15   search-11/
               145.84341               1.7031826              0.56135452           1.6437943e-05           1.5639807e-14   search-12/
               141.17342               1.7379921              0.59011499           1.6125728e-05           7.9724015e-15   search-13/
               137.32946               1.7782655              0.62088885           1.6830132e-05           1.3215584e-14   search-14/
               134.92003               1.8199849              0.65096514           1.6353909e-05           1.2124398e-14   search-15/
               133.91658               1.8586156              0.67801104           1.7338092e-05            1.199773e-15   search-16/
               134.01462               1.9059034              0.71086535           1.9899231e-05           5.4839505e-15   search-17/
               135.08608               1.9475764              0.74003664           1.9780336e-05           1.8636333e-16   search-18/
               136.80343                1.987181              0.76814069           1.6610947e-05           1.9700871e-16   search-19/
               139.19308               2.0282778              0.79778262           1.4463484e-05           3.0669736e-14   search-20/
               142.17648               2.0700947              0.82848939           1.3187212e-05           2.1421949e-14   search-21/
               145.67673               2.1121131               0.8599265           1.1944191e-05           1.6386173e-14   search-22/
               149.62812               2.1539748              0.89185302           1.0567236e-05           5.4349813e-15   search-23/
               154.66476               2.2016296              0.92897418           1.2013617e-05           8.5946597e-15   search-24/
                 160.177               2.2485823              0.96641299           1.1731493e-05           4.4642373e-15   search-25/
               166.12359               2.2947066               1.0040926           1.0654736e-05           4.7251753e-15   search-26/
               173.46707               2.3467121               1.0477341           1.1994343e-05           3.8535942e-15   search-27/
               181.29996               2.3975212               1.0916401           1.1616996e-05           8.8165317e-15   search-28/
               189.57911               2.4471993               1.1358303           1.0534667e-05           1.1248606e-14   search-29/
               199.57424                2.503025                 1.18696           1.2043446e-05           8.9411994e-15   search-30/
               210.01548               2.5578414               1.2385512           1.2378114e-05           1.2822809e-14   search-31/
               220.81423               2.6119809                1.290613           1.2407613e-05           6.3757757e-15   search-32/
               231.87644               2.6657209               1.3430879           1.2126737e-05           1.4431153e-14   search-33/
               243.11711               2.7192482               1.3958783           1.1669741e-05           2.4917197e-15   search-34/
               254.47008                 2.77264               1.4488692           1.0847821e-05           2.9783438e-15   search-35/
               267.40071               2.8328795               1.5089465           1.2191123e-05           2.8996867e-15   search-36/
               280.39451               2.8928323               1.5690367           1.1641984e-05           4.7918543e-15   search-37/
               293.44869               2.9523568               1.6290668           1.0216479e-05           1.1132808e-15   search-38/
               308.96653               3.0219124               1.6998532           1.1586672e-05           2.9733712e-15   search-39/
               324.61923               3.0903492               1.7704428           1.1051596e-05           3.3134875e-15   search-40/
                 342.397               3.1653809               1.8493664           1.2314212e-05           6.4366664e-15   search-41/
                360.4673               3.2380062               1.9279408           1.2143771e-05           8.4280642e-15   search-42/
               378.90794               3.3075736                2.006135           1.2142622e-05           1.4542802e-14   search-43/
               397.80529               3.3730475                2.083833           1.2741796e-05            1.966811e-14   search-44/
               417.27451                3.431941               2.1605517           1.5307669e-05           7.3336763e-14   search-45/
               433.80759               3.4700255               2.2216844           1.7893114e-05           5.5782914e-16   search-46/
               443.72903               3.4805775               2.2555587           1.7577461e-05           6.7888488e-15   search-47/
               449.46449               3.4706902               2.2758734            1.811267e-05           8.3516805e-14   search-48/
               451.72546               3.4162436               2.3144431           1.6929933e-05           1.8003171e-16   search-49/
