                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.8270458                       0                       0           6.3633936e-16  ./initial-2/
                     300               1.8271399                       0                       0           5.0444293e-15  ./initial-1/
                   299.9                1.827234                       0                       0           3.3570285e-16  ./initial-0/
               271.12886               1.8551695              0.09745217           1.4284338e-05           2.9280546e-15   search-0/
               257.19986               1.8696341              0.14455222            1.811876e-05           9.3681758e-15   search-1/
                244.8996               1.8834531              0.18624484           1.6538361e-05           3.3990171e-15   search-2/
               232.62711               1.8990165              0.22803052           1.5816227e-05           2.5657277e-15   search-3/
               221.94005               1.9151288              0.26472928           1.6586771e-05           1.2389686e-14   search-4/
               212.67269               1.9324941              0.29704945           1.6645117e-05           6.2921264e-15   search-5/
               204.64745               1.9520386              0.32585963           1.6546978e-05           1.8072169e-14   search-6/
               197.82949               1.9747628              0.35176665           1.6680772e-05           3.1801553e-14   search-7/
               192.24268               2.0021867              0.37568487           1.6864221e-05           9.4040387e-14   search-8/
               187.98841               2.0377885              0.39978389           1.6958794e-05           7.1077347e-16   search-9/
               186.59345               2.0594614              0.41252439           5.3518935e-06           4.6807072e-16   search-11/
               185.96678               2.0774126              0.42256876           1.9734084e-06           2.9516016e-14   search-13/
               185.85473                2.112292              0.44166203           5.4371312e-06           6.5963885e-16   search-14/
                 187.157               2.1521798              0.46392016           1.1464469e-05           2.5579047e-16   search-15/
               190.00184               2.1961956               0.4898094           1.8642029e-05           4.1021611e-16   search-16/
               193.63808               2.2359435              0.51471233           1.6926918e-05           7.5331315e-14   search-17/
               198.15662               2.2755099              0.54109016           1.4314922e-05           3.6775194e-14   search-18/
                203.3613               2.3139882              0.56837531           1.1576471e-05           1.8690538e-14   search-19/
               209.94868               2.3560805              0.60020087           1.2118487e-05           2.2461039e-14   search-20/
               217.09236               2.3961632              0.63257795           1.0941015e-05           1.0111302e-14   search-21/
               225.86557               2.4398449              0.67035047           1.1985794e-05           4.3290593e-15   search-22/
               235.11162               2.4810298              0.70853377           1.0744522e-05           8.9147196e-15   search-23/
               246.33841               2.5260185               0.7533302           1.1839584e-05           3.2083759e-14   search-24/
               257.97481               2.5681246               0.7984475           1.0503791e-05           1.2159085e-14   search-25/
               272.06008               2.6141011              0.85171633           1.1694561e-05           9.8483736e-15   search-26/
               286.52054               2.6563125               0.9051683           1.0694599e-05           8.2658911e-15   search-27/
               303.16483               2.6987079              0.96530583           1.2336603e-05           5.5214957e-15   search-28/
               320.20637                2.734015               1.0253077           1.4361267e-05           1.1001242e-14   search-29/
               337.68221               2.7575737               1.0849704           1.9762203e-05           6.4759729e-14   search-30/
               349.45861               2.7604548               1.1242568           1.6564421e-05           7.7656053e-16   search-31/
               359.19222               2.7447468               1.1578218           1.8279397e-05           7.4221559e-16   search-32/
               364.94499               2.7058046               1.1864918            1.722541e-05           2.6257789e-16   search-33/
               365.53451               2.6914756               1.1945765           2.8036298e-06           3.7829109e-14   search-36/
               365.42106                2.662619               1.2103744           4.6854479e-06           1.3224934e-14   search-37/
                362.9692               2.6200705               1.2350539            7.852726e-06           7.7379731e-16   search-38/
               357.74361               2.5713888               1.2668861           1.6782068e-05           8.5093496e-16   search-39/
               351.27804               2.5260755               1.2997424           1.6855407e-05           6.0875355e-16   search-40/
               343.72364               2.4789259               1.3357979           1.2326017e-05           1.2376785e-15   search-41/
               334.01421               2.4167794               1.3827486           1.1385438e-05           4.0567079e-16   search-42/
               324.44927               2.3333769               1.4384274           1.6668674e-05           7.9984656e-14   search-43/
               322.40032               2.2997178               1.4580745           7.1180052e-06           2.9069681e-14   search-45/
               321.97742               2.2876719               1.4648163           1.1992923e-06           4.4816663e-16   search-48/
